"Treatment","gene","mean","sd","cv","DEG","change","spid","protein_names","evalue"
"Low","g38810",12.2794135806411,0.189482593197834,0.0154309154874106,"DEG","Up-regulated",NA,NA,NA
"Low","g38979",10.0704501352063,0.170779241588694,0.0169584516377922,"DEG","Up-regulated","Q5EB92","WD repeat-containing protein 70",4.81e-159
"Low","g38981",10.6653287225939,0.174768033048675,0.0163865585013277,"DEG","Up-regulated","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",4.2e-24
"Low","g39007",7.77134372188429,0.13875285595193,0.0178544227250171,"DEG","Up-regulated","P16924","Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1)",4.6e-18
"Low","g39008",9.3854333041689,0.152678839894586,0.0162676388981175,"DEG","Up-regulated",NA,NA,NA
"Low","g39158",9.9827983119223,0.166030136615444,0.0166316228604115,"DEG","Up-regulated",NA,NA,NA
"Low","g39175",11.0951971926057,0.215413064929083,0.0194149830047765,"DEG","Up-regulated",NA,NA,NA
"Low","g39507",9.90817559558338,0.193573523124212,0.0195367473312138,"DEG","Up-regulated",NA,NA,NA
"Low","g39508",10.0560312515352,0.1734007948278,0.0172434622059599,"DEG","Up-regulated",NA,NA,NA
"Low","g39712",8.50227026868131,0.109912049216805,0.012927376541025,"DEG","Up-regulated",NA,NA,NA
"Low","g39777",13.9373025625322,0.162343333319627,0.0116481171726914,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",2.91e-34
"Low","g3984",11.5968194416288,0.159672536412954,0.0137686490004131,"DEG","Up-regulated",NA,NA,NA
"Low","g39995",10.6697041832343,0.161654985582581,0.0151508404362883,"DEG","Up-regulated","Q9V477","Toll-like receptor Tollo (Toll-like receptor 8)",0
"Low","g40001",11.7363274653969,0.205571587293287,0.0175158360142378,"DEG","Up-regulated","O94901","SUN domain-containing protein 1 (Protein unc-84 homolog A) (Sad1/unc-84 protein-like 1)",5.81e-42
"Low","g40109",10.2395698691177,0.160776135180211,0.0157014539902802,"DEG","Up-regulated",NA,NA,NA
"Low","g40246",10.2018018598838,0.193407801389218,0.0189582001342086,"DEG","Up-regulated","P11369","LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]",6.43e-26
"Low","g40289",10.8721375621527,0.175466956253526,0.0161391405554275,"DEG","Up-regulated",NA,NA,NA
"Low","g40502",10.5807118464238,0.153700208545649,0.0145264525465362,"DEG","Up-regulated",NA,NA,NA
"Low","g407",9.93023581281321,0.138511291927635,0.013948439346114,"DEG","Up-regulated","P08548","LINE-1 reverse transcriptase homolog (EC 2.7.7.49)",1.85e-19
"Low","g40853",10.1281105620769,0.106189726174984,0.0104846531368442,"DEG","Up-regulated","Q8TBZ3","WD repeat-containing protein 20 (Protein DMR)",7.57e-112
"Low","g40856",11.6673291031676,0.228758920677504,0.0196067942075447,"DEG","Up-regulated",NA,NA,NA
"Low","g40894",10.6025950631212,0.141076940120618,0.0133058877832017,"DEG","Up-regulated",NA,NA,NA
"Low","g409",8.55983961897803,0.149249728799758,0.0174360426647313,"DEG","Up-regulated",NA,NA,NA
"Low","g4117",13.4325973276485,0.251162385808462,0.0186979762500207,"DEG","Up-regulated",NA,NA,NA
"Low","g41174",11.2127120131653,0.157108430924943,0.0140116352529589,"DEG","Up-regulated",NA,NA,NA
"Low","g41210",7.28980290766398,0.103858873095448,0.0142471441835908,"DEG","Up-regulated",NA,NA,NA
"Low","g4131",10.4838322188725,0.17970547701024,0.0171412011617988,"DEG","Up-regulated",NA,NA,NA
"Low","g4132",10.891262425457,0.191484013920674,0.0175814342213537,"DEG","Up-regulated","Q80T69","Lysine-specific demethylase 9 (KDM9) (EC 1.14.11.-) (Round spermatid basic protein 1) (Rosbin)",6.46e-19
"Low","g41329",10.7359036490035,0.137215270403234,0.0127809707398008,"DEG","Up-regulated","Q5HZM1","Probable RNA-binding protein EIF1AD (Eukaryotic translation initiation factor 1A domain-containing protein)",3.46e-18
"Low","g41331",10.6528893030041,0.165556988302433,0.0155410408944873,"DEG","Up-regulated",NA,NA,NA
"Low","g4151",10.3087999369405,0.140527476338549,0.0136317978036399,"DEG","Up-regulated",NA,NA,NA
"Low","g41689",11.6560422933986,0.205964028421539,0.0176701510887779,"DEG","Up-regulated","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",6.48e-23
"Low","g41853",11.9714739479484,0.208224933401959,0.017393424928903,"DEG","Up-regulated",NA,NA,NA
"Low","g42221",10.9526391050133,0.11331114697141,0.0103455565261476,"DEG","Up-regulated",NA,NA,NA
"Low","g42321",10.9012234280403,0.213979600183358,0.0196289528047794,"DEG","Up-regulated",NA,NA,NA
"Low","g42570",10.3168253335082,0.191683989259872,0.0185797455189339,"DEG","Up-regulated",NA,NA,NA
"Low","g42571",12.1790487181664,0.173437198637328,0.0142406194975333,"DEG","Up-regulated",NA,NA,NA
"Low","g42572",10.4918896532493,0.199092402106709,0.0189758383557771,"DEG","Up-regulated",NA,NA,NA
"Low","g42646",9.64032834029113,0.113949604170462,0.0118200957631512,"DEG","Up-regulated","Q95SX7","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)",2.19e-17
"Low","g42677",10.4256132164544,0.204740152299698,0.0196381879942144,"DEG","Up-regulated",NA,NA,NA
"Low","g4284",12.6834237384655,0.204611131842381,0.0161321687315271,"DEG","Up-regulated",NA,NA,NA
"Low","g42874",10.5566958669616,0.170305972044564,0.0161325071964568,"DEG","Up-regulated",NA,NA,NA
"Low","g42885",13.0611543155772,0.174569423943596,0.0133655433299183,"DEG","Up-regulated",NA,NA,NA
"Low","g42886",12.3789637482268,0.186121070054268,0.0150352706284425,"DEG","Up-regulated",NA,NA,NA
"Low","g42907",9.55682055986068,0.165383924947567,0.0173053291009974,"DEG","Up-regulated","Q9W676","LIM domain-binding protein 2 (LDB-2) (Carboxyl-terminal LIM domain-binding protein 1) (CLIM-1) (LIM domain-binding factor CLIM1) (cLdb2)",5.24e-12
"Low","g4298",11.3696849957222,0.178787541781529,0.0157249336150296,"DEG","Up-regulated","O00370","LINE-1 retrotransposable element ORF2 protein (ORF2p) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]",3.89e-30
"Low","g43068",10.4027567324682,0.196571986523177,0.0188961437413655,"DEG","Up-regulated",NA,NA,NA
"Low","g43326",11.4543910304991,0.178353761710569,0.0155707764154092,"DEG","Up-regulated",NA,NA,NA
"Low","g4339",11.5986297092548,0.140295197509181,0.0120958424422531,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",1.67e-30
"Low","g43493",10.6106689740367,0.203039587963161,0.0191354181776832,"DEG","Up-regulated",NA,NA,NA
"Low","g4357",10.7775044932112,0.176831986441883,0.0164075075592194,"DEG","Up-regulated",NA,NA,NA
"Low","g43729",12.5342052567526,0.211284838840149,0.0168566601960122,"DEG","Up-regulated",NA,NA,NA
"Low","g44026",12.2631994043208,0.195609498897063,0.0159509351880997,"DEG","Up-regulated",NA,NA,NA
"Low","g44122",9.87706127168588,0.133476332975197,0.0135137698657219,"DEG","Up-regulated","Q15937","Zinc finger protein 79 (ZNFpT7)",1.43e-57
"Low","g44226",7.0384999585789,0.133909633260082,0.0190253085242781,"DEG","Up-regulated","Q96DM1","PiggyBac transposable element-derived protein 4",1.86e-45
"Low","g44584",9.3026423441804,0.163127347796865,0.0175355927661688,"DEG","Up-regulated","Q95SX7","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)",1.32e-19
"Low","g44841",11.3710659941071,0.0993043715026774,0.00873307494250234,"DEG","Up-regulated","Q10126","Putative uncharacterized transposon-derived protein F52C9.6",2.91e-14
"Low","g44889",12.1777966127945,0.242171933162238,0.0198863506151681,"DEG","Up-regulated",NA,NA,NA
"Low","g4494",10.9760923153561,0.207565141933758,0.0189106592738258,"DEG","Up-regulated",NA,NA,NA
"Low","g45059",10.1749044088089,0.100522734911063,0.00987947708128198,"DEG","Up-regulated",NA,NA,NA
"Low","g45060",10.0799819499685,0.119985476615536,0.0119033424078612,"DEG","Up-regulated",NA,NA,NA
"Low","g45212",11.91944193681,0.12203031931788,0.0102379222085073,"DEG","Up-regulated",NA,NA,NA
"Low","g45595",10.2627507006995,0.189066061721158,0.0184225523190652,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",5.53e-27
"Low","g4587",9.04792333624256,0.121199190033791,0.0133952494434069,"DEG","Up-regulated",NA,NA,NA
"Low","g46018",10.2605813362523,0.11398462525853,0.0111089831582742,"DEG","Up-regulated",NA,NA,NA
"Low","g46035",10.1679520084248,0.152158385413278,0.0149645066466881,"DEG","Up-regulated",NA,NA,NA
"Low","g46063",11.8832807863391,0.216552631408812,0.0182233034212033,"DEG","Up-regulated",NA,NA,NA
"Low","g46124",10.7018635109259,0.152509263581953,0.0142507202999039,"DEG","Up-regulated",NA,NA,NA
"Low","g46209",10.7754826828151,0.123408868988131,0.0114527462593342,"DEG","Up-regulated",NA,NA,NA
"Low","g464",8.86065330035501,0.161787081696113,0.0182590466201438,"DEG","Up-regulated",NA,NA,NA
"Low","g46456",7.60451864482745,0.125703987345714,0.01653017018128,"DEG","Up-regulated",NA,NA,NA
"Low","g46548",9.19857595521196,0.175068873080346,0.0190321712765932,"DEG","Up-regulated",NA,NA,NA
"Low","g46650",11.6372981530008,0.228406446382051,0.0196271027328757,"DEG","Up-regulated",NA,NA,NA
"Low","g46710",9.21941160596229,0.148746544838827,0.0161340605231933,"DEG","Up-regulated",NA,NA,NA
"Low","g46711",10.1218442746875,0.187494658136665,0.0185237643504898,"DEG","Up-regulated",NA,NA,NA
"Low","g46732",10.607115057306,0.144037837524784,0.0135793603394141,"DEG","Up-regulated",NA,NA,NA
"Low","g46965",9.08541198496919,0.115121850193948,0.0126710654821603,"DEG","Up-regulated",NA,NA,NA
"Low","g46996",10.5659152793059,0.196394642713269,0.0185875655370739,"DEG","Up-regulated",NA,NA,NA
"Low","g47197",10.439675594186,0.179545196523721,0.0171983501693973,"DEG","Up-regulated",NA,NA,NA
"Low","g47198",10.3092552422671,0.191928544989115,0.0186171105941993,"DEG","Up-regulated",NA,NA,NA
"Low","g47357",9.60777594400245,0.116877282989312,0.0121648635095692,"DEG","Up-regulated",NA,NA,NA
"Low","g47464",11.2364862710626,0.196541269077243,0.0174913459898399,"DEG","Up-regulated",NA,NA,NA
"Low","g4777",10.6163337788875,0.158284161782165,0.0149094937177787,"DEG","Up-regulated","Q80V42","Carboxypeptidase M (CPM) (EC 3.4.17.12)",5.6e-13
"Low","g47849",9.19421693638035,0.0781595145292506,0.00850094304605576,"DEG","Up-regulated",NA,NA,NA
"Low","g47917",10.6180898353122,0.209827124998096,0.0197612874116285,"DEG","Up-regulated",NA,NA,NA
"Low","g4800",9.82083003399009,0.160166078748384,0.0163088128186769,"DEG","Up-regulated",NA,NA,NA
"Low","g48216",9.96247374463413,0.17444272005642,0.0175099804052559,"DEG","Up-regulated",NA,NA,NA
"Low","g48217",9.55470394066335,0.141164540814629,0.0147743500679131,"DEG","Up-regulated","Q95SX7","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)",3.43e-24
"Low","g48268",9.12368894732896,0.15562268057926,0.0170569910348402,"DEG","Up-regulated","P08548","LINE-1 reverse transcriptase homolog (EC 2.7.7.49)",5.69e-22
"Low","g48703",11.8123280171456,0.163189753380061,0.0138152067182008,"DEG","Up-regulated",NA,NA,NA
"Low","g48704",11.4431883658309,0.175984127801381,0.015378941792732,"DEG","Up-regulated",NA,NA,NA
"Low","g49051",9.59495939916051,0.131581664841633,0.0137136239318683,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",3.28e-20
"Low","g49052",11.7772104864439,0.159978463613151,0.0135837313765677,"DEG","Up-regulated",NA,NA,NA
"Low","g49217",9.35969919745368,0.133928286952816,0.0143090375157838,"DEG","Up-regulated","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",5.12e-25
"Low","g49234",12.3506328584975,0.161475384679769,0.013074259961397,"DEG","Up-regulated",NA,NA,NA
"Low","g4934",9.81080678567285,0.135103959626493,0.0137709326641506,"DEG","Up-regulated","Q6NT04","Tigger transposable element-derived protein 7",1.01e-33
"Low","g4941",8.31869278162735,0.154230167253862,0.0185401927084619,"DEG","Up-regulated",NA,NA,NA
"Low","g49454",10.7353832386369,0.182446238659699,0.0169948510084922,"DEG","Up-regulated","Q96DM1","PiggyBac transposable element-derived protein 4",1.63e-36
"Low","g49455",10.0255360956454,0.18046477352505,0.0180005110752566,"DEG","Up-regulated",NA,NA,NA
"Low","g5000",11.0161074034038,0.125350842990057,0.0113788689960781,"DEG","Up-regulated",NA,NA,NA
"Low","g50253",9.06532072377856,0.146852500510092,0.0161993717580112,"DEG","Up-regulated","Q10126","Putative uncharacterized transposon-derived protein F52C9.6",2.39e-17
"Low","g5037",10.3629651689995,0.19784080953027,0.019091139100043,"DEG","Up-regulated","Q01484","Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin) (Non-erythroid ankyrin)",4e-22
"Low","g50404",11.0604875910447,0.154650333116673,0.0139822346748879,"DEG","Up-regulated",NA,NA,NA
"Low","g50501",10.9892647444938,0.20232424747115,0.0184110813758059,"DEG","Up-regulated",NA,NA,NA
"Low","g50537",10.8660331520965,0.145715647530111,0.0134101972164512,"DEG","Up-regulated","Q95SX7","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)",2.05e-25
"Low","g5116",9.42939581238853,0.179773997121391,0.0190652721232892,"DEG","Up-regulated",NA,NA,NA
"Low","g5147",11.0838631015055,0.0764250665701471,0.00689516514867151,"DEG","Up-regulated",NA,NA,NA
"Low","g52200",11.174195459549,0.211038687903147,0.0188862534817038,"DEG","Up-regulated",NA,NA,NA
"Low","g52245",11.9275130836766,0.212971362360568,0.0178554708652578,"DEG","Up-regulated","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",1.82e-30
"Low","g52277",9.27154251439501,0.158145066173418,0.017057039422284,"DEG","Up-regulated",NA,NA,NA
"Low","g52340",7.26836775758262,0.141722138577897,0.0194984820945594,"DEG","Up-regulated",NA,NA,NA
"Low","g52415",9.88056488268492,0.165269870738268,0.0167267633683468,"DEG","Up-regulated",NA,NA,NA
"Low","g52416",10.3363751603485,0.120664302362667,0.011673754144059,"DEG","Up-regulated",NA,NA,NA
"Low","g53489",9.88091698796493,0.150671871240529,0.0152487741192492,"DEG","Up-regulated","P50579","Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Initiation factor 2-associated 67 kDa glycoprotein) (p67) (p67eIF2) (Peptidase M)",3.2e-17
"Low","g53599",13.1599094480478,0.216392726114803,0.0164433294141628,"DEG","Up-regulated",NA,NA,NA
"Low","g53600",14.2570173761623,0.22666815103352,0.0158987076365993,"DEG","Up-regulated",NA,NA,NA
"Low","g5381",8.78810880421003,0.118216898839583,0.0134519157048841,"DEG","Up-regulated",NA,NA,NA
"Low","g53815",11.0335590567881,0.160419102155683,0.0145391982160997,"DEG","Up-regulated",NA,NA,NA
"Low","g53816",10.3293253051709,0.157257350669671,0.0152243584187388,"DEG","Up-regulated",NA,NA,NA
"Low","g53822",11.6569121256745,0.160649483349423,0.0137814784582265,"DEG","Up-regulated",NA,NA,NA
"Low","g5389",11.4677249195985,0.12645579529779,0.0110271039970339,"DEG","Up-regulated",NA,NA,NA
"Low","g54070",7.88801648431228,0.137587904874717,0.0174426492576876,"DEG","Up-regulated","P08548","LINE-1 reverse transcriptase homolog (EC 2.7.7.49)",3.12e-23
"Low","g54337",8.1747818994255,0.144190664810827,0.0176384723879863,"DEG","Up-regulated",NA,NA,NA
"Low","g54395",10.1534598237713,0.164688510723661,0.0162199401565653,"DEG","Up-regulated","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",8.4e-28
"Low","g54671",11.623146966682,0.203623094193598,0.0175187575944181,"DEG","Up-regulated",NA,NA,NA
"Low","g55",11.0304525750048,0.214503321348603,0.0194464660348272,"DEG","Up-regulated",NA,NA,NA
"Low","g55156",9.53522629400381,0.185576816452849,0.0194622351615869,"DEG","Up-regulated",NA,NA,NA
"Low","g55408",9.87297350538952,0.189866504820178,0.0192309342992294,"DEG","Up-regulated","Q95SX7","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)",1.8e-32
"Low","g55409",13.2859028566273,0.186027526163885,0.0140018731260774,"DEG","Up-regulated",NA,NA,NA
"Low","g55486",10.8418370774988,0.197128632133491,0.0181822167889438,"DEG","Up-regulated",NA,NA,NA
"Low","g56",11.6644978072528,0.171723675806325,0.0147219090477731,"DEG","Up-regulated",NA,NA,NA
"Low","g5629",9.37871211089496,0.0737668897001293,0.00786535388099147,"DEG","Up-regulated","Q9VMJ7","Lysine-specific demethylase lid (EC 1.14.11.67) (Histone demethylase lid) (Jumonji/ARID domain-containing protein lid) (Protein little imaginal disks) (Retinoblastoma-binding protein 2 homolog) ([histone H3]-trimethyl-L-lysine(4) demethylase lid)",4.39e-17
"Low","g56815",11.3943904956358,0.197226803819965,0.0173091139798575,"DEG","Up-regulated","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",4.47e-13
"Low","g5684",10.8292485932058,0.176906605728039,0.0163360000655104,"DEG","Up-regulated",NA,NA,NA
"Low","g57084",11.3919241361864,0.203042038209272,0.0178233313162884,"DEG","Up-regulated","P11369","LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]",7.31e-19
"Low","g57265",9.88847756874554,0.134837799508772,0.0136358502682913,"DEG","Up-regulated",NA,NA,NA
"Low","g57266",8.88380822048636,0.141275142509497,0.0159025430314572,"DEG","Up-regulated",NA,NA,NA
"Low","g57282",9.69860741444385,0.144430770302127,0.0148919080987886,"DEG","Up-regulated",NA,NA,NA
"Low","g57387",8.26360405625534,0.15668897885809,0.0189613366990254,"DEG","Up-regulated",NA,NA,NA
"Low","g5774",10.7473461114012,0.107399712491977,0.00999313796901381,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",1.49e-17
"Low","g57793",11.958581354055,0.201223540718494,0.0168267066770643,"DEG","Up-regulated",NA,NA,NA
"Low","g5791",12.650407240357,0.17843713004432,0.0141052478907615,"DEG","Up-regulated",NA,NA,NA
"Low","g5792",11.7332593201851,0.222925432790511,0.0189994465056275,"DEG","Up-regulated",NA,NA,NA
"Low","g5854",10.8154333017283,0.149620558917359,0.013833986558213,"DEG","Up-regulated","Q9BSU3","N-alpha-acetyltransferase 11 (EC 2.3.1.255) (N-terminal acetyltransferase complex ARD1 subunit homolog B) (hARD2) (NatA catalytic subunit Naa11)",4.69e-21
"Low","g5869",10.4567496421625,0.183272538335802,0.0175267214581511,"DEG","Up-regulated",NA,NA,NA
"Low","g58864",10.487344226961,0.208253205117573,0.0198575731482325,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",6.68e-34
"Low","g59290",8.59120684110472,0.169225591509853,0.0196975343091719,"DEG","Up-regulated",NA,NA,NA
"Low","g59423",10.5561145765207,0.144741481207554,0.0137116246852316,"DEG","Up-regulated",NA,NA,NA
"Low","g59439",11.3063728176978,0.197020731140443,0.0174256354639259,"DEG","Up-regulated",NA,NA,NA
"Low","g59445",9.24474909481573,0.134410360164494,0.0145391030936544,"DEG","Up-regulated",NA,NA,NA
"Low","g5948",9.22223058092174,0.147777824222647,0.0160240868980611,"DEG","Up-regulated",NA,NA,NA
"Low","g6003",10.7670116491705,0.200568065184805,0.0186280159918149,"DEG","Up-regulated","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",4.96e-12
"Low","g60091",11.209637290147,0.203441643393114,0.0181488158918338,"DEG","Up-regulated",NA,NA,NA
"Low","g60299",17.8223100972301,0.303748650552109,0.0170431694261294,"DEG","Up-regulated",NA,NA,NA
"Low","g6070",11.809184538508,0.170903064166579,0.0144720461950009,"DEG","Up-regulated",NA,NA,NA
"Low","g60891",10.5615197222921,0.125938531841453,0.0119242812732372,"DEG","Up-regulated",NA,NA,NA
"Low","g60892",11.0196359954994,0.116743223847809,0.0105941089066362,"DEG","Up-regulated",NA,NA,NA
"Low","g61996",11.6164941373834,0.211333076315917,0.0181925005786228,"DEG","Up-regulated",NA,NA,NA
"Low","g62770",9.5106993173272,0.12305469846362,0.0129385541859609,"DEG","Up-regulated",NA,NA,NA
"Low","g63270",11.7247186736941,0.173443803420505,0.0147930034184656,"DEG","Up-regulated",NA,NA,NA
"Low","g6355",11.3518821771698,0.133896893895632,0.0117951271697408,"DEG","Up-regulated",NA,NA,NA
"Low","g6454",11.5007387443998,0.185603962277674,0.0161384382692852,"DEG","Up-regulated","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",1.7e-12
"Low","g64641",9.53641967535551,0.171683341522382,0.0180029138153446,"DEG","Up-regulated",NA,NA,NA
"Low","g64754",11.3895085526553,0.212114632253427,0.0186236861118977,"DEG","Up-regulated",NA,NA,NA
"Low","g64990",12.1329916530374,0.196648530964954,0.0162077529259426,"DEG","Up-regulated",NA,NA,NA
"Low","g65084",8.49429069301075,0.165594440413842,0.0194947931968111,"DEG","Up-regulated",NA,NA,NA
"Low","g65456",10.3652264745425,0.182164080216113,0.0175745393179316,"DEG","Up-regulated",NA,NA,NA
"Low","g65544",11.3343818849128,0.119973795183835,0.0105849437933208,"DEG","Up-regulated",NA,NA,NA
"Low","g6558",12.09605489201,0.201018254172148,0.016618497184973,"DEG","Up-regulated",NA,NA,NA
"Low","g65662",10.5487696605852,0.124705723638248,0.0118218263978408,"DEG","Up-regulated",NA,NA,NA
"Low","g6725",7.81390945925518,0.132482266226112,0.0169546712713946,"DEG","Up-regulated",NA,NA,NA
"Low","g6757",8.34377699545757,0.162961881979825,0.0195309488818484,"DEG","Up-regulated",NA,NA,NA
"Low","g6778",10.7552930201007,0.182239977850732,0.0169442131897422,"DEG","Up-regulated","Q10126","Putative uncharacterized transposon-derived protein F52C9.6",1.33e-16
"Low","g6780",10.7812099182139,0.195428615745069,0.0181267795755381,"DEG","Up-regulated","Q10126","Putative uncharacterized transposon-derived protein F52C9.6",2e-16
"Low","g67859",10.5006262838889,0.202317275308793,0.0192671627233518,"DEG","Up-regulated",NA,NA,NA
"Low","g67890",10.0794931693545,0.154752787597031,0.0153532310600238,"DEG","Up-regulated",NA,NA,NA
"Low","g68077",9.28357222931921,0.127815053774642,0.013767874113262,"DEG","Up-regulated",NA,NA,NA
"Low","g6892",9.54848312460863,0.137951346115041,0.014447461896802,"DEG","Up-regulated",NA,NA,NA
"Low","g68980",9.63923836230546,0.175288538614667,0.0181848951157945,"DEG","Up-regulated",NA,NA,NA
"Low","g69337",10.1301302212577,0.158783116657088,0.0156743411179342,"DEG","Up-regulated",NA,NA,NA
"Low","g6954",11.0078569375423,0.157424759857753,0.0143011269814795,"DEG","Up-regulated",NA,NA,NA
"Low","g6955",9.83333332877012,0.180820050718539,0.0183884797426219,"DEG","Up-regulated",NA,NA,NA
"Low","g69754",9.53969973643918,0.141659904095838,0.0148495139270195,"DEG","Up-regulated",NA,NA,NA
"Low","g69755",10.9188186291457,0.176984901253991,0.0162091621140737,"DEG","Up-regulated",NA,NA,NA
"Low","g70447",10.0118815186267,0.191927880183791,0.019170011133943,"DEG","Up-regulated",NA,NA,NA
"Low","g70476",11.739324177993,0.18757228116473,0.0159781158029829,"DEG","Up-regulated","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",9.04e-14
"Low","g7083",7.98098714456736,0.155882271765768,0.0195317031517683,"DEG","Up-regulated",NA,NA,NA
"Low","g70888",10.7620993909951,0.191280100728849,0.017773493235799,"DEG","Up-regulated",NA,NA,NA
"Low","g71022",9.57585989817814,0.118490854966657,0.0123739127583937,"DEG","Up-regulated",NA,NA,NA
"Low","g7121",7.90772374559819,0.131448872910541,0.0166228458579767,"DEG","Up-regulated",NA,NA,NA
"Low","g7154",10.5058925256328,0.182764708814121,0.0173964000077293,"DEG","Up-regulated","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",1.91e-21
"Low","g71550",8.35891663537256,0.14332500537722,0.0171463613802188,"DEG","Up-regulated",NA,NA,NA
"Low","g71909",9.5702200747594,0.176505109506292,0.0184431609855878,"DEG","Up-regulated",NA,NA,NA
"Low","g7250",9.76546457076072,0.192713492984272,0.0197341858738892,"DEG","Up-regulated",NA,NA,NA
"Low","g72577",11.0584973610735,0.183332273405501,0.0165784073025003,"DEG","Up-regulated",NA,NA,NA
"Low","g73412",17.1126273954967,0.295740735957248,0.0172820180748559,"DEG","Up-regulated",NA,NA,NA
"Low","g74316",9.93418703837116,0.082176818974903,0.00827212319010021,"DEG","Up-regulated",NA,NA,NA
"Low","g74342",9.34039307652322,0.102647922628464,0.0109896791053116,"DEG","Up-regulated",NA,NA,NA
"Low","g74523",12.6770419433368,0.147133928446967,0.0116063297025141,"DEG","Up-regulated","Q9NL83","Orcokinin peptides type A [Cleaved into: Orcomyotropin-like peptide; Orcokinin; Orcokinin-like peptide 1; Orcokinin-like peptide 2; Orcokinin-like peptide 3; Orcokinin-like peptide 4]",9.52e-50
"Low","g74524",12.3965431297989,0.133736213627624,0.010788186047298,"DEG","Up-regulated",NA,NA,NA
"Low","g74703",11.7070163300899,0.196753099428672,0.0168064256409183,"DEG","Up-regulated",NA,NA,NA
"Low","g7496",9.5348079595372,0.14100288027803,0.0147882244588882,"DEG","Up-regulated",NA,NA,NA
"Low","g75204",9.63946222317332,0.182248433613044,0.0189064938887273,"DEG","Up-regulated",NA,NA,NA
"Low","g75981",11.8622237863698,0.236787060186292,0.0199614393094127,"DEG","Up-regulated","Q13530","Serine incorporator 3 (Tumor differentially expressed protein 1)",9.3e-14
"Low","g7635",11.3614254064851,0.105855454731164,0.00931709278932043,"DEG","Up-regulated",NA,NA,NA
"Low","g76484",10.9083333936153,0.181629948752762,0.0166505681664507,"DEG","Up-regulated",NA,NA,NA
"Low","g7722",11.608923776835,0.120011117756625,0.0103378332103533,"DEG","Up-regulated",NA,NA,NA
"Low","g77352",10.0906730475545,0.182425215466099,0.0180785973944831,"DEG","Up-regulated",NA,NA,NA
"Low","g7739",10.2494650589149,0.163766210854923,0.0159780251860541,"DEG","Up-regulated","P08548","LINE-1 reverse transcriptase homolog (EC 2.7.7.49)",3.84e-16
"Low","g7805",10.3215721363029,0.196424271741782,0.0190304605875805,"DEG","Up-regulated","Q9UJN7","Zinc finger protein 391",6.1e-18
"Low","g78097",10.5186276829038,0.131942436140312,0.0125436929719228,"DEG","Up-regulated",NA,NA,NA
