Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Signaling by Rho Family GTPases	0.00E+00	1.825741858	4.35E-01	"ACTG1,ACTR2,ARHGEF1,ARPC1B,ARPC2,ARPC3,ARPC4,Cdc42,CDH11,CDH23,CIT,CLIP1,EZR,GNA11,GNB5,IQGAP1,ITGAV,ITGB1,MAP2K4,MAP3K10,MAP3K12,MRAS,MYL1,MYL9,NCF2,NFKB1,PAK1,PARD3,PIK3C2B,PIK3CA,PIP4K2A,PKN1,PLD1,RHOBTB2,RHOC,SEPTIN12,WAS"
Small Cell Lung Cancer Signaling	0.00E+00	-0.447213595	5.00E-01	"CCNE1,CDKN1B,CKS1B,CYC1,E2F2,HDAC2,HDAC6,HDAC7,NFKB1,NOS1,PA2G4,PIK3C2B,PIK3CA,PTEN,RBL2,RXRA"
Sperm Motility	0.00E+00	-1.5	4.53E-01	"BLK,CACNA1G,CALM1 (includes others),CLK2,CNGA3,CNGB3,CSK,DDR2,DSTYK,EGFR,EPHB1,FGFR3,FRK,GNA11,GNB5,GUCY1A1,IGF1R,KDR,MAP2K4,MRAS,NPR1,PDE2A,PDE4A,PDE4D,PDGFRB,PLAAT4,PLCB1,PLCB4,PLCD3,PLCL2,PRDX6,PRKAG1,PRKAR1A,PRKAR2A,RET,SLC16A10,SRMS,TIE1,ZAN"
Spermine and Spermidine Degradation I	0.00E+00		5.00E-01	SMOX
Sphingomyelin Metabolism	0.00E+00		2.50E-01	SGMS2
Sphingosine-1-phosphate Signaling	0.00E+00	-1.386750491	3.72E-01	"ADCY1,ADCY9,CASP10,CASP2,CASQ1,Cdc42,GUCY1A1,PDGFRB,PIK3C2B,PIK3CA,PLCB1,PLCB4,PLCD3,PLCL2,RHOBTB2,RHOC"
Spliceosomal Cycle	0.00E+00	3.872983346	5.17E-01	"BCAS2,CTNNBL1,DDX23,DDX39B,EFTUD2,EIF4A3,PLRG1,RBM8A,SF3A1,SF3A3,SF3B2,SF3B3,SNRNP200,U2AF1/U2AF1L5,U2AF2"
Stearate Biosynthesis I (Animals)	0.00E+00	-0.707106781	5.00E-01	"ACOT4,ACSBG1,ACSBG2,ACSF2,AKR1B10,DHCR24,ELOVL1,FASN,PPT1,PTGR1,TBXAS1,TECR"
Sumoylation Pathway	0.00E+00	-1.732050808	4.86E-01	"ARHGDIA,Cdc42,EP300,ETS1,HDAC2,MAP2K4,NFKB1,PCNA,RAN,RFC2,RFC3,RHOBTB2,RHOC,RPA1,SENP6,TDG,UBA2"
Superpathway of Inositol Phosphate Compounds	0.00E+00	-0.707106781	4.09E-01	"ALPL,ENTPD6,FIG4,IGBP1,INPP5F,IP6K2,OCRL,PGAM5,PI4K2A,PIK3C2B,PIK3CA,PIP4K2A,PLCB1,PLCB4,PLCD3,PPIP5K1,PPP1CA,PPP1CC,PPP1R13B,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PPP4R1,PPP5C,PRUNE1,PSPH,PTEN,PTPA,PTPN1,PTPRF,PTPRN,RNGTT,SACM1L,SET,SSH3,WBP11"
Superpathway of Melatonin Degradation	0.00E+00	1	4.74E-01	"B3GAT3,CSGALNACT1,CYP2U1,CYP3A5,CYP4B1,LARGE1,SMOX,SULT1A3/SULT1A4,SULT1B1"
Superpathway of Serine and Glycine Biosynthesis I	0.00E+00		5.00E-01	"PSAT1,SHMT1"
Synaptic Long Term Depression	0.00E+00	-4.225771274	4.81E-01	"CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,CTH,GNA11,GRIA1,GRIA3,GRIA4,GRID1,GRID2,GRM4,GRM6,GUCY1A1,GUCY2C,GUCY2D,GUCY2F,Gucy2g,IGF1R,MRAS,NOS1,NOS2,NPR1,PLAAT4,PLCB1,PLCB4,PLCD3,PLCL2,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PRDX6,PTPA,RASD2,RYR1,RYR3"
Synaptic Long Term Potentiation	0.00E+00	-3	4.41E-01	"ADCY1,CALM1 (includes others),CAMK2D,EP300,GNA11,GRIA1,GRIA3,GRIA4,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GRM4,GRM6,MRAS,PLCB1,PLCB4,PLCD3,PLCL2,PPP1CA,PPP1CC,PRKAG1,PRKAR1A,PRKAR2A,RASD2"
Synaptogenesis Signaling Pathway	0.00E+00	-1.664479439	5.04E-01	"ACTR2,ADCY1,ADCY9,AFDN,AP2A1,AP2M1,ARPC1B,ARPC2,ARPC3,ARPC4,CACNA1B,CACNA2D1,Cacnb1,CADM1,CALM1 (includes others),CAMK2D,CDH11,CDH23,CNTNAP1,CNTNAP2,COMP,EPHB1,GRIA1,GRIA3,GRIA4,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GRM4,GRM6,GSK3B,GUCY1A1,ITSN1,ITSN2,LRP1,MRAS,NAPA,NAPG,NLGN1,NLGN4Y,NSF,PAK1,PIK3C2B,PIK3CA,PRKAG1,PRKAR1A,PRKAR2A,RAPGEF1,RASD2,RPS6KB1,SHC2,SOS1,STX1B,STXBP1,SYNGAP1,SYT10,SYT14,SYT2,SYT3,THBS3,TIAM1,TLN1,UNC13A,VLDLR,WAS"
Systemic Lupus Erythematosus In B Cell Signaling Pathway	0.00E+00	0.688247202	3.80E-01	"CALM1 (includes others),CD22,CSK,FOXO6,GSK3B,INPP5F,IRAK4,MRAS,NFKB1,OCRL,PDPK1,PIK3C2B,PIK3CA,PLAAT4,RASD2,SHC2,SOS1,TBK1,TLR3"
Systemic Lupus Erythematosus In T Cell Signaling Pathway	0.00E+00	0	3.97E-01	"CASP10,CASP2,CASQ1,Cdc42,DNMT1,EZR,MAP2K4,MLST8,MRAS,NOS1,NOS2,PDK1,PIK3C2B,PIK3CA,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTPA,RASD2,RHOBTB2,RHOC,RPS6KB1,SOS1"
Systemic Lupus Erythematosus Signaling	0.00E+00		5.10E-01	"CD22,EFTUD2,LSM1,LSM12,LSM4,LSM5,LSM7,MRAS,PIK3C2B,PIK3CA,PRPF31,PRPF40A,PRPF8,RASD2,RNPC3,SNRNP200,SNRNP25,SNRNP40,SNRNP70,SNRPA1,SNRPD1,SNRPD2,SNRPN,SOS1,ZMAT5"
T Cell Exhaustion Signaling Pathway	0.00E+00	0	4.00E-01	"ACVR1,KDR,MAP2K4,MRAS,PDK1,PIK3C2B,PIK3CA,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PRDM1,PTPA,RASD2,TGFBR1"
T Cell Receptor Signaling	0.00E+00	0	3.00E-01	"CALM1 (includes others),CDKN1B,CSK,GSK3B,ITGB1,MAP2K4,MLST8,MRAS,NFKB1,PDK1,PIK3C2B,PIK3CA,RASD2,SOS1,TCF7L1"
T Helper Cell Differentiation	0.00E+00		5.00E-01	"GATA3,TGFBR1"
TEC Kinase Signaling	0.00E+00	1.941450687	3.46E-01	"ACTG1,BLK,Cdc42,FRK,GNA11,GNB5,ITGAV,ITGB1,MAP2K4,MRAS,NFKB1,PAK1,PIK3C2B,PIK3CA,RHOBTB2,RHOC,STAT5A,WAS"
TGF-β Signaling	0.00E+00	-2.110579412	4.06E-01	"ACVR1,EP300,MAP2K4,MRAS,RASD2,RUNX3,SMAD1,SMAD9,SMURF2,SOS1,TAB1,TGFBR1,ZFYVE9"
TNFR1 Signaling	0.00E+00	0	3.33E-01	"CASP2,MAP2K4,NFKB1,PAK1"
TNFR2 Signaling	0.00E+00		4.29E-01	"MAP2K4,NFKB1,TBK1"
TREM1 Signaling	0.00E+00	-0.447213595	5.00E-01	"ITGB1,NFKB1,NLRP12,STAT5A,TLR3"
TWEAK Signaling	0.00E+00		2.00E-01	NFKB1
Telomerase Signaling	0.00E+00	-0.5	5.12E-01	"DKC1,EGFR,ELF2,ETS1,ETS2,HDAC2,HDAC6,HDAC7,HSP90B1,MRAS,PDPK1,PIK3C2B,PIK3CA,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTPA,RASD2,SOS1"
Tetrapyrrole Biosynthesis II	0.00E+00		5.00E-01	"ALAD,HMBS"
Th1 Pathway	0.00E+00	0	2.86E-01	"GATA3,NFKB1,NOTCH1,PIK3C2B,PIK3CA,RUNX3"
Th1 and Th2 Activation Pathway	0.00E+00		3.67E-01	"ACVR1,CHD4,GATA3,JAG2,NFKB1,NOTCH1,PIK3C2B,PIK3CA,RUNX3,STAT5A,TGFBR1"
Th17 Activation Pathway	0.00E+00	-1.341640786	5.00E-01	"HIF1A,HSP90B1,IRAK4,NFKB1,RORA"
Th2 Pathway	0.00E+00	1.264911064	3.79E-01	"ACVR1,CHD4,GATA3,JAG2,NFKB1,NOTCH1,PIK3C2B,PIK3CA,RUNX3,STAT5A,TGFBR1"
Thrombin Signaling	0.00E+00	-1.091089451	4.03E-01	"ADCY1,ADCY9,ARHGEF1,ARHGEF10L,ARHGEF25,CAMK2D,Cdc42,EGFR,GATA2,GATA3,GATA4,GNA11,GNB5,GUCY1A1,MRAS,MYL1,MYL9,NFKB1,PDPK1,PIK3C2B,PIK3CA,PLCB1,PLCB4,PLCD3,PLCL2,RASD2,RHOBTB2,RHOC,RPS6KB1,SOS1,TBP"
Thrombopoietin Signaling	0.00E+00	0.447213595	2.50E-01	"MRAS,PIK3C2B,PIK3CA,RASD2,SOS1,STAT5A"
Thymine Degradation	0.00E+00		3.33E-01	DPYD
Thyroid Cancer Signaling	0.00E+00	-0.333333333	4.09E-01	"GSK3B,MRAS,PDK1,PIK3C2B,PIK3CA,PTEN,RASD2,RET,TCF7L1"
Thyroid Hormone Biosynthesis	0.00E+00		5.00E-01	TPO
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	0.00E+00	2.236067977	5.00E-01	"B3GAT3,CSGALNACT1,LARGE1,SULT1A3/SULT1A4,SULT1B1"
Toll-like Receptor Signaling	0.00E+00	0	5.00E-01	"ECSIT,IRAK4,MAP2K4,NFKB1,RPS27A,TAB1,TLR3,UBA52"
Triacylglycerol Biosynthesis	0.00E+00		1.58E-01	"ELOVL1,LPIN1,LPIN3"
Triacylglycerol Degradation	0.00E+00	0.447213595	3.16E-01	"ALDH2,CEL,DAGLA,PNLIPRP2,PPME1,PRDX6"
Tryptophan Degradation to 2-amino-3-carboxymuconate Semialdehyde	0.00E+00		4.00E-01	"HAAO,TDO2"
Tumor Microenvironment Pathway	0.00E+00	-1.386750491	4.06E-01	"CSPG4,FGF20,FOXO6,HIF1A,MRAS,NFKB1,NOS2,PIK3C2B,PIK3CA,RASD2,SLC2A1,TIAM1,TNC"
Tumoricidal Function of Hepatic Natural Killer Cells	0.00E+00		5.00E-01	"AIFM1,ENDOG,SERPINB9"
Type I Diabetes Mellitus Signaling	0.00E+00		4.71E-01	"CPE,CYC1,HSPD1,MAP2K4,NFKB1,NOS2,PTPRN,SOCS7"
Type II Diabetes Mellitus Signaling	0.00E+00	1	4.09E-01	"ACSBG1,ACSBG2,ACSF2,ADIPOR1,CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,MAP2K4,NFKB1,PDPK1,PDX1,PIK3C2B,PIK3CA,PRKAB2,PRKAG1,SOCS7"
Tyrosine Degradation I	0.00E+00		3.33E-01	TAT
UDP-D-xylose and UDP-D-glucuronate Biosynthesis	0.00E+00		5.00E-01	UGDH
UVA-Induced MAPK Signaling	0.00E+00	-1.414213562	3.49E-01	"EGFR,MAP2K4,MRAS,PARP1,PARP3,PIK3C2B,PIK3CA,PLCB1,PLCB4,PLCD3,PLCL2,RASD2,RPS6KB1,TNKS,TNKS2"
UVB-Induced MAPK Signaling	0.00E+00	-0.447213595	2.63E-01	"EGFR,MAP2K4,PIK3C2B,PIK3CA,RPS6KB1"
UVC-Induced MAPK Signaling	0.00E+00		2.00E-01	"EGFR,MAP2K4,MRAS,RASD2"
Ubiquinol-10 Biosynthesis (Eukaryotic)	0.00E+00		3.75E-01	"BCKDHA,COQ2,MICAL3"
Unfolded protein response	0.00E+00	1	4.09E-01	"AMFR,CANX,CEBPZ,DNAJA2,DNAJB9,DNAJC11,DNAJC12,DNAJC13,DNAJC14,DNAJC19,DNAJC7,EIF2A,EIF2AK3,HSP90B1,HSPA4,P4HB,SREBF1,VCP"
Uracil Degradation II (Reductive)	0.00E+00		3.33E-01	DPYD
Urate Biosynthesis/Inosine 5'-phosphate Degradation	0.00E+00		3.33E-01	"IMPDH1,PNP"
VDR/RXR Activation	0.00E+00		4.00E-01	"CCNC,CDKN1B,CYP24A1,EP300,HSD17B2,NCOA2,PSMC5,RXRA"
VEGF Family Ligand-Receptor Interactions	0.00E+00	-0.447213595	2.31E-01	"KDR,MRAS,PIK3C2B,PIK3CA,RASD2,SOS1"
VEGF Signaling	0.00E+00	-0.707106781	3.16E-01	"ACTG1,Actn3,EIF2B1,EIF2S1,HIF1A,KDR,MRAS,PIK3C2B,PIK3CA,RASD2,SOS1,YWHAE"
Virus Entry via Endocytic Pathways	0.00E+00		3.25E-01	"ACTG1,AP1G1,AP1S1,AP2A1,AP2M1,FLNA,FLNB,ITGB1,ITSN1,MRAS,PIK3C2B,PIK3CA,RASD2"
WNT/Ca+ pathway	0.00E+00	-2.121320344	3.20E-01	"FZD8,GSK3B,NFKB1,PLCB1,PLCB4,PLCD3,PLCL2,WNT5B"
White Adipose Tissue Browning Pathway	0.00E+00	-3.152963125	4.05E-01	"ADCY1,ADCY9,CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,FGFR3,GUCY1A1,KDR,NPR1,PRDM16,PRKAB2,PRKAG1,PRKAR1A,PRKAR2A,RXRA"
Wound Healing Signaling Pathway	0.00E+00	-1.605910137	4.42E-01	"ACVR1,COL11A2,COL15A1,COL2A1,COL4A1,EGFR,ITGB1,KRT17,LAMA1,LAMA5,LAMC1,MAP2K4,MRAS,NFKB1,RASD2,SHC2,SOS1,TGFBR1,TRPA1"
Xenobiotic Metabolism General Signaling Pathway	0.00E+00	0.21821789	4.38E-01	"EIF2AK3,EP300,GCLC,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,MAP2K4,MAP3K10,MAP3K12,MGST3,MRAS,NR1I2,PIK3C2B,PIK3CA,RASD2,RBX1,RXRA"
cAMP-mediated signaling	0.00E+00	-1.224744871	3.51E-01	"ADCY1,ADCY9,AKAP1,APEX1,CALM1 (includes others),CAMK2D,CNGA3,CNGB3,FSHR,GABBR1,GABBR2,GRM4,GRM6,GUCY1A1,LHCGR,PDE10A,PDE12,PDE2A,PDE3A,PDE4A,PDE4D,PDE9A,PRKAR1A,PRKAR2A,RAP1GAP,RGS12"
eNOS Signaling	0.00E+00	-0.774596669	3.62E-01	"ADCY1,ADCY9,CALM1 (includes others),CCNA2,CHRNA10,CHRNA7,CHRNB2,CNGA3,CNGB3,GUCY1A1,HSP90B1,HSPA4,KDR,NOSTRIN,PDPK1,PIK3C2B,PIK3CA,PRKAB2,PRKAG1,PRKAR1A,PRKAR2A"
fMLP Signaling in Neutrophils	0.00E+00	1.069044968	3.70E-01	"ACTR2,ARPC1B,ARPC2,ARPC3,ARPC4,CALM1 (includes others),GNA11,GNB5,MRAS,NCF2,NFKB1,PIK3C2B,PIK3CA,PLCB1,PLCB4,RASD2,WAS"
nNOS Signaling in Neurons	0.00E+00	-1.889822365	4.09E-01	"CALM1 (includes others),CAPN2,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,NOS1,NOS1AP"
p38 MAPK Signaling	0.00E+00	-0.377964473	3.33E-01	"EEF2K,IRAK4,MAP2K4,MEF2C,MKNK2,RPS6KB1,TAB1,TGFBR1"
p53 Signaling	0.00E+00	0	3.94E-01	"BRCA1,CCNG1,CHEK1,COQ8A,EP300,GSK3B,HIF1A,PCNA,PIK3C2B,PIK3CA,PPP1R13B,PTEN,TP63"
p70S6K Signaling	0.00E+00	-0.447213595	5.00E-01	"EEF2,EEF2K,EGFR,MRAS,PDPK1,PIK3C2B,PIK3CA,PLCB1,PLCB4,PLCD3,PLCL2,PLD1,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTPA,RASD2,RPS6,RPS6KB1,SOS1,YWHAB,YWHAE"
tRNA Splicing	0.00E+00	-1.414213562	3.64E-01	"APEX1,PDE10A,PDE12,PDE2A,PDE3A,PDE4A,PDE4D,PDE9A"
α-Adrenergic Signaling	0.00E+00	1.341640786	3.57E-01	"ADCY1,ADCY9,CALM1 (includes others),GNA11,GNB5,GUCY1A1,GYS2,MRAS,PRKAG1,PRKAR1A,PRKAR2A,PYGB,RASD2,SLC8A1,SLC8A2"
β-alanine Degradation I	0.00E+00		5.00E-01	ALDH6A1
γ-linolenate Biosynthesis II (Animals)	0.00E+00		5.00E-01	"ACSBG1,ACSBG2,ACSF2"
Eicosanoid Signaling	2.44E-01		5.33E-01	"DPEP1,DPEP2,DPEP3,GGT1,HPGDS,PLAAT4,PRDX6,TBXAS1"
Transcriptional Regulatory Network in Embryonic Stem Cells	2.44E-01		5.33E-01	"CDYL,GATA4,LHX5,OTX1,RIF1,SET,SOX2,TCF7L1"
DNA Methylation and Transcriptional Repression Signaling	2.47E-01		5.38E-01	"CHD4,DNMT1,HDAC2,MBD1,MTA3,RBBP7,SUDS3"
SPINK1 Pancreatic Cancer Pathway	2.47E-01	1.133893419	5.38E-01	"CPD,CPE,CPQ,CTSA,KLKB1,PRSS2,TGFBR1"
Coagulation System	2.55E-01	-0.447213595	5.56E-01	"A2M,F5,KLKB1,PLG,SERPINC1"
Inhibition of Angiogenesis by TSP1	2.55E-01		5.56E-01	"GUCY1A1,HSPG2,KDR,MAP2K4,TGFBR1"
Intrinsic Prothrombin Activation Pathway	2.55E-01	-0.447213595	5.56E-01	"COL11A2,COL2A1,F5,KLKB1,SERPINC1"
Telomere Extension by Telomerase	2.55E-01		5.56E-01	"MRE11,TNKS,TNKS2,XRCC5,XRCC6"
Glycogen Degradation II	2.60E-01	2	5.71E-01	"MTAP,PGM1,PGM2,PYGB"
Inhibition of Matrix Metalloproteases	2.60E-01		5.71E-01	"A2M,ADAM10,HSPG2,LRP1"
Lipid Antigen Presentation by CD1	2.60E-01		5.71E-01	"AP2A1,AP2M1,CANX,PSAP"
NAD biosynthesis II (from tryptophan)	2.60E-01	-1	5.71E-01	"HAAO,NADSYN1,NMNAT3,TDO2"
Assembly of RNA Polymerase I Complex	2.66E-01		6.00E-01	"POLR1A,POLR1C,TBP"
Choline Biosynthesis III	2.66E-01		6.00E-01	"CEPT1,PHKA1,PLD1"
Glucose and Glucose-1-phosphate Degradation	2.66E-01		6.00E-01	"HK1,PGM1,PGM2"
Glycine Cleavage Complex	2.66E-01		6.00E-01	"AMT,DLD,GCSH"
Histidine Degradation III	2.66E-01		6.00E-01	"AMDHD1,MTHFD1,UROC1"
Leucine Degradation I	2.66E-01		6.00E-01	"IVD,MCCC1,MCCC2"
Phosphatidylethanolamine Biosynthesis II	2.66E-01		6.00E-01	"CEPT1,CHKA,ETNK2"
SNARE Signaling Pathway	2.71E-01	-2.334868926	5.25E-01	"ADCY1,ADCY9,CACNA1B,CACNA2D1,Cacnb1,CALM1 (includes others),CAMK2D,GUCY1A1,MYH10,MYH11,MYL1,MYL9,MYO18A,MYO1H,NAPA,NAPG,NSF,PRKAG1,PRKAR1A,PRKAR2A,RAB6A,RAB7A,RIMS1,SNAP91,STX1B,STXBP1,SYT10,SYT14,SYT2,SYT3,UNC13A"
4-aminobutyrate Degradation I	2.73E-01		6.67E-01	"ALDH5A1,SUCLG2"
5-aminoimidazole Ribonucleotide Biosynthesis I	2.73E-01		6.67E-01	"GART,PFAS"
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	2.73E-01		6.67E-01	"NFKB1,TLR3"
Arginine Biosynthesis IV	2.73E-01		6.67E-01	"ASL,GLUD1"
Branched-chain α-keto acid Dehydrogenase Complex	2.73E-01		6.67E-01	"BCKDHA,DLD"
Cholesterol Biosynthesis I	2.73E-01		6.67E-01	"DHCR24,LBR"
"Cholesterol Biosynthesis II (via 24,25-dihydrolanosterol)"	2.73E-01		6.67E-01	"DHCR24,LBR"
Cholesterol Biosynthesis III (via Desmosterol)	2.73E-01		6.67E-01	"DHCR24,LBR"
Coenzyme A Biosynthesis	2.73E-01		6.67E-01	"COASY,PPCDC"
Diphthamide Biosynthesis	2.73E-01		6.67E-01	"DPH6,EEF2"
Glutathione Biosynthesis	2.73E-01		6.67E-01	"GCLC,GCLM"
Glycogen Biosynthesis II (from UDP-D-Glucose)	2.73E-01		6.67E-01	"GYS2,UGP2"
L-carnitine Biosynthesis	2.73E-01		6.67E-01	"ALDH9A1,BBOX1"
NAD Phosphorylation and Dephosphorylation	2.73E-01		6.67E-01	"NADK2,NNT"
Pentose Phosphate Pathway (Oxidative Branch)	2.73E-01		6.67E-01	"PGD,PGLS"
Prostanoid Biosynthesis	2.73E-01		6.67E-01	"HPGDS,TBXAS1"
Thioredoxin Pathway	2.73E-01		6.67E-01	"SELENOT,TXNRD3"
UDP-N-acetyl-D-glucosamine Biosynthesis II	2.73E-01		6.67E-01	"GFPT1,UAP1"
Urea Cycle	2.73E-01		6.67E-01	"ARG2,ASL"
Uridine-5'-phosphate Biosynthesis	2.73E-01		6.67E-01	"CAD,UMPS"
dTMP De Novo Biosynthesis	2.73E-01		6.67E-01	"SHMT1,TYMS"
Caveolar-mediated Endocytosis Signaling	2.78E-01		5.33E-01	"ACTG1,ARCN1,COPA,COPB1,COPB2,COPE,COPG2,COPZ1,EGFR,FLNA,FLNB,FLOT1,ITGAV,ITGB1,ITSN1,PTPN1"
4-hydroxybenzoate Biosynthesis	2.82E-01		1.00E+00	TAT
4-hydroxyphenylpyruvate Biosynthesis	2.82E-01		1.00E+00	TAT
4-hydroxyproline Degradation I	2.82E-01		1.00E+00	ALDH4A1
Adenine and Adenosine Salvage I	2.82E-01		1.00E+00	PNP
Alanine Biosynthesis II	2.82E-01		1.00E+00	GPT
Alanine Degradation III	2.82E-01		1.00E+00	GPT
Anandamide Degradation	2.82E-01		1.00E+00	FAAH2
Androgen Biosynthesis	2.82E-01		1.00E+00	SRD5A1
Ascorbate Recycling (Cytosolic)	2.82E-01		1.00E+00	GSTO1
Aspartate Biosynthesis	2.82E-01		1.00E+00	GOT2
Cardiolipin Biosynthesis II	2.82E-01		1.00E+00	PGS1
Catecholamine Biosynthesis	2.82E-01		1.00E+00	TH
Communication between Innate and Adaptive Immune Cells	2.82E-01		1.00E+00	TLR3
Creatine-phosphate Biosynthesis	2.82E-01		1.00E+00	CKM
Fatty Acid Biosynthesis Initiation II	2.82E-01		1.00E+00	FASN
"Fatty Acid β-oxidation III (Unsaturated, Odd Number)"	2.82E-01		1.00E+00	ECI2
Glutamate Biosynthesis II	2.82E-01		1.00E+00	GLUD1
Glutamate Degradation II	2.82E-01		1.00E+00	GOT2
Glutamate Degradation X	2.82E-01		1.00E+00	GLUD1
Glutamine Biosynthesis I	2.82E-01		1.00E+00	GLUL
Glutamine Degradation I	2.82E-01		1.00E+00	GLS
Glycine Biosynthesis III	2.82E-01		1.00E+00	AGXT2
Guanine and Guanosine Salvage I	2.82E-01		1.00E+00	PNP
Heme Degradation	2.82E-01		1.00E+00	BLVRB
Histamine Biosynthesis	2.82E-01		1.00E+00	HDC
Interferon Signaling	2.82E-01		1.00E+00	MED14
L-cysteine Degradation II	2.82E-01		1.00E+00	CTH
L-glutamine Biosynthesis II (tRNA-dependent)	2.82E-01		1.00E+00	GATB
L-serine Degradation	2.82E-01		1.00E+00	SRR
Lactose Degradation III	2.82E-01		1.00E+00	GLB1
Melatonin Degradation II	2.82E-01		1.00E+00	SMOX
Methylglyoxal Degradation I	2.82E-01		1.00E+00	HAGH
NADH Repair	2.82E-01		1.00E+00	GAPDH
Proline Biosynthesis II (from Arginine)	2.82E-01		1.00E+00	PYCR1
Putrescine Biosynthesis III	2.82E-01		1.00E+00	ODC1
Rapoport-Luebering Glycolytic Shunt	2.82E-01		1.00E+00	PGAM2
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	2.82E-01		1.00E+00	FDPS
S-methyl-5'-thioadenosine Degradation II	2.82E-01		1.00E+00	MTAP
Serotonin and Melatonin Biosynthesis	2.82E-01		1.00E+00	TPH2
Sorbitol Degradation I	2.82E-01		1.00E+00	SORD
Spermidine Biosynthesis I	2.82E-01		1.00E+00	SRM
Spermine Biosynthesis	2.82E-01		1.00E+00	SMS
"Trans, trans-farnesyl Diphosphate Biosynthesis"	2.82E-01		1.00E+00	FDPS
UDP-N-acetyl-D-galactosamine Biosynthesis I	2.82E-01		1.00E+00	GALE
Xanthine and Xanthosine Salvage	2.82E-01		1.00E+00	PNP
Zymosterol Biosynthesis	2.82E-01		1.00E+00	LBR
Cell Cycle: G1/S Checkpoint Regulation	2.88E-01	0.301511345	5.38E-01	"CCNE1,CDKN1B,E2F2,FBXL5,GSK3B,HDAC2,HDAC6,HDAC7,PA2G4,PAK1IP1,RBL2,RPL11,RPL5,SKP1"
Insulin Secretion Signaling Pathway	2.99E-01	1.236245076	5.27E-01	"ABCC9,ADCY1,ADCY9,CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,Cacnb1,CAMK2D,CCKAR,CPE,DLAT,DLD,EIF2A,EIF2AK3,EIF2B1,EIF2S1,EIF4A1,EIF4A3,EIF4G1,EIF4G3,GNA11,GUCY1A1,NALCN,NAPA,NAPG,NSF,PC,PCSK2,PDHA1,PDHB,PDHX,PDX1,PIK3C2B,PIK3CA,PLCB1,PLCB4,PLCD3,PLCL2,PRKAG1,PRKAR1A,PRKAR2A,RPS6KB1,RYR1,RYR3,SEC11A,SEC61G,SLC2A1,SLC2A8,SPCS3,SRP14,SRP19,SRP68,SRP72,SSR1,SSR2,STAT5A,STX1B"
Cancer Drug Resistance By Drug Efflux	3.00E-01		5.45E-01	"ABCB1,ABCC1,ABCC2,ABCG2,FOXO6,MRAS,NFKB1,PDK1,PIK3CA,PTEN,RASD2,YBX1"
ILK Signaling	3.01E-01	0.755928946	5.30E-01	"ACTG1,Actn3,Cdc42,DOCK1,FERMT2,FLNA,FLNB,GSK3B,HIF1A,ILK,ITGB1,MAP2K4,MYH10,MYH11,MYL1,MYL9,MYO18A,MYO1H,NFKB1,NOS2,PARVB,PDPK1,PIK3C2B,PIK3CA,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTEN,PTPA,RHOBTB2,RHOC,RSU1,SNAI1"
Phagosome Maturation	3.05E-01		5.31E-01	"ATP6V1B1,ATP6V1D,ATP6V1E1,ATP6V1F,ATP6V1G2,ATP6V1H,CANX,CTSA,CTSF,CTSL,DYNC1H1,DYNC2H1,DYNLRB1,LPO,NAPA,NAPG,NCF2,NOS1,NSF,PRDX6,RAB7A,STX1B,TPO,TUBA1A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,TUBG1,VPS33A,VPS41"
NUR77 Signaling in T Lymphocytes	3.15E-01	-1.264911064	5.56E-01	"CABIN1,CALM1 (includes others),EP300,HDAC2,HDAC7,NR4A1,PCNA,PDK1,RXRA,SIN3B"
Kinetochore Metaphase Signaling Pathway	3.25E-01	1.414213562	5.43E-01	"ANAPC1,AURKB,BUB3,CDC16,CDC20,CDK1,DNAH3,ESPL1,H2AZ1,KNTC1,PLK1,PPP1CA,PPP1CC,PPP2R5E,SMC1A,SMC3,STAG2,TTK,ZW10"
