© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.pink
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.pink
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446107

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.pink
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cardiac Arrythmia	familial atrial fibrillation type 12	Familial atrial fibrillation type 12	5.92E-01	 	 	 	 	ABCC9	1	
Cardiac Arrythmia	familial atrial fibrillation type 15	Familial atrial fibrillation type 15	5.92E-01	 	 	 	 	NUP155	1	
Cardiac Arrythmia	familial atrial fibrillation type 7	Familial atrial fibrillation type 7	5.92E-01	 	 	 	 	KCNA5	1	
Kidney Failure	familial end-stage renal disease	Familial end-stage renal disease	5.92E-01	 	 	 	 	ACE	1	
Cardiac Dilation, Cardiac Enlargement	familial idiopathic dilated cardiomyopathy	Familial idiopathic dilated cardiomyopathy	5.92E-01	 	 	 	 	ACTC1	1	
Nephrosis	familial juvenile nephronophthisis	Familial juvenile nephronophthisis	5.92E-01	 	 	 	 	PAX8	1	
Bradycardia, Cardiac Arrythmia	familial sinus bradycardia	Familial sinus bradycardia	5.92E-01	 	 	 	 	HCN4	1	
Glomerular Injury, Renal Inflammation, Renal Nephritis	Fechtner syndrome	Fechtner syndrome	5.92E-01	 	 	 	 	MYH10	1	
Renal Necrosis/Cell Death	ferroptosis	Ferroptosis of tubular cells	5.92E-01	 	 	 	 	GPX4	1	
Liver Fibrosis	fibrosis	Fibrosis of liver portal space	5.92E-01	 	 	 	 	IFT88	1	
Glomerular Injury, Renal Fibrosis	fibrosis	Fibrosis of renal glomerulus	5.92E-01	 	 	 	 	MAN2C1	1	
Cardiac Fibrosis	fibrosis	Fibrosis of valve leaflet	5.92E-01	 	 	 	 	SLC6A4	1	
Cardiac Fibrosis	fibrosis	Fibrosis of ventricular tissue	5.92E-01	 	 	 	 	DICER1	1	
Cardiac Infarction	first myocardial infarction	First myocardial infarction	5.92E-01	 	 	 	 	SLC29A1	1	
Liver Hyperplasia/Hyperproliferation	focal nodular hyperplasia	Focal nodular hyperplasia	5.92E-01	 	 	 	 	NCAM1	1	
Glomerular Injury	focal segmental glomerulosclerosis type 5	Focal segmental glomerulosclerosis type 5	5.92E-01	 	 	 	 	INF2	1	
Liver Inflammation/Hepatitis	fulminant hepatitis	Fulminant hepatitis	5.92E-01	 	 	 	 	PDX1	1	
Nephrosis	Galloway-Mowat syndrome 4	Galloway-Mowat syndrome 4	5.92E-01	 	 	 	 	TP53RK	1	
Kidney Failure	gentamicin-induced renal injury	Gentamicin-induced renal injury	5.92E-01	 	 	 	 	HEXB	1	
Glomerular Injury	glomerular cyst	Glomerular cyst	5.92E-01	 	 	 	 	LGMN	1	
Glomerular Injury	glomerular hypertension	Glomerular hypertension	5.92E-01	 	 	 	 	FLNA	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	grade 2 hepatocellular carcinoma	Grade 2 hepatocellular carcinoma	5.92E-01	 	 	 	 	THOC5	1	
Liver Steatosis	hepatic steatosis	Grade 2-3 hepatic steatosis	5.92E-01	 	 	 	 	SREBF1	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	grade 3 hepatocellular carcinoma	Grade 3 hepatocellular carcinoma	5.92E-01	 	 	 	 	THOC5	1	
Kidney Failure	graft rejection	Graft rejection of kidney	5.92E-01	 	 	 	 	CYP3A5	1	
Congenital Heart Anomaly	heart and brain malformation syndrome	Heart and brain malformation syndrome	5.92E-01	 	 	 	 	SMG9	1	
Heart Failure	heart failure with preserved left ventricular ejection fraction	Heart failure with preserved left ventricular ejection fraction	5.92E-01	 	 	 	 	IL16	1	
Liver Hyperplasia/Hyperproliferation	hepatosplenic gamma-delta T-cell lymphoma	Hepatosplenic gamma-delta T-cell lymphoma in extranodal lymphoid tissue	5.92E-01	 	 	 	 	STAT5B	1	
Cardiac Enlargement	hereditary Cantu syndrome	Hereditary Cantu syndrome	5.92E-01	 	 	 	 	ABCC9	1	
Renal Inflammation, Renal Nephritis	hereditary angiopathy with nephropathy, aneurysms, and muscle cramps	Hereditary angiopathy with nephropathy, aneurysms, and muscle cramps	5.92E-01	 	 	 	 	COL4A1	1	
Liver Hyperplasia/Hyperproliferation	hereditary liver cancer	Hereditary liver cancer	5.92E-01	 	 	 	 	BRCA2	1	
Congenital Heart Anomaly	Hirschsprung disease, cardiac defects, and autonomic dysfunction	Hirschsprung disease, cardiac defects, and autonomic dysfunction	5.92E-01	 	 	 	 	ECE1	1	
Liver Damage	histopathological change	Histopathological change of liver	5.92E-01	 	 	 	 	APP	1	
Glomerular Injury, Renal Degeneration	hyalinization	Hyalinization of renal glomerulus	5.92E-01	 	 	 	 	SREBF1	1	
Biliary Hyperplasia	hyperplasia	Hyperplasia of bile duct cells	5.92E-01	 	 	 	 	IFT88	1	
Cardiac Hyperplasia/Hyperproliferation	hyperplasia	Hyperplasia of cardiomyocytes	5.92E-01	 	 	 	 	CCNA2	1	
Cardiac Hyperplasia/Hyperproliferation	hyperplasia	Hyperplasia of myocardium	5.92E-01	 	 	 	 	LBX1	1	
Renal Hyperplasia/Hyperproliferation	hyperplasia	Hyperplasia of proximal tubule cells	5.92E-01	 	 	 	 	LGMN	1	
Cardiac Enlargement	hypertrophy	Hypertrophy of cardiac anterior wall	5.92E-01	 	 	 	 	MYH6	1	
Cardiac Enlargement	hypertrophy	Hypertrophy of coronary artery	5.92E-01	 	 	 	 	PRKG1	1	
Cardiac Dysfunction, Cardiac Enlargement	hypertrophy	Hypertrophy of heart apex	5.92E-01	 	 	 	 	ACTC1	1	
Cardiac Enlargement	hypertrophy	Hypertrophy of ventricular septum	5.92E-01	 	 	 	 	MYL9	1	
Kidney Failure, Pulmonary Hypertension	hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	5.92E-01	 	 	 	 	SARS2	1	
Congenital Heart Anomaly	hypoplasia	Hypoplasia of aortic arch	5.92E-01	 	 	 	 	GATA4	1	
Cardiac Hypoplasia	hypoplasia	Hypoplasia of atrium	5.92E-01	 	 	 	 	PARD3	1	
Glomerular Injury, Renal Hypoplasia	hypoplasia	Hypoplasia of mesangial cells	5.92E-01	 	 	 	 	ARHGDIA	1	
Renal Hypoplasia	hypoplasia	Hypoplasia of renal medulla	5.92E-01	 	 	 	 	ACE	1	
Increased Levels of Albumin	export	Increased export of albumin	5.92E-01	 	 	 	 	RAN	1	
Increased Levels of AST	localization	Increased localization of AST	5.92E-01	 	 	 	 	PTPN1	1	
Increased Levels of Albumin	localization	Increased localization of albumin	5.92E-01	 	 	 	 	SRSF2	1	
Increased Levels of ALT	release	Increased release of ALT	5.92E-01	 	 	 	 	STK25	1	
Increased Levels of Albumin	secretion	Increased secretion of albumin	5.92E-01	 	 	 	 	APP	1	
Liver Failure	infantile liver failure syndrome type 2	Infantile liver failure syndrome type 2	5.92E-01	 	 	 	 	NBAS	1	
Liver Hyperplasia/Hyperproliferation	inflammatory hepatocellular adenoma	Inflammatory hepatocellular adenoma	5.92E-01	 	 	 	 	GNAS	1	
Renal Necrosis/Cell Death	apoptosis	Initiation of apoptosis of kidney cell lines	5.92E-01	 	 	 	 	PTK2	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	growth	Initiation of growth of hepatocellular carcinoma	5.92E-01	 	 	 	 	HMGCR	1	
Renal Damage, Renal Tubule Injury	injury	Injury of proximal tubule cells	5.92E-01	 	 	 	 	CAT	1	
Cardiac Arrythmia	intellectual developmental disorder with cardiac arrhythmia	Intellectual developmental disorder with cardiac arrhythmia	5.92E-01	 	 	 	 	GNB5	1	
Liver Necrosis/Cell Death	LCHAD deficiency with maternal acute fatty liver of pregnancy	LCHAD deficiency with maternal acute fatty liver of pregnancy	5.92E-01	 	 	 	 	HADHA	1	
Cardiac Dysfunction, Heart Failure	left ventricular failure	Left ventricular failure	5.92E-01	 	 	 	 	CKM	1	
Cardiac Dysfunction	left ventricular noncompaction type 2	Left ventricular noncompaction type 2	5.92E-01	 	 	 	 	TTN	1	
Cardiac Dysfunction	left ventricular noncompaction type 4	Left ventricular noncompaction type 4	5.92E-01	 	 	 	 	ACTC1	1	
Cardiac Dysfunction	left ventricular noncompaction type 5	Left ventricular noncompaction type 5	5.92E-01	 	 	 	 	MYH7	1	
Cardiac Dysfunction	left ventricular noncompaction type 7	Left ventricular noncompaction type 7	5.92E-01	 	 	 	 	MIB1	1	
Cardiac Dysfunction	left ventricular noncompaction type 8	Left ventricular noncompaction type 8	5.92E-01	 	 	 	 	PRDM16	1	
Cardiac Damage	lesioning	Lesioning of heart	5.92E-01	 	 	 	 	SGPL1	1	
Glomerular Injury, Renal Damage	lesioning	Lesioning of renal glomerulus	5.92E-01	 	 	 	 	CHRNA7	1	
Cardiac Arrythmia	lidocaine-induced Brugada syndrome 1	Lidocaine-induced Brugada syndrome 1	5.92E-01	 	 	 	 	SCN5A	1	
Liver Hyperplasia/Hyperproliferation	liver metastasis	Liver metastasis by bladder cancer cell lines	5.92E-01	 	 	 	 	CDKN1B	1	
Liver Hyperplasia/Hyperproliferation	liver metastasis	Liver metastasis of stomach cancer cell lines	5.92E-01	 	 	 	 	IGF1R	1	
Cardiac Arrythmia, Congenital Heart Anomaly	long QT syndrome type 14	Long QT syndrome type 14	5.92E-01	 	 	 	 	CALM1 (includes others)	1	
Cardiac Arrythmia, Congenital Heart Anomaly	long QT syndrome type 15	Long QT syndrome type 15	5.92E-01	 	 	 	 	CALM1 (includes others)	1	
Cardiac Arrythmia, Congenital Heart Anomaly	long QT syndrome type 16	Long QT syndrome type 16	5.92E-01	 	 	 	 	CALM1 (includes others)	1	
Cardiac Arrythmia, Congenital Heart Anomaly	long QT4 syndrome	Long QT4 syndrome	5.92E-01	 	 	 	 	ANK2	1	
Glomerular Injury	loss	Loss of mesangial cells	5.92E-01	 	 	 	 	PDGFRB	1	
Congenital Heart Anomaly	mesocardia	Mesocardia	5.92E-01	 	 	 	 	ACVR2B	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	metastasis	Metastasis of hepatocellular carcinoma	5.92E-01	 	 	 	 	SULF2	1	
Liver Hyperplasia/Hyperproliferation	metastatic malignant colorectal neoplasm to the liver	Metastatic malignant colorectal neoplasm to the liver	5.92E-01	 	 	 	 	TYMS	1	
Liver Steatosis	methionine choline-deficient diet induced nonalcoholic fatty liver disease	Methionine choline-deficient diet induced nonalcoholic fatty liver disease	5.92E-01	 	 	 	 	EGFR	1	
Heart Failure	heart failure	Mild to moderate stage heart failure	5.92E-01	 	 	 	 	ATP1A3	1	
Renal Inflammation, Renal Nephritis	immune complex nephritis	Moderate immune complex nephritis	5.92E-01	 	 	 	 	CD22	1	
Cardiac Inflammation	mycotic endocarditis	Mycotic endocarditis	5.92E-01	 	 	 	 	TYMS	1	
Cardiac Enlargement	myocardial hypertrophy	Myocardial hypertrophy	5.92E-01	 	 	 	 	CIB1	1	
Cardiac Necrosis/Cell Death	necrosis	Necrosis of myocardium	5.92E-01	 	 	 	 	MYH6	1	
Nephrosis	nephronophthisis type 20	Nephronophthisis type 20	5.92E-01	 	 	 	 	MAPKBP1	1	
Nephrosis	nephronophthisis-like nephropathy type 1	Nephronophthisis-like nephropathy type 1	5.92E-01	 	 	 	 	XPNPEP3	1	
Nephrosis	nephrotic syndrome type 12	Nephrotic syndrome type 12	5.92E-01	 	 	 	 	NUP93	1	
Nephrosis	nephrotic syndrome type 14	Nephrotic syndrome type 14	5.92E-01	 	 	 	 	SGPL1	1	
Nephrosis	nephrotic syndrome type 16	Nephrotic syndrome type 16	5.92E-01	 	 	 	 	KANK2	1	
Nephrosis	nephrotic syndrome type 17	Nephrotic syndrome type 17	5.92E-01	 	 	 	 	NUP85	1	
Nephrosis	nephrotic syndrome type 18	Nephrotic syndrome type 18	5.92E-01	 	 	 	 	NUP133	1	
Nephrosis	nephrotic syndrome type 19	Nephrotic syndrome type 19	5.92E-01	 	 	 	 	NUP160	1	
Nephrosis	nephrotic syndrome type 5 with ocular abnormalities	Nephrotic syndrome type 5 with ocular abnormalities	5.92E-01	 	 	 	 	LAMB2	1	
Nephrosis	nephrotic syndrome type 5 without ocular abnormalities	Nephrotic syndrome type 5 without ocular abnormalities	5.92E-01	 	 	 	 	LAMB2	1	
Nephrosis	nephrotic syndrome type 8	Nephrotic syndrome type 8	5.92E-01	 	 	 	 	ARHGDIA	1	
Nephrosis	nephrotic syndrome type 9	Nephrotic syndrome type 9	5.92E-01	 	 	 	 	COQ8B	1	
Heart Failure	heart failure	New York Heart Association class III heart failure	5.92E-01	 	 	 	 	TNNC1	1	
Heart Failure	heart failure	New York Heart Association class IV heart failure	5.92E-01	 	 	 	 	TNNC1	1	
Liver Hyperplasia/Hyperproliferation	nodular hyperplasia	Nodular hyperplasia of liver	5.92E-01	 	 	 	 	SERPINC1	1	
Liver Fibrosis, Liver Inflammation/Hepatitis, Liver Steatosis	nonalcoholic steatohepatitis with fibrosis	Nonalcoholic steatohepatitis with fibrosis	5.92E-01	 	 	 	 	SIRT1	1	
Cardiac Dilation, Cardiac Enlargement	nonfamilial idiopathic dialated cardiomyopathy	Nonfamilial idiopathic dialated cardiomyopathy	5.92E-01	 	 	 	 	SOD2	1	
Congenital Heart Anomaly	nonsyndromic congenital heart disease	Nonsyndromic congenital heart disease	5.92E-01	 	 	 	 	JAG1	1	
Renal Dysplasia, Renal Hypoplasia	nonsyndromic renal hypodysplasia 1	Nonsyndromic renal hypodysplasia 1	5.92E-01	 	 	 	 	DSTYK	1	
Cardiac Enlargement	Noonan syndrome type 11	Noonan syndrome type 11	5.92E-01	 	 	 	 	MRAS	1	
Liver Cholestasis	obstructive cholestasis	Obstructive cholestasis	5.92E-01	 	 	 	 	ABCC2	1	
Congenital Heart Anomaly	Ogden syndrome	Ogden syndrome	5.92E-01	 	 	 	 	NAA10	1	
Renal Proliferation	proliferation	Onset of proliferation of podocytes	5.92E-01	 	 	 	 	CDKN1B	1	
Cardiac Arrythmia	paroxysmal familial ventricular fibrillation type 2	Paroxysmal familial ventricular fibrillation type 2	5.92E-01	 	 	 	 	DPP6	1	
Glomerular Injury, Renal Inflammation, Renal Nephritis	passive Heymann nephritis	Passive Heymann nephritis	5.92E-01	 	 	 	 	LRP2	1	
Cardiac Arteriopathy, Cardiac Fibrosis	perivascular fibrosis	Perivascular fibrosis of coronary artery	5.92E-01	 	 	 	 	ANGPT2	1	
Liver Inflammation/Hepatitis	chronic hepatitis	Persistent chronic hepatitis	5.92E-01	 	 	 	 	THOP1	1	
Nephrosis	Pierson syndrome	Pierson syndrome	5.92E-01	 	 	 	 	LAMB2	1	
Liver Hyperplasia/Hyperproliferation	polycystic liver disease 1 without kidney cysts	Polycystic liver disease 1 without kidney cysts	5.92E-01	 	 	 	 	PRKCSH	1	
Liver Hyperplasia/Hyperproliferation	polycystic liver disease type 2 without kidney cysts	Polycystic liver disease type 2 without kidney cysts	5.92E-01	 	 	 	 	SEC63	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatocellular carcinoma	Poorly differentiated hepatocellular carcinoma	5.92E-01	 	 	 	 	ING1	1	
Cardiac Pulmonary Embolism	postoperative pulmonary embolism	Postoperative pulmonary embolism	5.92E-01	 	 	 	 	SERPINC1	1	
Cardiac Enlargement	pressure overload hypertrophy	Pressure overload hypertrophy	5.92E-01	 	 	 	 	CIB1	1	
Glomerular Injury, Renal Inflammation, Renal Nephritis	IgA nephropathy	Primary IgA nephropathy	5.92E-01	 	 	 	 	IL16	1	
Pulmonary Hypertension	primary pulmonary hypertension 2	Primary pulmonary hypertension 2	5.92E-01	 	 	 	 	SMAD9	1	
Cardiac Proliferation	proliferation	Proliferation of adventitial fibroblasts	5.92E-01	 	 	 	 	ADIPOR1	1	
Cardiac Proliferation	proliferation	Proliferation of epicardial cells	5.92E-01	 	 	 	 	DICER1	1	
Liver Fibrosis, Liver Proliferation	proliferation	Proliferation of hepatic stellate cells/myofibroblasts	5.92E-01	 	 	 	 	SMPD1	1	
Liver Proliferation	proliferation	Proliferation of oval cells	5.92E-01	 	 	 	 	IFT88	1	
Renal Proliferation	proliferation	Proliferation of proximal tubule cells	5.92E-01	 	 	 	 	EGFR	1	
Pulmonary Hypertension	pulmonary venoocclusive disease type 2	Pulmonary venoocclusive disease type 2	5.92E-01	 	 	 	 	EIF2AK4	1	
Renal Necrosis/Cell Death	quantity	Quantity of apoptotic kidney cell lines	5.92E-01	 	 	 	 	AIFM3	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	recurrence	Recurrence of hepatocellular carcinoma	5.92E-01	 	 	 	 	SOX4	1	
Cardiac Arrythmia	recurrent metabolic encephalomyopathic crises with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration	Recurrent metabolic encephalomyopathic crises with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration	5.92E-01	 	 	 	 	TANGO2	1	
Heart Failure	refractory heart failure	Refractory heart failure	5.92E-01	 	 	 	 	ACE	1	
Cardiac Regeneration	regeneration	Regeneration of myocardium	5.92E-01	 	 	 	 	CCNA2	1	
Renal Dysplasia, Renal Hypoplasia	renal hypodysplasia/aplasia type 2	Renal hypodysplasia/aplasia type 2	5.92E-01	 	 	 	 	FGF20	1	
Cardiac Damage	reperfusion injury	Reperfusion injury of heart	5.92E-01	 	 	 	 	MAP2K7	1	
Liver Hyperplasia/Hyperproliferation	liver metastasis	Resectable liver metastasis	5.92E-01	 	 	 	 	TYMS	1	
Glomerular Injury, Renal Inflammation, Renal Nephritis	Salcedo syndrome	Salcedo syndrome	5.92E-01	 	 	 	 	LMX1B	1	
Congenital Heart Anomaly	Say-Barber-Biesecker-Young-Simpson syndrome	Say-Barber-Biesecker-Young-Simpson syndrome	5.92E-01	 	 	 	 	KAT6B	1	
Liver Cholestasis	secretion	Secretion of bile salt	5.92E-01	 	 	 	 	ABCB1	1	
Nephrosis	Senior-Loken syndrome 9	Senior-Loken syndrome 9	5.92E-01	 	 	 	 	TRAF3IP1	1	
Liver Steatosis	microvesicular hepatic steatosis	Severe microvesicular hepatic steatosis	5.92E-01	 	 	 	 	ACOX1	1	
Congenital Heart Anomaly	Shone complex	Shone complex	5.92E-01	 	 	 	 	NOTCH1	1	
Cardiac Arrythmia	short-QT syndrome 4	Short-QT syndrome 4	5.92E-01	 	 	 	 	CACNB2	1	
Cardiac Arrythmia	sick sinus syndrome 2 with cardiac noncompaction	Sick sinus syndrome 2 with cardiac noncompaction	5.92E-01	 	 	 	 	HCN4	1	
Cardiac Arrythmia	sick sinus syndrome type 2 with cardiac noncompaction and ascending aorta dilation	Sick sinus syndrome type 2 with cardiac noncompaction and ascending aorta dilation	5.92E-01	 	 	 	 	HCN4	1	
Cardiac Arrythmia	sick sinus syndrome type 3	Sick sinus syndrome type 3	5.92E-01	 	 	 	 	MYH6	1	
Glomerular Injury	size	Size of glomerular crescent	5.92E-01	 	 	 	 	PLG	1	
Liver Fibrosis	hepatic fibrosis	Stage III-IV hepatic fibrosis	5.92E-01	 	 	 	 	SREBF1	1	
Liver Hyperplasia/Hyperproliferation	liver cholangiocarcinoma	Stage IV liver cholangiocarcinoma	5.92E-01	 	 	 	 	PSMD1	1	
Cardiac Arrythmia, Congenital Heart Anomaly	susceptibility to acquired long QT syndrome type 3	Susceptibility to acquired long QT syndrome type 3	5.92E-01	 	 	 	 	SCN5A	1	
Liver Cirrhosis, Liver Fibrosis	susceptibility to noncryptogenic cirrhosis	Susceptibility to noncryptogenic cirrhosis	5.92E-01	 	 	 	 	KRT8	1	
Glomerular Injury, Kidney Failure, Renal Inflammation, Renal Nephritis	susceptibility to progression to renal failure in IgA nephropathy	Susceptibility to progression to renal failure in IgA nephropathy	5.92E-01	 	 	 	 	ACE	1	
Pulmonary Hypertension	symptomatic drug induced pulmonary arterial hypertension	Symptomatic drug induced pulmonary arterial hypertension	5.92E-01	 	 	 	 	PDE11A	1	
Pulmonary Hypertension	symptomatic toxin induced pulmonary arterial hypertension	Symptomatic toxin induced pulmonary arterial hypertension	5.92E-01	 	 	 	 	PDE11A	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatocellular carcinoma	TNM stage II hepatocellular carcinoma	5.92E-01	 	 	 	 	KAT5	1	
Liver Failure	transient infantile liver failure	Transient infantile liver failure	5.92E-01	 	 	 	 	NBAS	1	
Cardiac Enlargement	transverse aortic constriction-induced cardiac hypertrophy	Transverse aortic constriction-induced cardiac hypertrophy	5.92E-01	 	 	 	 	PAK1	1	
Liver Hyperplasia/Hyperproliferation	tumorigenesis	Tumorigenesis of hepatoblastoma	5.92E-01	 	 	 	 	RAD50	1	
Hepatocellular Peroxisome Proliferation, Liver Hyperplasia/Hyperproliferation	tumorigenesis	Tumorigenesis of mixed hepatocellular adenoma	5.92E-01	 	 	 	 	RASSF1	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	tumorigenesis	Tumorigenesis of mixed hepatocellular carcinoma	5.92E-01	 	 	 	 	RASSF1	1	
Cardiac Arteriopathy	vasospasm	Vasospasm of coronary artery	5.92E-01	 	 	 	 	ABCC9	1	
Congenital Heart Anomaly	ventricular septal defect type 1	Ventricular septal defect type 1	5.92E-01	 	 	 	 	GATA4	1	
Congenital Heart Anomaly	vertebral, cardiac, renal, and limb defects syndrome 2	Vertebral, cardiac, renal, and limb defects syndrome 2	5.92E-01	 	 	 	 	KYNU	1	
Congenital Heart Anomaly	vertebral, cardiac, renal, and limb defects syndrome 3	Vertebral, cardiac, renal, and limb defects syndrome 3	5.92E-01	 	 	 	 	NADSYN1	1	
Pulmonary Hypertension	WHO functional class II-III pulmonary hypertension	WHO functional class II-III pulmonary hypertension	5.92E-01	 	 	 	 	PDE11A	1	
Liver Hyperplasia/Hyperproliferation	hepatosplenic T-cell lymphoma	Ann Arbor stage I-IV hepatosplenic T-cell lymphoma	6.13E-01	 	 	 	 	TUBB4A,TUBB2A,TUBA1A,TUBA4A,TUBA3C/TUBA3D,TOP2B	6	
Heart Failure	cardiac death	Cardiac death	6.13E-01	 	 	 	 	GPD1L,MYH7,SCN5A,DPP6,ANK2,ACE	6	
Cardiac Arrythmia, Congenital Heart Anomaly	congenital long QT syndrome	Congenital long QT syndrome	6.13E-01	 	 	 	 	SCN5A,NOS1AP,CALM1 (includes others),ANK2,TTN,MYH6	6	
Renal Inflammation, Renal Nephritis	hereditary nephritis	Hereditary nephritis	6.13E-01	 	 	 	 	COL4A1,CTNS,LMX1B,MTHFR,MYH10,ACE	6	
Liver Fibrosis, Liver Proliferation	proliferation	Proliferation of hepatic stellate cells	6.13E-01	Increased	2.433	 	2.433	PTEN,ITGAV,CDKN1B,ITGB1,SMPD1,SLC2A1	6	
Liver Cholestasis	accumulation	Accumulation of bile acid	6.36E-01	 	 	 	 	SRSF2,VDR	2	
Cardiac Hemorrhaging	bleeding	Bleeding of heart	6.36E-01	 	 	 	 	DICER1,TAB1	2	
Cardiac Arrythmia	chronic atrial flutter	Chronic atrial flutter	6.36E-01	 	 	 	 	ATP1A3,CACNB2	2	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	combined hepatocellular carcinoma and cholangiocarcinoma	Combined hepatocellular carcinoma and cholangiocarcinoma	6.36E-01	 	 	 	 	PBRM1,IDH1	2	
Congenital Heart Anomaly	congenital malformation	Congenital malformation of aortic valve	6.36E-01	 	 	 	 	PBX1,PBX3	2	
Congenital Heart Anomaly	congenital malformation	Congenital malformation of pulmonary valve	6.36E-01	 	 	 	 	PBX1,PBX3	2	
Renal Proliferation	cytostasis	Cytostasis of kidney cell lines	6.36E-01	 	 	 	 	UBE2M,ABCG2	2	
Renal Damage, Renal Tubule Injury	damage	Damage of tubular cells	6.36E-01	 	 	 	 	CAT,YBX1	2	
Renal Damage, Renal Tubule Injury	damage	Damage of tubulointerstitium	6.36E-01	 	 	 	 	CHRNA7,ACE	2	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	differentiated hepatocellular carcinoma	Differentiated hepatocellular carcinoma	6.36E-01	 	 	 	 	GLUL,ING1	2	
Liver Damage	drug-induced hepatotoxicity	Drug-induced hepatotoxicity	6.36E-01	 	 	 	 	SLC7A11,NOS2	2	
Glomerular Injury	expansion	Expansion of mesangial matrix	6.36E-01	 	 	 	 	PRKCE,SMAD4	2	
Glomerular Injury	familial focal segmental glomerulosclerosisrosis	Familial focal segmental glomerulosclerosisrosis	6.36E-01	 	 	 	 	LMX1B,INF2	2	
Cardiac Dysfunction	familial isolated autosomal dominant noncompaction of left ventricular myocardium	Familial isolated autosomal dominant noncompaction of left ventricular myocardium	6.36E-01	 	 	 	 	SCN5A,MYH6	2	
Glomerular Injury, Renal Fibrosis	fibrosis	Fibrosis of kidney component	6.36E-01	 	 	 	 	FH,MAN2C1	2	
Liver Inflammation/Hepatitis	hepatitis D	Hepatitis D	6.36E-01	 	 	 	 	FNTB,FNTA	2	
Nephrosis	nephrosis	Idiopathic nephrosis	6.36E-01	 	 	 	 	ALDH5A1,ABAT	2	
Liver Hyperplasia/Hyperproliferation	liver metastasis	Inoperable liver metastasis	6.36E-01	 	 	 	 	TYMS,TOP2B	2	
Congenital Heart Anomaly	interauricular communication	Interauricular communication	6.36E-01	 	 	 	 	ACTC1,MYH6	2	
Liver Hyperplasia/Hyperproliferation	liver metastasis	Liver metastasis by tumor cell lines	6.36E-01	 	 	 	 	IGF1R,CDKN1B	2	
Glomerular Injury, Renal Inflammation, Renal Nephritis	membranoproliferative glomerulonephritis	Membranoproliferative glomerulonephritis	6.36E-01	 	 	 	 	MARK2,ABCA1	2	
Glomerular Injury, Renal Fibrosis	renal fibrosis	Progressive renal fibrosis	6.36E-01	 	 	 	 	SMURF2,SMAD4	2	
Biliary Hyperplasia	proliferation	Proliferation of cholangiocytes	6.36E-01	 	 	 	 	HDAC6,NOTCH2	2	
Cardiac Arteriopathy	spontaneous coronary artery dissection	Spontaneous coronary artery dissection	6.36E-01	 	 	 	 	HMGCR,ACE	2	
Cardiac Arteriopathy	stable coronary artery disease	Stable coronary artery disease	6.36E-01	 	 	 	 	ACE,SLC29A1	2	
Congenital Heart Anomaly	vertebral, cardiac, renal and limb defect syndrome	Vertebral, cardiac, renal and limb defect syndrome	6.36E-01	 	 	 	 	KYNU,NADSYN1	2	
Glomerular Injury	abnormal morphology	Abnormal morphology of glomerular capillary	6.69E-01	 	 	 	 	MARK2,ARHGDIA,LMX1B	3	
