Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Spermine Biosynthesis	4.08E-01		1.00E+00	SMS
"Trans, trans-farnesyl Diphosphate Biosynthesis"	4.08E-01		1.00E+00	FDPS
Tyrosine Biosynthesis IV	4.08E-01		1.00E+00	PAH
UDP-N-acetyl-D-galactosamine Biosynthesis I	4.08E-01		1.00E+00	GALE
Xanthine and Xanthosine Salvage	4.08E-01		1.00E+00	PNP
Zymosterol Biosynthesis	4.08E-01		1.00E+00	LBR
14-3-3-mediated Signaling	4.15E-01	0.577350269	4.20E-01	"GSK3B,MAP2K1,MRAS,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PRKCE,RAP1A,RASD2,TSC2,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,TUBG1,YWHAB"
Adenosine Nucleotides Degradation II	4.16E-01		5.00E-01	"ADA2,ADARB2,NT5C3B,PNP"
Fatty Acid α-oxidation	4.16E-01	1	5.00E-01	"ALDH2,ALDH3A2,ALDH4A1,BCO2"
Retinoic acid Mediated Apoptosis Signaling	4.16E-01		5.00E-01	"PARP1,PARP3,RXRA,TNKS"
Superpathway of Citrulline Metabolism	4.16E-01	0	5.00E-01	"ARG2,ASL,NOS1,NOS2"
"Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism"	4.16E-01	0	5.00E-01	"IMPA1,INPP5F,OCRL,PTEN"
iNOS Signaling	4.16E-01		5.00E-01	"CALM1 (includes others),IRAK4,NOS2,TAB1"
γ-glutamyl Cycle	4.16E-01	-1	5.00E-01	"ANPEP,GGCT,GSS,OPLAH"
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	4.21E-01	0	4.33E-01	"ADCY1,ADCY8,CCKAR,GNA11,GUCY1A1,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PRKAR1A,PRKAR2A,PRKAR2B"
Chondroitin Sulfate Biosynthesis (Late Stages)	4.32E-01	-0.333333333	4.50E-01	"CHST10,CHST11,CHST13,CHST4,HS2ST1,NDST1,SULT1B1,SULT1E1,SULT2B1"
PXR/RXR Activation	4.32E-01	-1	4.50E-01	"ABCC2,ALAS1,ALDH3A2,CPT1A,NR1I2,PRKAR1A,PRKAR2A,PRKAR2B,RXRA"
CLEAR Signaling Pathway	4.41E-01	-0.884651737	4.11E-01	"ATP6AP2,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V1A,ATP6V1B1,ATP6V1D,ATP6V1E1,ATP6V1G2,ATP6V1H,CTNS,CTSA,CTSD,EGFR,FGFR1,GAA,GLB1,GNS,GSK3B,GUSB,HEXB,KCNIP3,M6PR,MCOLN1,MLST8,MRAS,NPRL3,PLCG1,PPP2R2A,PPP2R3A,PPP3CA,PRKAB2,PRKCE,PSAP,RAP1A,RASD2,RRAGA,RXRA,SEC13,SESN2,SUMF1,TGFBR1,TLR3,TSC2,VPS8,YWHAB"
Pyrimidine Ribonucleotides De Novo Biosynthesis	4.43E-01	0.816496581	4.67E-01	"AK1,CAD,CANT1,D1Pas1,DHX9,NME1,NUDT18"
RHOA Signaling	4.44E-01	1.697749375	4.29E-01	"ACTC1,ACTG1,ARHGAP35,ARPC1B,ARPC3,ARPC4,BAIAP2,CIT,MPRIP,MYL1,MYL9,PI4KA,PIP4K2A,PIP5K1C,PKN1,PLXNA1,SEPTIN12,SEPTIN7"
Axonal Guidance Signaling	4.50E-01		4.07E-01	"ABLIM3,ACE,ADAM10,ADAMTS9,ARPC1B,ARPC3,ARPC4,BAIAP2,COPS5,ECE2,EIF3F,EIF3H,EPHB1,FARP2,FZD4,GNA11,GSK3B,HERC2,ITGA8,ITGAV,MAP2K1,MRAS,MYL1,MYL9,NTN1,PAK1,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PLXNA1,PLXNA2,PLXNB1,PMPCA,PMPCB,PPP3CA,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,PSMD14,PTCH1,RAP1A,RASD2,ROBO1,ROBO2,SEMA6B,SEMA6C,SEMA6D,SLIT2,SLIT3,SOS1,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,TUBG1,UNC5A,UNC5B,UNC5C,WNT4,WNT5B"
Heparan Sulfate Biosynthesis	4.52E-01	0.277350098	4.38E-01	"AARS1,ALDH2,CHST10,CHST11,CHST13,CHST4,HS2ST1,NDST1,PPME1,PRDX6,SULT1B1,SULT1E1,SULT2B1,XYLT1"
Hypoxia Signaling in the Cardiovascular System	4.52E-01		4.38E-01	"BIRC6,COPS5,CSNK1D,P4HB,PTEN,UBE2D2,UBE2E3,UBE2G2,UBE2H,UBE2I,UBE2J2,UBE2Q2,UBE2R2,UBE2W"
Mitotic Roles of Polo-Like Kinase	4.52E-01	0.333333333	4.38E-01	"ANAPC1,ANAPC2,CCNB2,CCNB3,CDC16,CDK1,ESPL1,KIF11,PLK1,PPP2R2A,PPP2R3A,RAD21,SMC1A,STAG2"
SNARE Signaling Pathway	4.63E-01	-0.6	4.24E-01	"ADCY1,ADCY8,CACNA1B,CALM1 (includes others),CAMK2D,GUCY1A1,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,NAPA,NAPG,NSF,PRKAR1A,PRKAR2A,PRKAR2B,RIMS1,STXBP5,SYT14,UNC13A"
TREM1 Signaling	4.65E-01	-1.341640786	5.00E-01	"NLRP10,NLRP12,PLCG1,STAT5B,TLR3"
Oxytocin In Brain Signaling Pathway	4.65E-01	0.208514414	4.26E-01	"CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,CALM1 (includes others),CAMKK1,EGFR,EIF2A,GNA11,MAP2K1,MRAS,NLRP10,NLRP12,NLRP7,PLA2G3,PLAAT4,PLCB3,PRDX6,PRKCE,RAP1A,RASD2,SLC12A5"
Superpathway of Methionine Degradation	4.68E-01	1.897366596	4.55E-01	"CTH,DLD,EHMT1,GOT2,MAT1A,MCEE,MTR,PCCA,PRMT1,PRMT5"
Arginine Biosynthesis IV	4.71E-01		6.67E-01	"ASL,GLUD1"
Branched-chain α-keto acid Dehydrogenase Complex	4.71E-01		6.67E-01	"BCKDHA,DLD"
Calcium Transport I	4.71E-01		6.67E-01	"ATP2A1,ATP2C1"
Cholesterol Biosynthesis I	4.71E-01		6.67E-01	"DHCR24,LBR"
"Cholesterol Biosynthesis II (via 24,25-dihydrolanosterol)"	4.71E-01		6.67E-01	"DHCR24,LBR"
Cholesterol Biosynthesis III (via Desmosterol)	4.71E-01		6.67E-01	"DHCR24,LBR"
Glycogen Biosynthesis II (from UDP-D-Glucose)	4.71E-01		6.67E-01	"GBE1,UGP2"
Myo-inositol Biosynthesis	4.71E-01		6.67E-01	"IMPA1,INPP5F"
N-acetylglucosamine Degradation II	4.71E-01		6.67E-01	"GNPDA2,NAGK"
Pentose Phosphate Pathway (Non-oxidative Branch)	4.71E-01		6.67E-01	"RPIA,TKTL2"
Pentose Phosphate Pathway (Oxidative Branch)	4.71E-01		6.67E-01	"PGD,PGLS"
Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	4.71E-01		6.67E-01	"SARS1,SARS2"
Superoxide Radicals Degradation	4.71E-01		6.67E-01	"CAT,SOD2"
Urea Cycle	4.71E-01		6.67E-01	"ARG2,ASL"
Gαi Signaling	4.71E-01	0.5	4.32E-01	"ADCY1,ADCY8,GABBR2,GNA11,GRM3,GRM4,GRM6,GUCY1A1,HTR1A,MRAS,PRKAR1A,PRKAR2A,PRKAR2B,RAP1A,RAP1GAP,RASD2,RGS12,RGS7,SOS1"
Sertoli Cell-Sertoli Cell Junction Signaling	4.81E-01		4.21E-01	"ACTC1,ACTG1,AFDN,CTNNA2,GSK3B,GUCY1A1,ITGA8,ITGAV,JUP,MAP2K1,MAP3K15,MRAS,NOS1,NOS2,PRKAR1A,PRKAR2A,PRKAR2B,PRKG1,PTEN,RAP1A,RASD2,SPTAN1,SPTBN1,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,TUBG1,YBX3"
Neuroprotective Role of THOP1 in Alzheimer's Disease	4.82E-01	0.904534034	4.41E-01	"ACE,ECE2,F11,HGFAC,IDE,NFYA,PREP,PRKAR1A,PRKAR2A,PRKAR2B,PRSS12,PRSS27,THOP1,Tmprss11b,TPSG1"
Sonic Hedgehog Signaling	4.83E-01	0	4.71E-01	"ARRB2,CDK1,DYRK1B,GSK3B,PRKAR1A,PRKAR2A,PRKAR2B,PTCH1"
nNOS Signaling in Skeletal Muscle Cells	4.83E-01		4.71E-01	"CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,CALM1 (includes others),DMD,NOS1"
Agranulocyte Adhesion and Diapedesis	5.03E-01		4.58E-01	"ACTC1,ACTG1,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H"
Mismatch Repair in Eukaryotes	5.09E-01		5.00E-01	"FEN1,MSH2,MSH6,PCNA,POLD1,RFC2"
Pyrimidine Ribonucleotides Interconversion	5.09E-01	0.447213595	5.00E-01	"AK1,CANT1,D1Pas1,DHX9,NME1,NUDT18"
Hereditary Breast Cancer Signaling	5.11E-01		4.29E-01	"CDK1,CHEK1,FANCD2,FANCM,HDAC2,HDAC7,MRAS,MSH2,MSH6,PBRM1,POLR2B,POLR2C,POLR2E,POLR2I,POLR2J,POLR2L,PTEN,RAP1A,RASD2,RFC2,RPS27A,SMARCA4,SMARCB1,SMARCD1,SMARCE1,TUBG1,UBA52"
2-oxobutanoate Degradation I	5.21E-01		6.00E-01	"DLD,MCEE,PCCA"
Acetyl-CoA Biosynthesis I (Pyruvate Dehydrogenase Complex)	5.21E-01		6.00E-01	"DLAT,DLD,PDHA1"
Choline Biosynthesis III	5.21E-01		6.00E-01	"CEPT1,PHKA1,PLD2"
Leucine Degradation I	5.21E-01		6.00E-01	"IVD,MCCC1,MCCC2"
"Phenylalanine Degradation IV (Mammalian, via Side Chain)"	5.21E-01		6.00E-01	"ALDH2,ALDH3A2,GOT2"
Purine Ribonucleosides Degradation to Ribose-1-phosphate	5.21E-01		6.00E-01	"ADA2,ADARB2,PNP"
Melatonin Signaling	5.23E-01	0	4.52E-01	"CALM1 (includes others),CAMK2D,MAP2K1,MAP2K6,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,RORA"
Neuropathic Pain Signaling In Dorsal Horn Neurons	5.53E-01	-2.558408596	4.40E-01	"CAMK2D,GRIA2,GRIA3,GRIA4,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GRM1,GRM3,GRM4,GRM6,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE"
Lipid Antigen Presentation by CD1	5.66E-01		5.71E-01	"AP2A1,AP2M1,CANX,PSAP"
Mevalonate Pathway I	5.66E-01		5.71E-01	"ACAA2,ACAT2,HADHA,HADHB"
Heparan Sulfate Biosynthesis (Late Stages)	5.71E-01	0	4.64E-01	"AARS1,ALDH2,CHST10,CHST11,CHST13,CHST4,HS2ST1,NDST1,PPME1,PRDX6,SULT1B1,SULT1E1,SULT2B1"
G Beta Gamma Signaling	5.72E-01	-1.212678125	4.50E-01	"ADCY1,CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,EGFR,GNA11,MRAS,PAK1,PLCG1,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,RAP1A,RASD2,SOS1"
Kinetochore Metaphase Signaling Pathway	5.86E-01	1	4.57E-01	"ANAPC1,ANAPC2,AURKB,BUB3,CDC16,CDK1,ESPL1,H2AZ1,KNTC1,PLK1,PPP1CC,PPP1R7,RAD21,SMC1A,STAG2,ZW10"
Tryptophan Degradation III (Eukaryotic)	5.90E-01	0.377964473	5.00E-01	"ACAA2,ACAT2,AFMID,HADHA,HADHB,HSD17B10,HSD17B4,KMO"
Sperm Motility	5.91E-01	-0.727606875	4.30E-01	"BLK,CACNA1G,CALM1 (includes others),CLK2,CNGA3,CNGB3,DDR2,DSTYK,EGFR,EPHB1,FGFR1,GNA11,GUCY1A1,MAP2K1,MAP2K6,MRAS,NPR1,PLA2G3,PLAAT4,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PRDX6,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,PRKG1,RET,ROS1,RYK,TIE1,TXK,ZAN,ZAP70"
Androgen Signaling	5.97E-01	-0.301511345	4.41E-01	"CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,CALM1 (includes others),CCNH,ERCC2,GNA11,GTF2H2,GTF2H3,GTF2H4,MRAS,POLR2B,POLR2C,POLR2E,POLR2I,POLR2J,POLR2L,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,TAF2,TAF6,TBP"
Semaphorin Neuronal Repulsive Signaling Pathway	5.97E-01	-2.2	4.41E-01	"Acan,CSPG4,FARP2,GSK3B,GUCY1A1,ITGA8,ITGAV,MAP2K1,MAP2K6,MPRIP,MYL1,MYL9,NCAN,PAK1,PIP5K1C,PLCG1,PLXNA1,PLXNA2,PLXNB1,PRKAR1A,PRKAR2A,PRKAR2B,PRKG1,SEMA6B,SEMA6C,SEMA6D"
Caveolar-mediated Endocytosis Signaling	6.03E-01		4.67E-01	"ACTC1,ACTG1,ARCN1,COPA,COPB1,COPB2,COPE,COPG2,COPZ1,EGFR,FLNA,FLNC,ITGA8,ITGAV"
Glutathione Redox Reactions I	6.08E-01	1.341640786	5.56E-01	"GPX1,GPX4,GSTK1,MGST3,PRDX6"
Intrinsic Prothrombin Activation Pathway	6.08E-01	-2.236067977	5.56E-01	"COL11A2,F11,F5,KLKB1,SERPINC1"
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	6.08E-01	2.236067977	5.56E-01	"AK1,NME1,RRM1,RRM2,TYMS"
Dermatan Sulfate Biosynthesis (Late Stages)	6.27E-01	-0.333333333	5.00E-01	"CHST10,CHST11,CHST13,CHST4,HS2ST1,NDST1,SULT1B1,SULT1E1,SULT2B1"
Fatty Acid β-oxidation I	6.27E-01	2.121320344	5.00E-01	"ACAA2,ECHDC3,ECHS1,ECI2,HADHA,HADHB,HSD17B10,HSD17B4,IVD"
Xenobiotic Metabolism PXR Signaling Pathway	6.32E-01	0.707106781	4.38E-01	"ABCC2,ALDH2,ALDH3A2,ALDH4A1,ALDH6A1,CAMK2D,CAT,CHST10,CHST11,CHST13,CHST4,ESD,GSTK1,GSTM4,GSTM5,GSTO1,HS2ST1,MGST3,NDST1,NOS2,NR1I2,PPP1CC,PPP1R7,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,RXRA,SNW1,SULT1B1,SULT1E1,SULT2B1"
Insulin Secretion Signaling Pathway	6.39E-01	0.745355992	4.29E-01	"ADCY1,ADCY8,AGO1,CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,CAMK2D,CCKAR,DLAT,DLD,EIF2A,EIF2B1,EIF2B2,EIF2S1,EIF4A1,EIF4A3,EIF4G2,GNA11,GUCY1A1,NALCN,NAPA,NAPG,NSF,PCSK2,PDHA1,PDHX,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,RAP1A,SEC61G,SPCS3,SRP14,SRP19,SRP54,SRP68,SRP72,SSR1,SSR2,STAT5B"
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	6.47E-01	-1.697749375	4.62E-01	"ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,GNA11,GUCY1A1,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE"
Necroptosis Signaling Pathway	6.47E-01	0.942809042	4.62E-01	"CAMK2D,CAPN2,CAPN7,CYLD,DNM1L,FKBP1A,GLUD1,GLUL,PGAM5,PLA2G3,PPP3CA,SLC25A10,SLC25A3,SLC25A5,TAB1,TLR3,TOMM40,VDAC2"
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	6.47E-01	2.5	4.62E-01	"ATP6AP2,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V1A,ATP6V1B1,ATP6V1D,ATP6V1E1,ATP6V1G2,ATP6V1H,MAP2K1,MAP2K6,MRAS,PLA2G3,PLAAT4,PRDX6,RAP1A,RASD2"
Glutaryl-CoA Degradation	6.47E-01	0.447213595	5.45E-01	"ACAA2,ACAT2,HADHA,HADHB,HSD17B10,HSD17B4"
Glutathione-mediated Detoxification	6.47E-01	0.816496581	5.45E-01	"ANPEP,GSTK1,GSTM4,GSTM5,GSTO1,MGST3"
Oncostatin M Signaling	6.47E-01	0.447213595	5.45E-01	"MAP2K1,MRAS,RAP1A,RASD2,SOS1,STAT5B"
Coronavirus Pathogenesis Pathway	6.75E-01	-3.528211425	4.46E-01	"ACE,ATP6V1A,EEF1A2,EIF2A,HDAC2,HDAC7,KPNB1,RPS11,RPS12,RPS13,RPS15,RPS15A,RPS17,RPS18,RPS2,RPS21,RPS24,RPS26,RPS27A,RPS3,RPS4X,RPS5,RPS6,RPS7,RPS8,RPS9,RPSA,TGFBR1,TLR3"
Dopamine-DARPP32 Feedback in cAMP Signaling	6.90E-01	-2.04264872	4.44E-01	"ADCY1,ADCY8,ATP2A1,CACNA1A,CACNA1B,CACNA1D,CACNA2D4,CALM1 (includes others),CAMKK1,CSNK1D,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GUCY1A1,NOS1,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PPP1CC,PPP1R7,PPP2R2A,PPP2R3A,PPP3CA,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,PRKG1"
nNOS Signaling in Neurons	6.98E-01	0	5.00E-01	"CALM1 (includes others),CAPN2,CAPN7,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,NOS1,PPP3CA,PRKCE"
Remodeling of Epithelial Adherens Junctions	6.99E-01		4.72E-01	"ACTC1,ACTG1,ARPC1B,ARPC3,ARPC4,CLIP1,CTNNA2,DNM1L,NME1,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,TUBG1"
"D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis"	7.19E-01	-1.414213562	5.33E-01	"PI4KA,PIP4K2A,PIP5K1C,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1"
Netrin Signaling	7.27E-01	-1.290994449	4.84E-01	"ABLIM3,CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,NTN1,PPP3CA,PRKAR1A,PRKAR2A,PRKAR2B,PRKG1,UNC5A,UNC5B,UNC5C"
Role of BRCA1 in DNA Damage Response	7.59E-01	-0.333333333	4.85E-01	"BABAM1,BRIP1,CHEK1,FANCD2,FANCM,MSH2,MSH6,PBRM1,PLK1,POU2F1,RFC2,SMARCA4,SMARCB1,SMARCD1,SMARCE1,TOPBP1"
Adenine and Adenosine Salvage III	7.74E-01		7.50E-01	"ADA2,ADARB2,PNP"
Citrulline-Nitric Oxide Cycle	7.74E-01		7.50E-01	"ASL,NOS1,NOS2"
Granzyme A Signaling	7.74E-01		7.50E-01	"APEX1,NME1,SET"
Granzyme B Signaling	7.74E-01		7.50E-01	"ENDOG,LMNB2,PARP1"
Assembly of RNA Polymerase III Complex	7.80E-01	2	6.67E-01	"GTF3C1,GTF3C3,SF3A1,TBP"
Pentose Phosphate Pathway	7.80E-01	2	6.67E-01	"PGD,PGLS,RPIA,TKTL2"
Phototransduction Pathway	7.87E-01		5.26E-01	"CNGA3,CNGB3,GUCY1A1,GUCY2C,GUCY2D,NPR1,NPR2,PRKAR1A,PRKAR2A,PRKAR2B"
White Adipose Tissue Browning Pathway	7.90E-01	-3.130495168	4.76E-01	"ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,FGFR1,FGFRL1,GUCY1A1,LDHB,NPR1,PRDM16,PRKAB2,PRKAR1A,PRKAR2A,PRKAR2B,PRKG1,RXRA,SIRT1"
Cleavage and Polyadenylation of Pre-mRNA	7.98E-01		6.25E-01	"CPSF1,CPSF3,CSTF1,NUDT21,WDR33"
Ketogenesis	7.98E-01	1	6.25E-01	"ACAA2,ACAT2,BDH1,HADHA,HADHB"
Purine Nucleotides De Novo Biosynthesis II	7.98E-01	1.341640786	6.25E-01	"ADSL,ATIC,GMPS,PAICS,PPAT"
Ubiquinol-10 Biosynthesis (Eukaryotic)	7.98E-01	2	6.25E-01	"BCKDHA,COQ2,COQ3,Cyp2b13/Cyp2b9,ECHDC1"
Antigen Presentation Pathway	8.17E-01		1.00E+00	"CANX,PSMB6"
Arginine Degradation I (Arginase Pathway)	8.17E-01		1.00E+00	"ALDH4A1,ARG2"
Arsenate Detoxification I (Glutaredoxin)	8.17E-01		1.00E+00	"GSTO1,PNP"
Formaldehyde Oxidation II (Glutathione-dependent)	8.17E-01		1.00E+00	"ADH5,ESD"
Geranylgeranyldiphosphate Biosynthesis	8.17E-01		1.00E+00	"COX10,FNTB"
Lipoate Biosynthesis and Incorporation II	8.17E-01		1.00E+00	"LIAS,LIPT1"
Phenylethylamine Degradation I	8.17E-01		1.00E+00	"ALDH2,ALDH3A2"
Threonine Degradation II	8.17E-01		1.00E+00	"GCAT,Tdh"
Thyroid Hormone Biosynthesis	8.17E-01		1.00E+00	"CTSD,TPO"
Oxytocin Signaling Pathway	8.28E-01	-0.447213595	4.46E-01	"ABCB8,ARRB2,CACNA1A,CACNA1B,CACNA1D,CACNA2D4,CALM1 (includes others),CAMKK1,CTH,EEF2,EGFR,GAD1,GNA11,GSK3B,GUCY1A1,GUCY2C,Gucy2d,GUCY2D,Gucy2g,MPRIP,MRAS,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,NPR1,NPR2,PLA2G3,PLCB1,PLCB3,PPP3CA,PRKAB2,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,PRKG1,RAP1A,RASD2,SOS1"
Calcium-induced T Lymphocyte Apoptosis	9.04E-01	0	5.62E-01	"ATP2A1,CALM1 (includes others),CAPN2,HDAC2,NR4A1,PLCG1,PPP3CA,PRKCE,ZAP70"
Huntington's Disease Signaling	9.12E-01	-0.774596669	4.44E-01	"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CACNA1B,CAPN2,CAPN7,CLTC,CTSD,DNM1L,EGFR,GNA11,GRM1,HDAC2,HDAC7,NAPA,NAPG,NSF,PLCB1,PLCB3,POLR2B,POLR2C,POLR2E,POLR2I,POLR2J,POLR2L,PRKCE,PSMA1,PSMA2,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMD1,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD9,PSME3,PSME4,RPS27A,SDHA,SDHB,SOS1,TBP,UBA52"
NUR77 Signaling in T Lymphocytes	9.33E-01	0.632455532	5.56E-01	"CALM1 (includes others),HDAC2,HDAC7,MAP2K1,NR4A1,PCNA,PPP3CA,PRKCE,RXRA,SIN3B"
"NER (Nucleotide Excision Repair, Enhanced Pathway)"	9.92E-01	2.886751346	4.82E-01	"CCNH,Cops2,COPS4,COPS5,COPS6,COPS8,DDB1,ERCC2,ERCC6,GTF2H2,GTF2H3,GTF2H4,PCNA,POLD1,POLE,POLE2,POLR2B,POLR2C,POLR2E,POLR2I,POLR2J,POLR2L,RBX1,RFC2,UBE2I,USP7,XPA"
Corticotropin Releasing Hormone Signaling	1.05E+00	-1.961161351	4.83E-01	"ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,CALM1 (includes others),CRHR2,CTH,GAD1,GUCY1A1,GUCY2C,Gucy2d,GUCY2D,Gucy2g,MAP2K1,NOS1,NOS2,NPR1,NPR2,NR4A1,PLCG1,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,PTCH1,RAP1A"
Tight Junction Signaling	1.05E+00		4.83E-01	"ACTC1,ACTG1,AFDN,CPSF1,CPSF3,CSTF1,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,NAPA,NAPG,NSF,NUDT21,PATJ,PPP2R2A,PPP2R3A,PRKAR1A,PRKAR2A,PRKAR2B,PTEN,SPTAN1,TGFBR1,YBX3"
Superpathway of Cholesterol Biosynthesis	1.06E+00	1.632993162	6.36E-01	"ACAA2,ACAT2,DHCR24,FDPS,HADHA,HADHB,LBR"
Ketolysis	1.06E+00	1	7.14E-01	"ACAA2,ACAT2,BDH1,HADHA,HADHB"
Cell Cycle Control of Chromosomal Replication	1.06E+00	3.441236008	5.14E-01	"CDK1,CDK10,CDK17,CDK19,CDK8,CDT1,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MCM8,ORC1,ORC3,ORC6,PCNA,POLD1,POLE"
Valine Degradation I	1.07E+00	2.449489743	6.15E-01	"ALDH6A1,BCKDHA,DLD,ECHDC3,ECHS1,HADHA,HADHB,HSD17B4"
Assembly of RNA Polymerase I Complex	1.10E+00	1	8.00E-01	"POLR1A,POLR1B,POLR1D,TBP"
Sucrose Degradation V (Mammalian)	1.10E+00	2	8.00E-01	"ALDOA,ALDOC,GALM,TPI1"
Phospholipases	1.10E+00	-0.707106781	5.88E-01	"PLA2G15,PLA2G3,PLAAT4,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PLD2,PRDX6"
Endocannabinoid Neuronal Synapse Pathway	1.17E+00	-1.299867367	4.92E-01	"ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,DAGLA,GNA11,GRIA2,GRIA3,GRIA4,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GRM1,GUCY1A1,NDUFS2,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PPP3CA,PRKAR1A,PRKAR2A,PRKAR2B,RIMS1"
Assembly of RNA Polymerase II Complex	1.20E+00	3.741657387	5.60E-01	"CCNH,ERCC2,GTF2H2,GTF2H3,GTF2H4,POLR2B,POLR2C,POLR2E,POLR2I,POLR2J,POLR2L,TAF2,TAF6,TBP"
Aspartate Degradation II	1.23E+00		1.00E+00	"GOT2,MDH1,MDH2"
Diphthamide Biosynthesis	1.23E+00		1.00E+00	"DPH5,DPH6,EEF2"
Galactose Degradation I (Leloir Pathway)	1.23E+00		1.00E+00	"GALE,GALK1,GALM"
Inosine-5'-phosphate Biosynthesis II	1.23E+00		1.00E+00	"ADSL,ATIC,PAICS"
Amyotrophic Lateral Sclerosis Signaling	1.32E+00	-3.411211462	5.09E-01	"ALS2,CACNA1A,CACNA1B,CACNA1D,CACNA2D4,CAPN2,CAPN7,CAT,GLUL,GPX1,GRIA2,GRIA3,GRIA4,GRID1,GRID2,GRIK1,GRIK2,GRIK3,GRIK4,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,NEFH,NOS1,PAK1,PPP3CA"
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	1.32E+00	1.632993162	7.00E-01	"ACAA2,ACAT2,COX10,FDPS,FNTB,HADHA,HADHB"
