© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.darkgreen
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.darkgreen
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446111

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.darkgreen
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Dopamine-DARPP32 Feedback in cAMP Signaling	-0E00	1.0425720702853738	3.61E-01	ADCY1,ADCY8,ADCY9,CALM1 (includes others),CHP1,CREB3L3,CSNK1G1,GNAS,GRIN1,GRIN2D,GRINA,GUCY1B1,KCNJ12,KCNJ6,PLCB1,PLCD3,PPP1CA,PPP1CC,PPP1R3D,PPP2R5E,PRKAG1,PRKAR2B,PRKCE,PRKCQ,PRKG1,PTPA	
EGF Signaling	-0E00	0.0	2.73E-01	CSNK2B,MAP2K4,MAP2K7,MAP3K1,MAPK14,PIK3R3	
EIF2 Signaling	-0E00	0.4472135954999579	2.92E-01	ACTC1,AGO3,CDK11A,EIF1AX,EIF2A,EIF2AK2,EIF2AK3,EIF2AK4,EIF2B2,EIF2B4,EIF2S2,EIF3A,EIF3B,EIF3G,EIF4A3,EIF4G1,EIF4G2,EIF5,EIF5B,HSPA5,IGF1R,PDPK1,PIK3R3,PPP1CA,PPP1CC,RALA,RPL10A,RPL12,RPL4,SREBF1,TRIB3	
ERB2-ERBB3 Signaling	-0E00	0.8164965809277261	2.80E-01	CDKN1B,NRG1,PDPK1,PIK3R3,RALA,STAT5A,STAT5B	
ERBB Signaling	-0E00	1.2649110640673518	2.86E-01	MAP2K4,MAPK10,MAPK14,NRG1,PAK1,PDPK1,PIK3R3,PRKCE,PRKCQ,RALA	
ERBB4 Signaling	-0E00	1.1338934190276817	2.96E-01	ADAM17,NRG1,PDPK1,PIK3R3,PRKCE,PRKCQ,RALA,YAP1	
ERK/MAPK Signaling	-0E00	3.0	4.03E-01	CREB3L3,ELF2,ETS1,ETS2,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,KSR1,MKNK2,PAK1,PIK3R3,PLA2G3,PLA2G4A,PPP1CA,PPP1CC,PPP1R3D,PPP2R5E,PRKAG1,PRKAR2B,PRKCE,PTPA,PXN,RALA,RAPGEF1,RAPGEF4,RPS6KA5,VRK2	
ERK5 Signaling	-0E00	0.8164965809277261	3.16E-01	CREB3L3,RALA,RPS6KA5,RPS6KB2,SGK1,YWHAE	
Embryonic Stem Cell Differentiation into Cardiac Lineages	-0E00		4.00E-01	GATA4,SOX2	
Endocannabinoid Cancer Inhibition Pathway	-0E00	0.0	4.11E-01	ADCY1,ADCY8,ADCY9,CASP10,CASP2,CASP7,CCND2,CCNE1,CDKN1B,CREB3L3,EIF2A,GNAO1,GUCY1B1,HIF1A,MAP2K4,MAP2K7,MAPK14,PIK3R3,PRKAG1,PRKAR2B,SMPD1,TCF7L1,TRIB3	
Endocannabinoid Developing Neuron Pathway	-0E00	0.0	3.40E-01	ADCY1,ADCY8,ADCY9,BRCA1,CDKN1B,CREB3L3,GNAO1,GNB5,GUCY1B1,MAP2K4,MAP2K7,MAPK10,MAPK14,PIK3R3,PRKAG1,PRKAR2B,RALA,STMN2	
Endocannabinoid Neuronal Synapse Pathway	-0E00	0.9428090415820635	3.44E-01	ADCY1,ADCY8,ADCY9,CHP1,DAGLA,DNAH3,GNA11,GNAO1,GNB5,GRIN1,GRIN2D,GRINA,GUCY1B1,KCNJ6,MAPK10,MAPK14,NDUFS2,PLCB1,PLCD3,PRKAG1,PRKAR2B	
Endometrial Cancer Signaling	-0E00	0.0	1.67E-01	ILK,PDPK1,PIK3R3,RALA	
Endoplasmic Reticulum Stress Pathway	-0E00	2.0	5.00E-01	CASP7,EIF2AK3,ERN1,HSPA5	
Endothelin-1 Signaling	-0E00	1.0425720702853738	3.82E-01	ADCY1,ADCY8,ADCY9,CASP10,CASP2,CASP7,ECE1,GNA11,GNAO1,GNAS,GUCY1B1,GUCY2F,MAPK10,MAPK14,NPR1,PIK3R3,PLA2G3,PLA2G4A,PLCB1,PLCD3,PLD1,PRDX6,PRKCE,PRKCQ,RALA,SHC2	
Ephrin A Signaling	-0E00		1.11E-01	PAK1,PIK3R3	
Ephrin B Signaling	-0E00	-1.1338934190276817	3.48E-01	EPHB1,GNA11,GNAO1,GNAS,GNB5,ITSN1,PAK1,PXN	
Ephrin Receptor Signaling	-0E00	-0.4082482904638631	4.39E-01	ACTR2,ANGPT1,ARPC1B,ARPC3,ARPC4,CREB3L3,EPHB1,GNA11,GNAO1,GNAS,GNB5,GRIN1,GRIN2D,GRINA,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,ITSN1,PAK1,PTPN13,PXN,RALA,RAPGEF1,SDCBP,SH2D3C,SORBS1,WAS	
Epithelial Adherens Junction Signaling	-0E00	-1.9148542155126762	4.65E-01	ACTR2,ACVR1,ACVR2B,AFDN,ARHGEF17,ARPC1B,ARPC3,ARPC4,BAIAP2,FGFR1,IGF1R,LATS1,MYH10,MYH4,NOTCH1,PAK1,PPP2R5E,PRKAG1,PTPA,RACGAP1,RALA,RAPGEF1,SNAI1,STK11,STK3,TCF7L1,TGFBR1,TIAM1,VCL,WAS,WASF1,YAP1,YWHAE	
Erythropoietin Signaling Pathway	-0E00	1.507556722888818	3.24E-01	CCND2,HIF1A,NFKB1,PDPK1,PIK3R3,PRKCE,PRKCQ,PTPN6,RALA,SHC2,STAT5A,STAT5B	
Estrogen Receptor Signaling	-0E00	-0.42008402520840293	4.90E-01	ADCY1,ADCY8,ADCY9,ARG2,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CARM1,CREB3L3,CTBP1,DDX5,EIF2B2,EIF2B4,EP300,FOXO6,GNA11,GNAO1,GNAS,GNB5,GUCY1B1,HIF1A,IGF1R,IGF2R,MED10,MED12,MED14,MED17,MED18,MED23,MYL1,MYL9,NCOA2,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,NFKB1,NOTCH1,NRF1,PAK1,PCNA,PIK3R3,PLCB1,PLCD3,POLR2B,PRKAG1,PRKAR2B,PRKCE,PRKCQ,RALA,RPS6KB2,SDHB,SHC2,SNAI1,SOD2,TBL1Y,UQCRC2,UQCRFS1	
Estrogen-Dependent Breast Cancer Signaling	-0E00	1.889822365046136	4.83E-01	AKR1B10,AKR1C1/AKR1C2,CREB3L3,HSD17B10,HSD17B12,HSD17B2,HSD17B4,HSD17B8,IGF1R,NFKB1,PIK3R3,RALA,STAT5A,STAT5B	
Extrinsic Prothrombin Activation Pathway	-0E00		5.00E-01	F5,SERPINC1	
FAK Signaling	-0E00	0.601929265428846	4.54E-01	ACTR2,ACVR1,ACVR2B,ADGRD1,ADGRL1,ADGRL4,ARPC1B,ARPC3,ARPC4,ASAP1,AVPR1A,CAPN1,CAPN3,CCKAR,COL2A1,CSK,ELF2,ETS1,ETS2,FLT1,FSHR,FZD4,FZD5,FZD8,GABBR1,GABBR2,GIT2,GPR139,GPR179,GPR52,GPR84,GRM2,GRM3,HRH2,HTR7,IGF1R,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,LGR4,LHCGR,MAP2K4,MAPK10,MAPK14,NFKB1,NMUR2,OXTR,PAK1,PDGFRB,PDPK1,PIK3R3,PTPRA,PXN,RALA,RB1CC1,RXFP1,RXFP2,SDCBP,SMO,SOCS7,SPARCL1,SSTR4,TACR2,TCF7L1,TGFBR1,TSHR,WAS	
FGF Signaling	-0E00	1.0	3.00E-01	CREB3L3,FGF20,FGFR1,FGFR3,MAP3K1,MAPK14,PIK3R3,PTPN6,RPS6KA5	
FLT3 Signaling in Hematopoietic Progenitor Cells	-0E00	0.7071067811865475	3.20E-01	CREB3L3,MAPK14,PDPK1,PIK3R3,RALA,RPS6KA5,STAT5A,STAT5B	
Fc Epsilon RI Signaling	-0E00	1.386750490563073	3.17E-01	LYN,MAP2K4,MAP2K7,MAPK10,MAPK14,OCRL,PDPK1,PIK3R3,PLA2G3,PLA2G4A,PRKCE,PRKCQ,RALA	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	-0E00	-0.9428090415820635	4.74E-01	ACTC1,ACTG1,ACTR2,ARPC1B,ARPC3,ARPC4,EZR,LYN,MYO5A,PAK1,PIK3R3,PLD1,PRKCE,PRKCQ,PXN,RPS6KB2,VAMP3,WAS	
FcγRIIB Signaling in B Lymphocytes	-0E00	0.0	2.31E-01	LYN,MAP2K4,MAPK10,PDPK1,PIK3R3,RALA	
G Beta Gamma Signaling	-0E00	-0.5773502691896258	3.25E-01	ADCY1,GNA11,GNAO1,GNAS,GNB5,KCNJ6,PAK1,PDPK1,PRKAG1,PRKAR2B,PRKCE,PRKCQ,RALA	
G Protein Signaling Mediated by Tubby	-0E00		3.57E-01	GNA11,GNAO1,GNAS,GNB5,PLCB1	
G-Protein Coupled Receptor Signaling	-0E00	0.9649012813540153	4.42E-01	ADCY1,ADCY8,ADCY9,ADGRD1,ADGRL1,ADGRL4,APEX1,ARRB1,AVPR1A,CALM1 (includes others),CAMK2D,CCKAR,CHP1,CNGA3,CREB3L3,EYA2,FOXO6,FSHR,FZD4,FZD5,FZD8,GABBR1,GABBR2,GDPD3,GNA11,GNAO1,GNAS,GNB5,GPR139,GPR179,GPR52,GPR84,GRM2,GRM3,GUCY1B1,HRH2,HTR7,KCNN2,LATS1,LGR4,LHCGR,MAP2K4,MAP2K7,MAP3K1,MAP3K12,MAP3K4,MAPK10,MAPK14,MEGF6,MRTFA,MYL1,MYL9,MYLK,NFKB1,NMUR2,OXTR,PAK1,PDE11A,PDE12,PDE2A,PDE3A,PDE4A,PDE4D,PDE7A,PDPK1,PIK3R3,PLCB1,PRKAG1,PRKAR2B,PRKCE,PXN,RALA,RAPGEF1,RAPGEF4,RGS12,RXFP1,RXFP2,SHC2,SMO,SSTR4,SYNGAP1,TACR2,TDP2,TSHR,TTN,WWTR1,YAP1	
GABA Receptor Signaling	-0E00		4.04E-01	ABAT,ADCY1,ADCY8,ADCY9,ALDH5A1,ALDH9A1,AP2A1,AP2M1,GABBR1,GABBR2,GABRP,GAD1,GNA11,GNAO1,GNAS,GNB5,GUCY1B1,KCNN2,NSF,SLC32A1,SLC6A1	
GDNF Family Ligand-Receptor Interactions	-0E00	1.3416407864998738	2.00E-01	MAP2K4,MAPK10,PIK3R3,RALA,RET	
GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	-0E00		5.00E-01	GMDS	
GDP-L-fucose Biosynthesis II (from L-fucose)	-0E00		5.00E-01	FPGT	
GM-CSF Signaling	-0E00	0.8164965809277261	2.31E-01	CAMK2D,ETS1,LYN,PIK3R3,RALA,STAT5B	
GNRH Signaling	-0E00	0.6255432421712244	3.82E-01	ADCY1,ADCY8,ADCY9,CALM1 (includes others),CAMK2D,CREB3L3,GNA11,GNAS,GNB5,GUCY1B1,MAP2K4,MAP2K7,MAP3K1,MAP3K12,MAP3K4,MAPK10,MAPK14,NFKB1,PAK1,PLCB1,PRKAG1,PRKAR2B,PRKCE,PRKCQ,PXN,RALA	
GP6 Signaling Pathway	-0E00	-2.23606797749979	4.76E-01	CALM1 (includes others),COL15A1,COL2A1,COL4A1,COL4A6,COL5A1,COL6A2,COL7A1,COL9A1,LAMA1,LAMA4,LAMA5,LAMB2,LAMC1,LAMC3,LYN,PDPK1,PIK3R3,PRKCE,PRKCQ	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	-0E00	-1.2649110640673518	3.67E-01	ADCY1,ADCY8,ADCY9,CCKAR,GNA11,GNAS,GUCY1B1,PLCB1,PLCD3,PRKAG1,PRKAR2B	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	-0E00	0.5773502691896258	3.33E-01	ADCY1,ADCY8,ADCY9,GNA11,GNAS,GUCY1B1,PLCB1,PLCD3,PRKAG1,PRKAR2B,PRKCE,PRKCQ,RAPGEF4	
Gap Junction Signaling	-0E00		3.56E-01	ACTC1,ACTG1,ADCY1,ADCY8,ADCY9,CSNK1G1,GAD1,GNAS,GRIK2,GRIK3,GUCY1B1,GUCY2F,NPR1,PIK3R3,PLCB1,PLCD3,PRKAG1,PRKAR2B,PRKCE,PRKCQ,PRKG1,RALA,TJP1,TUBA1A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A	
Geranylgeranyldiphosphate Biosynthesis	-0E00		5.00E-01	FNTB	
Germ Cell-Sertoli Cell Junction Signaling	-0E00		4.93E-01	A2M,ACTC1,ACTG1,Actn3,AFDN,ILK,ITGB1,LAMC3,MAP2K4,MAP2K7,MAP3K1,MAP3K12,MAP3K4,MAPK10,MAPK14,MYO7A,PAK1,PDPK1,PIK3R3,PXN,RALA,RHOBTB2,RHOT1,SORBS1,TGFBR1,TJP1,TUBA1A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,VCL	
Glioblastoma Multiforme Signaling	-0E00	0.5	3.50E-01	CCND2,CCNE1,CDKN1B,E2F2,FZD4,FZD5,FZD8,IGF1R,PDGFRB,PIK3R3,PLCB1,PLCD3,RALA,RHOBTB2,RHOT1,SHC2,SMO,TSC2,WNT11,WNT4,WNT5B	
Glioma Invasiveness Signaling	-0E00	1.0	1.92E-01	ITGAV,PIK3R3,RALA,RHOBTB2,RHOT1	
Glioma Signaling	-0E00	1.6666666666666667	4.09E-01	CALM1 (includes others),CAMK2D,CCND2,E2F2,HDAC2,HDAC6,HDAC7,IDH1,IDH3B,IDH3G,IGF1R,IGF2R,PA2G4,PDGFRB,PIK3R3,PRKCE,PRKCQ,RALA	
Glutamate Receptor Signaling	-0E00	2.1105794120443453	4.32E-01	CALM1 (includes others),GLS,GLUL,GNB5,GRID1,GRID2,GRIK2,GRIK3,GRIK4,GRIK5,GRIN1,GRIN2D,GRINA,GRM2,GRM3,SLC17A7	
Glycerol Degradation I	-0E00		3.33E-01	GK	
Glycine Biosynthesis I	-0E00		5.00E-01	SHMT1	
Growth Hormone Signaling	-0E00	0.0	4.81E-01	A2M,IGF1R,IGFALS,PDPK1,PIK3R3,PRKCE,PRKCQ,PTPN6,RPS6KA5,RPS6KB2,SOCS7,STAT5A,STAT5B	
Guanosine Nucleotides Degradation III	-0E00		3.33E-01	NT5C2,PNP	
Gustation Pathway	-0E00	0.0	4.04E-01	ABCC9,ADCY1,ADCY8,ADCY9,DAGLB,GABRP,GUCY1B1,KCNJ12,KCNN2,LIPA,LIPE,LIPH,LIPJ,PDE3A,PNLIP,PNLIPRP1,PRKAG1,PRKAR2B,SCN5A,SCN8A,SLC5A1	
Gα12/13 Signaling	-0E00	0.2773500981126146	3.61E-01	ARHGEF1,CDH11,CDH23,MAP2K4,MAP2K7,MAP3K1,MAPK10,MYL1,MYL9,NFKB1,PIK3R3,PXN,RALA	
Gαi Signaling	-0E00	0.5773502691896258	3.86E-01	ADCY1,ADCY8,ADCY9,GABBR1,GABBR2,GNA11,GNAO1,GNAS,GNB5,GRM2,GRM3,GUCY1B1,PRKAG1,PRKAR2B,RALA,RGS12,SHC2	
Gαq Signaling	-0E00	2.32379000772445	3.53E-01	ARHGEF25,AVPR1A,CALM1 (includes others),CHP1,CSK,GNA11,GNAO1,GNAS,GNB5,GYS2,NFKB1,PIK3R3,PLCB1,PLD1,PRKCE,PRKCQ,RHOBTB2,RHOT1	
Gαs Signaling	-0E00	2.182820625326997	5.12E-01	ADCY1,ADCY8,ADCY9,ADD1,CNGA3,CREB3L3,FSHR,GNA11,GNAO1,GNAS,GNB5,GUCY1B1,HRH2,HTR7,LHCGR,PRKAG1,PRKAR2B,RAPGEF2,RAPGEF4,RYR1,RYR2,RYR3	
HER-2 Signaling in Breast Cancer	-0E00	0.4082482904638631	4.03E-01	ARF1,BLK,CASP7,CCNE1,CDKN1B,COPS6,ELF2,ETS1,ETS2,FRK,ITGB1,ITGB2,LYN,NFKB1,NRG1,NUP155,NUP160,NUP188,NUP37,NUP43,NUP98,PARD3,PDK1,PIK3R3,PRKCE,PRKCQ,RALA,RPS6KB2,SMAD4,TPR,TSC2	
HGF Signaling	-0E00	1.8073922282301278	4.04E-01	ELF2,ETS1,ETS2,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K4,MAP2K7,MAP3K1,MAP3K12,MAP3K4,MAPK10,PAK1,PIK3R3,PRKCE,PRKCQ,PXN,RALA,RAPGEF1	
HIF1α Signaling	-0E00	0.8164965809277261	3.79E-01	APEX1,CAMK2D,CHP1,EGLN1,EP300,FLT1,GPI,HIF1A,HK1,HSPA5,HSPA8,HSPA9,MAP2K4,MAP2K7,MKNK2,NCF2,PIK3R3,PRKCE,PRKCQ,RALA,RAN,RPS6KB2,SLC2A1,SLC2A3,SLC2A8	
HIPPO signaling	-0E00	-0.6324555320336759	5.14E-01	CRB1,DLG5,FAT4,LATS1,PARD3,PATJ,PPP1CA,PPP1CC,PPP1R3D,PPP2R5E,PTPA,RASSF1,SKP1,SMAD1,SMAD4,STK3,WWTR1,YAP1,YWHAE	
HMGB1 Signaling	-0E00	1.1547005383792517	3.71E-01	HAT1,KAT2A,KAT6B,MAP2K4,MAP2K7,MAPK10,MAPK14,NFKB1,PIK3R3,RALA,RBBP7,RHOBTB2,RHOT1	
HOTAIR Regulatory Pathway	-0E00	0.5	4.00E-01	AGO3,EP300,HDAC2,HSF1,KMT2C,MRTFA,NFKB1,PIK3R3,RBBP7,RBM38,TCF7L1,WIF1,WNT11,WNT4,WNT5B,YY1	
Hepatic Fibrosis Signaling Pathway	-0E00	1.4433756729740645	4.68E-01	ACVR1,ACVR2B,CALM1 (includes others),CDKN1B,COL2A1,CREB3L3,CSNK1G1,FGFR1,FLT1,FTH1,FZD4,FZD5,FZD8,GLI2,HIF1A,IRAK4,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,LRP1,LRP5,LRP6,MAP2K4,MAP2K7,MAPK10,MAPK14,MYL1,MYL9,MYLK,NCF2,NFKB1,PDCD4,PDGFRB,PDK1,PIK3R3,PRKAG1,PRKAR2B,PRKCE,PRKCQ,PTCH1,RALA,RHOBTB2,RHOT1,RPS6KB2,SDHB,SMAD4,SMO,SNAI1,SOD2,TCF7L1,TGFBR1,TTN,WNT11,WNT4,WNT5B,YAP1	
Hereditary Breast Cancer Signaling	-0E00		4.44E-01	ATR,BRCA1,CCND2,CDK1,CHEK1,EP300,HDAC2,HDAC6,HDAC7,MSH2,MSH6,NBN,PBRM1,PIK3R3,POLR2A,POLR2B,POLR2D,POLR2H,RAD50,RAD51,RALA,RFC2,RFC3,RPA1,SMARCA4,SMARCC1,SMARCE1,XPC	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	0.7071067811865475	3.20E-01	CALM1 (includes others),CAMK2D,CHP1,CSK,NFKB1,PDPK1,PIK3R3,PRKCQ	
ID1 Signaling Pathway	-0E00	1.0606601717798212	4.57E-01	ACVR1,ACVR2B,BLK,BMP2,CCNE1,CDC20,CDKN1B,CHRFAM7A,CHRNA7,CHRNB2,CUL3,EP300,ETS1,FGFR1,FGFR3,FRK,GLI2,GSPT1,HIF1A,IGF1R,LYN,MAPK14,NFKB1,PIK3R3,PLXNB1,RALA,SMAD1,SMAD4,SMAD9,TFAP2A,TGFBR1,TYMS	
IGF-1 Signaling	-0E00	0.0	2.97E-01	CSNK2B,IGF1R,PDPK1,PIK3R3,PRKAG1,PRKAR2B,PXN,RALA,RPS6KB2,SOCS7,YWHAE	
IL-1 Signaling	-0E00	-1.1547005383792517	5.14E-01	ADCY1,ADCY8,ADCY9,GNA11,GNAO1,GNAS,GNB5,GUCY1B1,IRAK4,MAP2K4,MAP2K7,MAP3K1,MAPK10,MAPK14,NFKB1,PRKAG1,PRKAR2B,TAB1,TOLLIP	
IL-10 Signaling	-0E00		5.00E-01	ARG2,BLVRB,MAP2K4,MAPK14,NFKB1,TAB1	
IL-12 Signaling and Production in Macrophages	-0E00		3.79E-01	APOD,EP300,IRF8,MAP2K4,MAPK10,MAPK14,NFKB1,PIK3R3,PRKCE,PRKCQ,RAB7A	
IL-13 Signaling Pathway	-0E00	-1.889822365046136	3.50E-01	BLK,CLCA1,FAM120A,FRK,LYN,MAPK14,PIK3R3	
IL-15 Production	-0E00	1.1470786693528088	4.75E-01	BLK,CLK2,CSK,DDR2,EPHB1,FGFR1,FGFR3,FLT1,FRK,IGF1R,LYN,MAP2K4,MAP2K7,NFKB1,PDGFRB,RET,RYK,SRMS,TIE1	
IL-15 Signaling	-0E00	0.7071067811865475	3.20E-01	GZMB,MAPK14,NFKB1,PIK3R3,RALA,RPS6KB2,STAT5A,STAT5B	
IL-17 Signaling	-0E00	1.414213562373095	2.86E-01	Chil3/Chil4,MAP2K4,MAPK10,MAPK14,NFKB1,PIK3R3,RALA,SRSF1	
IL-17A Signaling in Airway Cells	-0E00	0.4472135954999579	2.94E-01	MAP2K4,MAPK10,MAPK14,NFKB1,PIK3R3	
IL-17A Signaling in Fibroblasts	-0E00		3.33E-01	MAPK14,NFKB1	
IL-2 Signaling	-0E00	1.0	2.50E-01	CSNK2B,PIK3R3,RALA,STAT5A,STAT5B	
IL-23 Signaling Pathway	-0E00	2.0	3.33E-01	HIF1A,NFKB1,PIK3R3,RORA	
IL-3 Signaling	-0E00	1.8973665961010275	3.45E-01	CHP1,PAK1,PIK3R3,PRKCE,PRKCQ,PTPN6,RALA,RAPGEF1,STAT5A,STAT5B	
IL-4 Signaling	-0E00		2.27E-01	OCRL,PIK3R3,PTPN6,RALA,RPS6KB2	
IL-6 Signaling	-0E00	0.30151134457776363	3.33E-01	A2M,ABCB1,CSNK2B,MAP2K4,MAP2K7,MAPK10,MAPK14,NFKB1,PIK3R3,RALA,TAB1	
IL-7 Signaling Pathway	-0E00	-1.0	4.40E-01	BCL6,CDKN1B,FOXO6,LYN,MAPK14,PAX5,PDPK1,PIK3R3,SLC2A1,STAT5A,STAT5B	
IL-8 Signaling	-0E00	0.24253562503633297	3.49E-01	ANGPT1,CCND2,FLT1,GNA11,GNAO1,GNAS,GNB5,IRAK4,ITGAV,ITGB2,MAP2K4,MAPK10,MYL9,NCF2,NFKB1,PIK3R3,PLD1,PRKCE,PRKCQ,RALA,RHOBTB2,RHOT1	
IL-9 Signaling	-0E00	1.0	4.00E-01	NFKB1,PIK3R3,STAT5A,STAT5B	
ILK Signaling	-0E00	0.18569533817705186	5.15E-01	ACTC1,ACTG1,Actn3,BMP2,CREB3L3,FLNA,FLNB,HIF1A,ILK,ITGB1,ITGB2,MAP2K4,MAPK10,MYH10,MYH11,MYH4,MYH7,MYL1,MYL9,MYO18A,MYO1H,NFKB1,PARVB,PDPK1,PIK3R3,PPP2R5E,PTPA,PXN,RHOBTB2,RHOT1,RPS6KA5,RSU1,SNAI1,VCL	
Insulin Receptor Signaling	-0E00	0.22941573387056174	3.52E-01	EIF2B2,EIF2B4,GYS2,LIPE,OCRL,PDPK1,PIK3R3,PPP1CA,PPP1CC,PPP1R3D,PRKAG1,PRKAR2B,PTPN1,PTPRF,RALA,RAPGEF1,RPS6KB2,SGK1,TSC2	
Insulin Secretion Signaling Pathway	-0E00	0.2672612419124244	5.09E-01	ABCC9,ADCY1,ADCY8,ADCY9,AGO3,CAMK2D,CCKAR,CREB3L3,DLAT,DLD,EIF2A,EIF2AK3,EIF2B2,EIF2B4,EIF2S2,EIF4A3,EIF4G1,EIF4G2,FURIN,GNA11,GNAS,GUCY1B1,LYN,MAPK14,NAPA,NAPG,NSF,PC,PDHA1,PDHB,PDHX,PDX1,PIK3R3,PLCB1,PLCD3,PRKAG1,PRKAR2B,PRKCE,PRKCQ,RAPGEF4,RPS6KA5,RPS6KB2,RYR1,RYR2,RYR3,SLC2A1,SLC2A3,SLC2A8,SPCS3,SRP14,SRP19,SRP54,SSR1,SSR2,STAT5A,STAT5B,VAMP3	
Integrin Signaling	-0E00	-0.1796053020267749	4.02E-01	ACTC1,ACTG1,Actn3,ACTR2,ARF1,ARPC1B,ARPC3,ARPC4,ASAP1,CAPN1,CAPN3,ILK,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K4,MYL9,MYLK,PAK1,PARVB,PIK3R3,PIKFYVE,PXN,RALA,RAPGEF1,RHOBTB2,RHOT1,TSPAN1,TTN,VCL,WAS	
Intrinsic Prothrombin Activation Pathway	-0E00	0.0	4.44E-01	COL2A1,F5,KLKB1,SERPINC1	
Iron homeostasis signaling pathway	-0E00		5.09E-01	ABCB10,ACO2,ATP6V1B1,ATP6V1F,BMP2,CIAO2A,CIAO3,CREB3L3,FBXL5,FECH,FTH1,HIF1A,HSPA9,LRP1,NUBP1,PDGFRB,SKP1,SLC11A2,SLC46A1,SMAD1,SMAD4,STAT5A,STAT5B,STEAP3,TFR2,TMPRSS6,TWSG1	
JAK/STAT Signaling	-0E00	0.0	3.20E-01	NFKB1,PIK3R3,PTPN1,PTPN6,RALA,SOCS7,STAT5A,STAT5B	
LPS-stimulated MAPK Signaling	-0E00	1.0	2.81E-01	MAP2K4,MAPK10,MAPK14,NFKB1,PAK1,PIK3R3,PRKCE,PRKCQ,RALA	
Leptin Signaling in Obesity	-0E00		2.94E-01	ADCY1,ADCY8,ADCY9,GUCY1B1,PDE3A,PIK3R3,PLCB1,PLCD3,PRKAG1,PRKAR2B	
Leukocyte Extravasation Signaling	-0E00	0.2182178902359924	4.31E-01	ACTC1,ACTG1,Actn3,AFDN,ARHGAP1,EZR,ITGA4,ITGB1,ITGB2,MAP2K4,MAP3K4,MAPK10,MAPK14,NCF2,PIK3R3,PRKCE,PRKCQ,PXN,RAPGEF4,RDX,VCL,WAS	
Lipid Antigen Presentation by CD1	-0E00		2.86E-01	AP2A1,AP2M1	
Lipoate Biosynthesis and Incorporation II	-0E00		5.00E-01	LIPT1	
Lymphotoxin β Receptor Signaling	-0E00		2.50E-01	EP300,NFKB1,PDPK1,PIK3R3	
MIF-mediated Glucocorticoid Regulation	-0E00		5.00E-01	NFKB1,PLA2G3,PLA2G4A	
MSP-RON Signaling In Cancer Cells Pathway	-0E00	2.138089935299395	3.50E-01	CREB3L3,ELF2,ETS1,ETS2,FLNA,HGFAC,HIF1A,ITGB1,KLKB1,NFKB1,PIK3R3,RALA,TCF7L1,YWHAE	
MSP-RON Signaling In Macrophages Pathway	-0E00	0.8164965809277261	2.50E-01	CREB3L3,ITGB2,KLKB1,NFKB1,PIK3R3,RALA	
MSP-RON Signaling Pathway	-0E00		3.33E-01	ACTC1,ACTG1,ITGB2,KLKB1,PIK3R3	
