Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Hereditary Breast Cancer Signaling	4.31E-01		3.97E-01	"ATR,BRCA1,CCND1,CCND2,CDK1,CHEK1,EP300,FANCM,HDAC2,HDAC7,MRAS,MSH2,MSH6,PIK3CA,POLR2B,POLR2D,POLR2H,RAD51,RPA1,SMARCA4,SMARCB1,SMARCC1,SMARCD1,UBA52,XPC"
4-hydroxyproline Degradation I	4.32E-01		1.00E+00	ALDH4A1
Allograft Rejection Signaling	4.32E-01		1.00E+00	GZMB
Androgen Biosynthesis	4.32E-01		1.00E+00	SRD5A1
Aspartate Biosynthesis	4.32E-01		1.00E+00	GOT2
Ceramide Degradation	4.32E-01		1.00E+00	ASAH2
Creatine-phosphate Biosynthesis	4.32E-01		1.00E+00	CKM
"Fatty Acid β-oxidation III (Unsaturated, Odd Number)"	4.32E-01		1.00E+00	ECI2
Glutamate Degradation II	4.32E-01		1.00E+00	GOT2
Glutamate Removal from Folates	4.32E-01		1.00E+00	GGH
Glutamine Biosynthesis I	4.32E-01		1.00E+00	GLUL
Graft-versus-Host Disease Signaling	4.32E-01		1.00E+00	GZMB
Heme Degradation	4.32E-01		1.00E+00	BLVRB
Interferon Signaling	4.32E-01		1.00E+00	MED14
L-glutamine Biosynthesis II (tRNA-dependent)	4.32E-01		1.00E+00	GATB
L-serine Degradation	4.32E-01		1.00E+00	SRR
Lactose Degradation III	4.32E-01		1.00E+00	GLB1
Melatonin Degradation II	4.32E-01		1.00E+00	SMOX
Methylglyoxal Degradation I	4.32E-01		1.00E+00	HAGH
NADH Repair	4.32E-01		1.00E+00	GAPDH
Proline Biosynthesis II (from Arginine)	4.32E-01		1.00E+00	PYCR1
Putrescine Biosynthesis III	4.32E-01		1.00E+00	ODC1
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	4.32E-01		1.00E+00	FDPS
S-methyl-5'-thioadenosine Degradation II	4.32E-01		1.00E+00	MTAP
Sorbitol Degradation I	4.32E-01		1.00E+00	SORD
Spermidine Biosynthesis I	4.32E-01		1.00E+00	SRM
Spermine Biosynthesis	4.32E-01		1.00E+00	SMS
Sphingosine and Sphingosine-1-phosphate Metabolism	4.32E-01		1.00E+00	ASAH2
Sulfite Oxidation IV	4.32E-01		1.00E+00	SUOX
"Trans, trans-farnesyl Diphosphate Biosynthesis"	4.32E-01		1.00E+00	FDPS
UDP-N-acetyl-D-galactosamine Biosynthesis I	4.32E-01		1.00E+00	GALE
PTEN Signaling	4.36E-01	-1.147078669	4.00E-01	"CCND1,CSNK2B,EGFR,FGFR1,FGFR3,FLT1,FOXO6,INPP5F,ITGA7,ITGAV,ITGB1,ITGB2,MAPK3,MRAS,NFKB1,OCRL,PDGFRB,PDPK1,PIK3CA,RAC1,RAC2,TGFBR1"
Actin Nucleation by ARP-WASP Complex	4.38E-01	3	4.12E-01	"ACTR2,ARPC1B,ARPC2,ARPC3,ARPC4,Cdc42,ITGA7,ITGAV,ITGB1,ITGB2,MRAS,RAC1,RAC2,RHOC"
Neuroprotective Role of THOP1 in Alzheimer's Disease	4.38E-01	3	4.12E-01	"ACE,ECE1,ECE2,ENDOU,GZMB,IDE,NFYA,PREP,PRKAG1,PRSS2,PRSS48,PRSS55,THOP1,Tmprss11b"
Corticotropin Releasing Hormone Signaling	4.47E-01	-0.21821789	4.00E-01	"ADCY1,ADCY6,ADCY9,CACNA1A,CACNA1B,CACNA2D1,CACNB2,CALM1 (includes others),GNAO1,GUCY1A1,GUCY2F,Gucy2g,ITPR1,IVL,KRT1,MAPK3,NOS1,NOS2,NPR1,NR4A1,PRKAG1,PTCH1,PTCH2,SLC39A7"
Necroptosis Signaling Pathway	4.51E-01	2	4.10E-01	"CAMK2D,CAPN2,CASP10,DNM1L,GLUL,NLRP3,PGAM5,PPID,PPP3CA,SLC25A10,SLC25A3,SLC25A5,TIMM44,TOMM40,TOMM70,VDAC2"
Hepatic Cholestasis	4.63E-01		4.09E-01	"ABCB1,ABCC1,ABCG5,ADCY1,ADCY6,ADCY9,CYP27A1,CYP3A5,GUCY1A1,IRAK4,NFKB1,NR5A2,PRKAG1,RXRA,SLC10A1,SLC4A2,SLCO3A1,SREBF1"
Bupropion Degradation	4.73E-01	1	5.00E-01	"CYP2A6 (includes others),CYP2U1,CYP3A5,CYP4B1"
Ketogenesis	4.73E-01		5.00E-01	"ACAA2,BDH1,HADHA,HADHB"
Purine Nucleotides De Novo Biosynthesis II	4.73E-01	2	5.00E-01	"ADSL,ATIC,GART,PAICS"
Superpathway of Citrulline Metabolism	4.73E-01	0	5.00E-01	"ALDH18A1,ASL,NOS1,NOS2"
"Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism"	4.73E-01	1	5.00E-01	"BPNT1,IMPA1,INPP5F,OCRL"
iNOS Signaling	4.73E-01		5.00E-01	"CALM1 (includes others),IRAK4,NFKB1,NOS2"
Regulation of Cellular Mechanics by Calpain Protease	4.75E-01	-0.707106781	4.17E-01	"CAPN2,CCNA2,CCND1,CCND2,CCNE1,CDK1,EGFR,EZR,ITGA7,ITGAV,ITGB1,ITGB2,MAPK3,MRAS,VCL"
Pyroptosis Signaling Pathway	4.77E-01	2.121320344	4.44E-01	"DHX9,NAIP,NEK7,NFKB1,NLRP10,NLRP3,PRKAG1,PTGER4"
tRNA Charging	4.94E-01	3.464101615	4.29E-01	"DARS1,FARSA,GARS1,HARS1,IARS1,IARS2,KARS1,LARS2,RARS1,SARS1,SARS2,VARS1"
Estrogen Receptor Signaling	4.97E-01	3	3.92E-01	"ADCY1,ADCY6,ADCY9,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CACNA1A,CACNA1B,CACNA2D1,CACNB2,CCND1,CDK8,CYC1,EGFR,EP300,FOXO6,GNAO1,GNB5,GUCY1A1,MAPK3,MED14,MED17,MED18,MED23,MED24,MRAS,MYL1,MYL9,NCOA2,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB5,NDUFB8,NDUFS1,NDUFS3,NDUFS7,NDUFV1,NDUFV2,NFKB1,NOTCH1,PAK1,PCNA,PIK3CA,POLR2B,PRKAG1,SDHA,SDHB,SHC2,SOD2,TBL1Y,UQCRC2,UQCRFS1"
EIF2 Signaling	5.01E-01	4.642383454	3.96E-01	"CCND1,EIF2A,EIF2AK3,EIF3B,EIF3D,EIF4A3,EIF4G1,EIF5B,MAPK3,MRAS,PDPK1,PIK3CA,PPP1CA,PPP1CC,RPL10A,RPL11,RPL12,RPL13,RPL15,RPL18,RPL18A,RPL19,RPL21,RPL23,RPL24,RPL32,RPL35,RPL39,RPL8,RPS12,RPS13,RPS15A,RPS17,RPS2,RPS3,RPS4X,RPS5,RPS6,RPS9,SREBF1,TRIB3,UBA52"
Signaling by Rho Family GTPases	5.01E-01	3	4.00E-01	"ACTG1,ACTR2,ARHGEF1,ARPC1B,ARPC2,ARPC3,ARPC4,Cdc42,CDH11,CDH23,CLIP1,EZR,GNAO1,GNB5,IQGAP1,ITGA7,ITGAV,ITGB1,ITGB2,MAP3K10,MAPK3,MRAS,MYL1,MYL9,NFKB1,PAK1,PARD3,PIK3CA,PLD1,RAC1,RAC2,RDX,RHOC,SEPTIN12"
Senescence Pathway	5.10E-01	-0.648885685	3.96E-01	"ATR,CACNA1A,CACNA1B,CACNA2D1,CACNB2,CALM1 (includes others),CAPN2,CAT,CCNB2,CCNB3,CCND1,CCND2,CCNE1,CDC16,CDK1,CHEK1,DHCR24,DLAT,DLD,E2F2,ELF2,EP300,ETS2,EZH2,GATA4,ING1,ITSN2,MAPK3,MRAS,NFKB1,PARP1,PDHA1,PDHB,PDHX,PIK3CA,PPP1CA,PPP2R3A,PPP2R5E,PPP3CA,SMAD1,SMAD9,SOD2,TBK1,TGFBR1"
4-aminobutyrate Degradation I	5.10E-01		6.67E-01	"ALDH5A1,SUCLG2"
Autoimmune Thyroid Disease Signaling	5.10E-01		6.67E-01	"GZMB,TPO"
Branched-chain α-keto acid Dehydrogenase Complex	5.10E-01		6.67E-01	"BCKDHA,DLD"
Calcium Transport I	5.10E-01		6.67E-01	"ATP2B2,ATP2C1"
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	5.10E-01		6.67E-01	"CYC1,GZMB"
Lysine Degradation V	5.10E-01		6.67E-01	"AADAT,PIPOX"
N-acetylglucosamine Degradation II	5.10E-01		6.67E-01	"AMDHD2,GNPDA2"
NAD Phosphorylation and Dephosphorylation	5.10E-01		6.67E-01	"NADK,NNT"
Pentose Phosphate Pathway (Oxidative Branch)	5.10E-01		6.67E-01	"PGD,PGLS"
Superoxide Radicals Degradation	5.10E-01		6.67E-01	"CAT,SOD2"
Uridine-5'-phosphate Biosynthesis	5.10E-01		6.67E-01	"CAD,UMPS"
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	5.12E-01	4	4.21E-01	"ACTG1,ACTR2,ARPC1B,ARPC2,ARPC3,ARPC4,DGKB,EZR,LYN,MAPK3,MYO5A,PAK1,PLD1,RAC1,RAC2,VAMP3"
Dilated Cardiomyopathy Signaling Pathway	5.16E-01	-1.5	4.11E-01	"ACTG1,ADCY1,ADCY6,ADCY9,CACNA1A,CACNA1B,CACNA2D1,CACNB2,CAMK2D,GUCY1A1,ITPR1,LAMA4,MAPK3,MYH10,MYH11,MYH4,MYL1,MYL9,MYO1H,PDE3A,PRKAG1,SCN5A,TTN"
Pyrimidine Ribonucleotides De Novo Biosynthesis	5.25E-01	2.645751311	4.67E-01	"AK1,CAD,CTPS1,DHX9,ENTPD6,NME1,UMPS"
LXR/RXR Activation	5.25E-01	0.447213595	4.50E-01	"ABCG1,ABCG5,APOD,ECHS1,HADH,NFKB1,NOS2,RXRA,SREBF1"
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	5.34E-01	2	5.00E-01	"ACAA2,FDPS,FNTB,HADHA,HADHB"
Calcium Signaling	5.53E-01	-1.705605731	4.04E-01	"ASPH,ATP2B2,ATP2C1,CACNA1A,CACNA1B,CACNA2D1,CACNB2,CALM1 (includes others),CAMK2D,CASQ1,CHRNA7,EP300,GRIA1,GRIA2,GRIA3,GRIA4,GRIK1,GRIN2D,GRIN3A,HDAC2,HDAC7,ITPR1,MAPK3,MYH10,MYH11,MYH4,MYL1,MYL9,MYO1H,PPP3CA,PRKAG1,SLC8A2,TP63,TRPC5,TRPC7,TRPV6"
Systemic Lupus Erythematosus In B Cell Signaling Pathway	5.63E-01	1.527525232	4.20E-01	"CALM1 (includes others),CCND1,CCND2,CD22,CSK,FOXO6,INPP5F,IRAK4,LYN,MAPK3,MRAS,NFKB1,OCRL,PDPK1,PIK3CA,PLAAT4,PPP3CA,RAC1,RAC2,SHC2,TBK1"
GADD45 Signaling	5.71E-01	0	4.55E-01	"ATR,BRCA1,CCND1,CCND2,CCNE1,CDK1,NFKB1,NFYA,PCNA,TGFBR1"
2-oxobutanoate Degradation I	5.75E-01		6.00E-01	"DLD,PCCA,PCCB"
Airway Pathology in Chronic Obstructive Pulmonary Disease	5.75E-01		6.00E-01	"APOD,FGF20,GZMB"
Choline Biosynthesis III	5.75E-01		6.00E-01	"CEPT1,PCYT1B,PLD1"
Glucose and Glucose-1-phosphate Degradation	5.75E-01		6.00E-01	"HK1,PGM2,RGN"
Glycine Cleavage Complex	5.75E-01		6.00E-01	"DLD,GCSH,GLDC"
Sucrose Degradation V (Mammalian)	5.75E-01		6.00E-01	"ALDOC,GALM,TPI1"
Type I Diabetes Mellitus Signaling	5.75E-01		4.71E-01	"CPE,CYC1,GZMB,HSPD1,NFKB1,NOS2,PTPRN,SOCS7"
nNOS Signaling in Skeletal Muscle Cells	5.75E-01		4.71E-01	"CACNA1A,CACNA1B,CACNA2D1,CACNB2,CALM1 (includes others),DAG1,ITPR1,NOS1"
Apelin Adipocyte Signaling Pathway	5.79E-01	1.386750491	4.32E-01	"ADCY1,ADCY6,ADCY9,CAT,GPX1,GPX4,GPX6,GSTK1,GSTT1,GUCY1A1,MAPK3,MGST3,PRDX6,PRKAG1,RAC1,RAC2"
GP6 Signaling Pathway	5.85E-01	3.771236166	4.29E-01	"CALM1 (includes others),COL11A2,COL12A1,COL2A1,COL4A1,COL5A1,COL6A2,COL7A1,ITPR1,LAMA4,LAMA5,LAMB2,LAMC1,LAMC3,LYN,PDPK1,PIK3CA,RAC1"
Acetone Degradation I (to Methylglyoxal)	5.89E-01	1	5.00E-01	"AKR1B10,CYP2A6 (includes others),CYP2U1,CYP3A5,CYP4B1,PTGR1"
Agranulocyte Adhesion and Diapedesis	6.16E-01		4.58E-01	"ACTG1,EZR,ITGB1,ITGB2,MYH10,MYH11,MYH4,MYL1,MYL9,MYO1H,RDX"
Stearate Biosynthesis I (Animals)	6.16E-01	1.133893419	4.58E-01	"ACOT4,ACSBG1,ACSBG2,ACSF2,AKR1B10,DHCR24,PPT1,PTGR1,SLC27A4,TBXAS1,TECR"
Heme Biosynthesis II	6.32E-01	2	5.71E-01	"ALAD,CPOX,FECH,UROD"
Leukotriene Biosynthesis	6.32E-01	-1	5.71E-01	"DPEP1,DPEP2,DPEP3,MGST3"
Lipid Antigen Presentation by CD1	6.32E-01		5.71E-01	"AP2A1,AP2M1,CANX,PSAP"
Atherosclerosis Signaling	6.42E-01		5.00E-01	"APOD,COL11A2,COL2A1,ITGB2,NFKB1,PLAAT4,PRDX6"
Cell Cycle Regulation by BTG Family Proteins	6.42E-01		5.00E-01	"CCND1,CCNE1,E2F2,NOCT,PPP2R3A,PPP2R5E,PRMT1"
Oxidative Ethanol Degradation III	6.42E-01	2.236067977	5.00E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,CYP2A6 (includes others),CYP2U1"
Phagosome Maturation	6.43E-01		4.22E-01	"ATP6V0C,ATP6V1B1,CANX,CTSC,CTSF,CTSL,DYNC1H1,DYNC2H1,LPO,M6PR,NAPA,NOS1,NSF,PRDX6,RAB7A,RAC1,RAC2,STX1B,TPO,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA4A,TUBB2B,TUBB4A,VAMP3,VPS41"
Xenobiotic Metabolism CAR Signaling Pathway	6.56E-01	2.69407953	4.19E-01	"ABCB1,ABCC1,ALDH18A1,ALDH1A3,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CHST4,CHST7,CYP3A5,DNAJC7,EGFR,EP300,GSTK1,GSTM3,GSTM5,Gstm6,GSTT1,MAPK3,MGST3,NOS2,PPP2R3A,PPP2R5E,RXRA,SULT1B1,SULT1E1,SULT2B1"
Intrinsic Prothrombin Activation Pathway	6.86E-01	-0.447213595	5.56E-01	"COL11A2,COL2A1,F13B,F5,SERPINC1"
Wound Healing Signaling Pathway	6.93E-01	0.688247202	4.42E-01	"COL11A2,COL12A1,COL2A1,COL4A1,COL5A1,COL6A2,COL7A1,EGFR,ITGB1,KRT17,LAMA5,LAMC1,MAPK3,MRAS,NFKB1,RAC1,SHC2,TGFBR1,TRPA1"
Regulation of Actin-based Motility by Rho	6.94E-01	3.605551275	4.47E-01	"ACTR2,ARHGDIA,ARPC1B,ARPC2,ARPC3,ARPC4,Cdc42,ITGA7,ITGAV,ITGB1,ITGB2,MYL1,MYL9,PAK1,RAC1,RAC2,RHOC"
Glucocorticoid Receptor Signaling	7.20E-01		4.09E-01	"A2M,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,BRCA1,CDK7,CYC1,EGFR,EP300,ERCC2,FKBP4,KRT1,KRT17,KRT3,KRT8,MAPK3,MED14,MRAS,NCOA2,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB5,NDUFB8,NDUFS1,NDUFS3,NDUFS7,NDUFV1,NDUFV2,NFKB1,NOS2,PIK3CA,POLR2B,POLR2D,POLR2H,PPP3CA,PRKAG1,RAC1,RXRA,SDHA,SDHB,SGK1,SMARCA4,SMARCB1,SMARCC1,SMARCD1,STAT5A,TAF2,TAF6,TBP,TGFBR1,UQCRC2,UQCRFS1"
Tight Junction Signaling	7.33E-01		4.33E-01	"ACTG1,AFDN,CPSF1,CSTF1,MYH10,MYH11,MYH4,MYL1,MYL9,MYO1H,NAPA,NFKB1,NSF,NUDT21,PATJ,PPP2R3A,PPP2R5E,PRKAG1,RAC1,SPTAN1,STX1B,SYMPK,TGFBR1,TIAM1,VAMP3,VCL"
Colanic Acid Building Blocks Biosynthesis	7.36E-01	2.449489743	5.45E-01	"GALE,GALK1,GMDS,GMPPA,UGDH,UGP2"
Gluconeogenesis I	7.36E-01	2.449489743	5.45E-01	"ALDOC,GAPDH,MDH1,MDH2,ME3,PGK1"
Cyclins and Cell Cycle Regulation	7.38E-01	2.309401077	4.57E-01	"ATR,CCNA2,CCNB2,CCNB3,CCND1,CCND2,CCNE1,CDK1,CDK7,E2F2,HDAC2,HDAC7,MYT1,PPP2R3A,PPP2R5E,SKP1"
NUR77 Signaling in T Lymphocytes	7.40E-01	-0.333333333	5.00E-01	"CALM1 (includes others),EP300,HDAC2,HDAC7,MAPK3,NR4A1,PCNA,PPP3CA,RXRA"
Caveolar-mediated Endocytosis Signaling	7.46E-01		4.67E-01	"ACTG1,ARCN1,COPA,COPB1,COPB2,COPE,COPZ1,EGFR,FLNA,ITGA7,ITGAV,ITGB1,ITGB2,PTPN1"
Death Receptor Signaling	7.61E-01	0.904534034	4.80E-01	"ACIN1,ACTG1,CASP10,CASP2,CYC1,NAIP,NFKB1,PARP1,PARP3,SPTAN1,TBK1,TNKS2"
FXR/RXR Activation	7.61E-01		4.80E-01	"ABCG5,APOD,BAAT,CYP27A1,MTTP,NR5A2,RXRA,SCARB1,SLC10A1,SLC4A2,SREBF1,VLDLR"
Osteoarthritis Pathway	7.67E-01	0	4.35E-01	"ALPL,ALPP,CASP10,CASP2,CASQ1,COL2A1,DDR2,FGFR1,FGFR3,ITGA7,ITGAV,ITGB1,ITGB2,LRP1,MTF1,NFKB1,NKX3-2,NOS2,NOTCH1,OCRL,PRKAG1,PTCH1,PTCH2,RAC1,SMAD1,SMAD9,TGFBR1"
SPINK1 Pancreatic Cancer Pathway	7.85E-01	1.133893419	5.38E-01	"CPA1,CPD,CPE,CPN1,CPQ,PRSS2,TGFBR1"
Protein Ubiquitination Pathway	8.29E-01		4.17E-01	"BAP1,BIRC6,BRCA1,CDC20,DNAJC13,DNAJC19,DNAJC2,DNAJC7,HSPA12A,HSPA12B,HSPD1,ODF1,PRKN,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,Sacs,SKP1,THOP1,TRAP1,UBA1,UBA52,UBE2A,UBE2E3,UBE2G1,UBE2M,UBE2Q2,UBE2R2,UBE2V1,UBR1,UCHL3,USP19,USP32,USP33,USP39,USP5"
Transcriptional Regulatory Network in Embryonic Stem Cells	8.31E-01		5.33E-01	"GATA4,L1CAM,MEIS1,OTX1,PAX6,REST,RIF1,SOX2"
Superpathway of Methionine Degradation	8.32E-01	3.31662479	5.00E-01	"AHCY,AHCYL2,CBS/CBSL,DLD,FTSJ1,GOT2,MTR,PCCA,PCCB,PRMT1,SUOX"
2-ketoglutarate Dehydrogenase Complex	8.36E-01		7.50E-01	"DHTKD1,DLD,DLST"
Adenine and Adenosine Salvage III	8.36E-01		7.50E-01	"ADA,ADA2,ADARB2"
Citrulline-Nitric Oxide Cycle	8.36E-01		7.50E-01	"ASL,NOS1,NOS2"
Extrinsic Prothrombin Activation Pathway	8.36E-01		7.50E-01	"F13B,F5,SERPINC1"
Granzyme A Signaling	8.36E-01		7.50E-01	"APEX1,EP300,NME1"
Chondroitin Sulfate Degradation (Metazoa)	8.55E-01	0	6.67E-01	"ARSB,Chil3/Chil4,HEXB,OGA"
"D-myo-inositol (1,4,5)-trisphosphate Degradation"	8.55E-01	1	6.67E-01	"BPNT1,IMPA1,INPP5F,OCRL"
Dermatan Sulfate Degradation (Metazoa)	8.55E-01	-1	6.67E-01	"Chil3/Chil4,FGFRL1,HEXB,OGA"
Fatty Acid Activation	8.55E-01		6.67E-01	"ACSBG1,ACSBG2,ACSF2,SLC27A4"
Role of RIG1-like Receptors in Antiviral Innate Immunity	8.55E-01		6.67E-01	"CASP10,EP300,NFKB1,TBK1"
Tumoricidal Function of Hepatic Natural Killer Cells	8.55E-01		6.67E-01	"AIFM1,ENDOG,GZMB,M6PR"
UDP-N-acetyl-D-galactosamine Biosynthesis II	8.55E-01	2	6.67E-01	"GALE,GNPDA2,HK1,UAP1"
γ-linolenate Biosynthesis II (Animals)	8.55E-01		6.67E-01	"ACSBG1,ACSBG2,ACSF2,SLC27A4"
Antigen Presentation Pathway	8.65E-01		1.00E+00	"CANX,PSMB6"
Chondroitin and Dermatan Biosynthesis	8.65E-01		1.00E+00	"CSGALNACT1,CSGALNACT2"
Formaldehyde Oxidation II (Glutathione-dependent)	8.65E-01		1.00E+00	"ADH5,ESD"
Inositol Pyrophosphates Biosynthesis	8.65E-01		1.00E+00	"IP6K2,PPIP5K1"
N-acetylglucosamine Degradation I	8.65E-01		1.00E+00	"AMDHD2,GNPDA2"
Phenylethylamine Degradation I	8.65E-01		1.00E+00	"ALDH2,ALDH3A2"
Proline Biosynthesis I	8.65E-01		1.00E+00	"ALDH18A1,PYCR1"
Spermine and Spermidine Degradation I	8.65E-01		1.00E+00	"PAOX,SMOX"
Antiproliferative Role of TOB in T Cell Signaling	8.86E-01	-2.236067977	6.25E-01	"CCNA2,CCNE1,SKP1,TGFBR1,TWSG1"
Retinoic acid Mediated Apoptosis Signaling	8.86E-01	2	6.25E-01	"DAP3,PARP1,PARP3,RXRA,TNKS2"
Synaptogenesis Signaling Pathway	9.05E-01	-0.980196059	4.21E-01	"ACTR2,ADCY1,ADCY6,ADCY9,AFDN,AP2A1,AP2M1,ARPC1B,ARPC2,ARPC3,ARPC4,CACNA1B,CACNA2D1,CACNB2,CALM1 (includes others),CAMK2D,CDH11,CDH23,CNTNAP1,CNTNAP2,EPHB1,GRIA1,GRIA2,GRIA3,GRIA4,GRIN2D,GRIN3A,GRM4,GRM6,GUCY1A1,ITPR1,ITSN2,LRP1,LYN,MAPK3,MRAS,NAPA,NLGN2,NLGN4Y,NRXN1,NSF,PAK1,PIK3CA,PRKAG1,RAC1,SHC2,STX1B,SYNGAP1,SYT12,SYT2,SYT3,THBS3,TIAM1,UNC13A,VAMP3,VLDLR"
TREM1 Signaling	9.22E-01	1.632993162	6.00E-01	"ITGB1,MAPK3,NFKB1,NLRP10,NLRP3,STAT5A"
Mismatch Repair in Eukaryotes	9.60E-01		5.83E-01	"FEN1,MSH2,MSH3,MSH6,PCNA,POLD1,RPA1"
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	9.64E-01	-0.904534034	5.24E-01	"ATR,BRCA1,CCNB2,CCNB3,CDK1,CDK7,CHEK1,CKS1B,EP300,SKP1,YWHAB"
Tryptophan Degradation III (Eukaryotic)	1.04E+00	1.133893419	5.62E-01	"ACAA2,GCDH,HADH,HADHA,HADHB,HSD17B10,HSD17B4,TBXAS1,TDO2"
Coronavirus Pathogenesis Pathway	1.10E+00	-2.267786838	4.62E-01	"ACE,CCND1,CCNE1,CTSL,DPP9,E2F2,EEF1A2,EIF2A,EIF2AK3,EP300,HDAC2,HDAC7,MAPK3,NFKB1,NLRP3,NPC1,RAB7A,RPS12,RPS13,RPS15A,RPS17,RPS2,RPS3,RPS4X,RPS5,RPS6,RPS9,TBK1,TGFBR1,TOMM70"
Serotonin Degradation	1.12E+00	2.713602101	5.50E-01	"ADH5,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,CSGALNACT1,DHRS2,DHRS4,SMOX,SULT1B1"
Estrogen-mediated S-phase Entry	1.16E+00	2.236067977	7.14E-01	"CCNA2,CCND1,CCNE1,CDK1,E2F2"
Ketolysis	1.16E+00	2	7.14E-01	"ACAA2,BDH1,HADHA,HADHB,OXCT1"
Ethanol Degradation IV	1.16E+00	2.449489743	6.67E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,CAT"
Dopamine Degradation	1.18E+00	1.889822365	6.36E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,SMOX,SULT1B1"
Acetyl-CoA Biosynthesis I (Pyruvate Dehydrogenase Complex)	1.18E+00	2	8.00E-01	"DLAT,DLD,PDHA1,PDHB"
Inflammasome pathway	1.18E+00	1	8.00E-01	"NAIP,NEK7,NFKB1,NLRP3"
Leucine Degradation I	1.18E+00	2	8.00E-01	"ACADM,IVD,MCCC1,MCCC2"
"Phenylalanine Degradation IV (Mammalian, via Side Chain)"	1.18E+00	1	8.00E-01	"ALDH2,ALDH3A2,GOT2,SMOX"
Purine Ribonucleosides Degradation to Ribose-1-phosphate	1.18E+00		8.00E-01	"ADA,ADA2,ADARB2,PGM2"
Inhibition of ARE-Mediated mRNA Degradation Pathway	1.20E+00	1.386750491	4.61E-01	"CNOT2,CNOT4,CNOT6,EDC3,EXOSC8,MAPK3,PPP2R3A,PPP2R5E,PRKAG1,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSME3,XRN1,YWHAB"
SNARE Signaling Pathway	1.20E+00	-1.133893419	4.75E-01	"ADCY1,ADCY6,ADCY9,CACNA1B,CACNA2D1,CACNB2,CALM1 (includes others),CAMK2D,GUCY1A1,MYH10,MYH11,MYH4,MYL1,MYL9,MYO1H,NAPA,NSF,PRKAG1,RAB27A,RAB6A,RAB7A,RIMS1,STX1B,SYT12,SYT2,SYT3,UNC13A,VAMP3"
Eicosanoid Signaling	1.23E+00		6.00E-01	"DPEP1,DPEP2,DPEP3,HPGDS,PLAAT4,PRDX6,PTGER4,PTGS1,TBXAS1"
Estrogen Biosynthesis	1.23E+00	2.121320344	6.00E-01	"AKR1B10,CYP2A6 (includes others),CYP2U1,CYP3A5,CYP4B1,HSD17B10,HSD17B12,HSD17B4,HSD17B8"
Xenobiotic Metabolism PXR Signaling Pathway	1.24E+00	3.086974533	4.66E-01	"ABCB1,ALDH18A1,ALDH1A3,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CAMK2D,CAT,CES4A,CHST4,CHST7,CYP3A5,DNAJC7,EP300,ESD,GSTK1,GSTM3,GSTM5,Gstm6,GSTT1,MGST3,NOS2,PPP1CA,PPP1CC,PRKAG1,RXRA,SMOX,SULT1B1,SULT1E1,SULT2B1"
Glutamate Receptor Signaling	1.29E+00	-3.741657387	5.14E-01	"CALM1 (includes others),GLUL,GNB5,GRIA1,GRIA2,GRIA3,GRIA4,GRID1,GRID2,GRIK1,GRIK2,GRIK3,GRIK4,GRIK5,GRIN2D,GRIN3A,GRM4,GRM6,SLC17A7"
Aspartate Degradation II	1.30E+00		1.00E+00	"GOT2,MDH1,MDH2"
Galactose Degradation I (Leloir Pathway)	1.30E+00		1.00E+00	"GALE,GALK1,GALM"
Glycogen Biosynthesis II (from UDP-D-Glucose)	1.30E+00		1.00E+00	"GBE1,GYS2,UGP2"
Heme Biosynthesis from Uroporphyrinogen-III I	1.30E+00		1.00E+00	"CPOX,FECH,UROD"
Inosine-5'-phosphate Biosynthesis II	1.30E+00		1.00E+00	"ADSL,ATIC,PAICS"
