© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.cyan
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.cyan
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446109

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.cyan
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cellular Assembly and Organization	quantity	Quantity of ribosome	2.32E-02	 	1.000	 	0.801	RPS6,ATP2C1,RPL4,EIF3F	4	
Cell Morphology, Cellular Function and Maintenance	repair	Repair of colorectal cancer cell lines	2.32E-02	 	-1.067	 	-1.265	PTEN,NAE1,FANCM,CHEK1	4	
Cellular Assembly and Organization	resealing	Resealing of cellular membrane	2.32E-02	 	1.154	 	0.762	MCOLN1,SMPD1,MYH10,DYSF	4	
Neurological Disease, Organismal Injury and Abnormalities	Reye syndrome	Reye syndrome	2.32E-02	 	 	 	 	GLUD1,HADHA,MDH2,IDH1	4	
Molecular Transport, Protein Trafficking	translocation	Translocation of protein	2.32E-02	 	 	 	 	SOD2,MYO5A,RAN,KPNB1	4	
Molecular Transport, Protein Trafficking	transport	Transport of green fluorescent protein	2.32E-02	 	 	 	 	KPNA2,PEX5,RAN,KPNB1	4	
Molecular Transport	transport	Transport of sulfate	2.32E-02	 	 	 	 	SLC25A10,ABCC2,SLC26A11,RACGAP1	4	
Cancer, Organismal Injury and Abnormalities	tumorigenesis	Tumorigenesis of squamous cell carcinoma cell lines	2.32E-02	 	1.091	 	0.895	SOX6,STOML2,ILF2,KRT14	4	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	neoplasia	Renal tumor	2.34E-02	 	0.239	 	0.307	PBLD,ALAS1,GNA11,NLRP12,FAM135B,FDPS,ATP2A1,SLIT3,ANPEP,SMARCA4,CEBPZ,ZDHHC3,SDHB,TUBA1A,FBXW7,BEST2,NAALADL1,NDUFA7,ZNF717,RLIM,DNAH17,HMCN1,GRIN3A,FTSJ3,TATDN2,MYH7,NDUFS7,EPC1,VPS26C,RPS6KC1,UQCRC2,SOD2,FOXP2,CANT1,TUBA4A,SETD2,TBX2,ZMYND8,TSPEAR,CCN1,PBRM1,PSMD7,PTCH1,SLC16A12,NOM1,FKBP1A,PTF1A,TSFM,GPX1,SYNE2,KIF11,MYO15A,NEURL4,RPL5,CDCP2,PYGB,CCDC15,MACO1,TSPAN5,GRIK3,NPR2,GTF3C1,PRX,NASP,DLST,SLC6A2,NMUR2,NME1,NDUFS1,PARP1,NCAM1,KMT2D,GABRA6,FNTB,ABCF1,XPO5,KIF21B,ATP5PD,SELENBP1,SMG1,AURKB,SMARCAD1,FGFR1,PAFAH1B1,PTEN,YBX3,ZMAT5,KLHL28,BLVRB,TMPRSS6,EEF1A2,TMEM245,BCAS2,SLC16A3,RRM2,MDN1,AGO1,CAD,RGN,REV3L,NUDT17,CACTIN,TBX3,NF1,BCOR,TET3,FAM47C,ROBO2,EGFR,ERCC2,DROSHA,SMARCD1,CLTC,DAD1,RACGAP1,NPRL3,CSTF1,EIF4G2,PIP4K2A,NPAS4,SLC25A5,RELCH,SLC6A3,SLIT2,CHD4,RASSF1,NPEPPS,PTCD3,CSPG4,MAP2K6,ASAP1,TBP,ACADS,MAU2,SMC1A,GPM6A,MCM2,CSMD3,WDR33,DNM1L,TNNT3,EMC3,MSH6,KIF18A,ADH5,ALDH2,METTL3,LMLN,TRAP1,ECHS1,TUBA3C/TUBA3D,GOLGA5,PLCB1,GABRR2,ANK1,RBM12B,PKHD1L1,RIMS2,GSTK1,KIAA0319L,TUBB4A,NDUFS3,PTPRD,UBR3,CIT,CAND1,MIOX,TMEM145,CTNND2,NDUFA10,KRT8,DIRAS1,ATP5PB,PTPRB,DHRS12,MRPL37,ALPP,MN1,SNX2,TOM1,GLB1,TTBK1,NBEA,RPTN,SMARCB1,SMG7,PLRG1,TRMT13,GSPT1,CHD9,NDUFA9,GRIN2D,PAX8,GOLGA2,CLEC3B,ANKLE2,ZNF564,PRKCE,HERC2,SLC5A11,RAD54L,MYL9,CCT3,PI4KA,KDM3B,FANCD2,RRM1,USP9X,TSPAN1,UBE4A,ROS1,GNPDA2,DMXL1,MED12,LRIG3,DDX56,LIAS,UTRN,SAMHD1,YEATS4,NDUFB9,FAT3,CHAT,KIF3C,FBN2,PCNA,PKD1L2,PURA,SPTBN1,DSCAM,CALCRL,SLC6A8,CELA2B,ZC3H18,PNP,ADAMTS9,YBX1,SLC5A12,PRTG,ADAMTSL4,LAMA4,UQCRFS1,NDUFV2,CUL3,OPTN,ANKMY2,FAAH2,PSPC1,NOP2,PAK1,ARHGAP35,FAT2,OGT,PLIN2,CLCN2,HADHB,ZNF729,PLEC,CTNNA2,NEFH,NDUFS2,HSD17B4,CACNA1G,IDH1,ZNRD2,NDUFB5,BTAF1,B4GALT3,TRAPPC12,LRP2,FAM91A1,SF3B2,TYMS,ARIH1,CTNS,TMOD1,TUBG1,MAP2K1,PCDHGB2,NDUFAF2,STAG2,DICER1,MED14,RDM1,TSC2,KIAA1109,FLNC,PCDH15,ATRX,CENPB,FAT1,TTC27,MCTP1,FLNA,RABGAP1,RAP1GAP,GALNT11,NDUFB8,CNOT1,KRT3,LIN28B,TRIM33,KHDRBS1,PLXNA1,UPF3A,DIS3,NCAN,POLE2,DNAH6,NUBP1,DNAJB9,WDFY3,MSH2,CTR9,MYO3A,AFDN,RBM28,PLSCR1,DAB2IP,GOT2,RET,BAIAP3,ANO5,CTCF,PPM1E,NDUFA13,SSR1,UBR4,GRIK4,SPNS1,NPHS1,GCN1,M6PR,DHRS7B,SESN2,UPF1,CUBN,FH,SDHA,NIPBL,PREP,ARX,PABPC3,SLC20A2,WRN,PHYHD1,CCT8,NOS2,PIGT,POLR1A,SYNE1,NLRP7,TRMT6,AUP1,DHX9,UNC80	356	
Molecular Transport, RNA Trafficking	export	Export of RNA	2.35E-02	 	0.403	 	-0.073	SRSF3,THOC1,UPF1,SRSF7,THOC3,THOC6,NUP160,KHDRBS1,NXF1,SMG7,DDX39B,XPO5,UPF2,SMG1,THOC5,RAN,NUP155,THOC7,HHEX	19	
Cellular Assembly and Organization, Cellular Function and Maintenance	organization	Organization of mitotic spindle	2.35E-02	 	 	 	 	DYNC1H1,SSRP1,POC1A,CLTC,TUBG1,NUDC,MAP2K1,KIF11,TNKS,RANBP1,KIF3B,CLASP1,PCNT,PARP3,BCCIP,RAN,CKAP5,AURKB,PLK1	19	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	malignant neuroendocrine neoplasm	Malignant neuroendocrine neoplasm	2.36E-02	 	 	 	 	EVA1C,TERF2,ZNF431,MRPL48,CDHR2,SMARCA4,CD22,IL16,GRM3,SDHB,RPL8,FBXW7,HFM1,CLPX,SORL1,ZNF717,GEMIN2,BRD9,GRIN3A,ATP1A3,ANGPTL7,SULT1E1,SMC2,GBF1,PARP3,BIRC6,ZNF423,ZIK1,TUBA4A,OPCML,SUPT5H,ZMYND8,TSPEAR,TNS2,RASGRF1,DNAH2,ATP13A4,FKBP1A,ZNF235,DOCK4,VPS29,SYNE2,NR1D1,EPHB1,MYO15A,PYGB,NLRP10,COX10,EGLN1,MRPL2,VPS51,GUCY2D,FSTL4,CACNA1A,NRXN1,METTL15,TRAF3IP1,PARP1,NCAM1,PDE8A,MRM3,PRDM16,CROT,KMT2D,EVI5,ABCF1,LEO1,KIF21B,PLCZ1,TFR2,SPG7,PPP5C,NUP188,AOPEP,ZFAT,SPRED1,DHDH,SLC16A3,RRM2,MDN1,TSPOAP1,PIK3AP1,UPRT,TNN,BCOR,DMD,TMTC1,PRKG1,SLC6A5,U2SURP,PPP1R9A,NSF,CDK8,NPRL3,COG6,MYO1H,GMPPA,PXDN,SLIT2,ANKIB1,POMT1,EPG5,NPEPPS,PRMT6,RPL27,HOXC4,PHTF2,HMCN2,SEMA6D,TBC1D4,CSMD3,ETHE1,GRIA3,ACTR5,PGRMC2,SPTLC3,PTCHD3,ABCF2,ADCY8,SOX6,NDUFAF7,TBC1D2B,PKHD1L1,BABAM1,RIMS2,FANCM,ACAD9,DYSF,TUBB4A,SNRPN,DAGLA,NDUFS3,PTPRD,UBR3,ITSN2,CAND1,GUCY2C,SHISA9,CTNND2,MYO3B,FRAS1,PTPRB,TTBK1,NBEA,GALE,F11,ENPP1,TGFBR1,CEP290,RAD54L,RGS7,IFT122,EXOC3,PGBD1,NLGN2,MCCC2,ETS1,ZNF91,CCNB3,THOP1,FBN2,CDK17,CACNA1B,PKD1L2,DNAJC19,SPTBN1,DDX18,OTP,SLC6A8,PGLS,SLC5A12,PAH,UBR7,POLR1B,ASPN,NOP2,NR4A1,MOCS1,P4HA3,GSS,ABCB7,KHDC4,CDC73,TXNRD3,ASCC3,LRP5,ATP6V1H,SF3B2,ITGAV,NOX5,TRIP12,TUBG1,FAM126A,ZFR,ESCO2,PMPCB,PCDHGB2,EEF1G,NOC2L,XKR4,NUP85,SLC5A7,ANKRD17,CLPB,RORA,KHDRBS1,CHERP,ZMPSTE24,CLPTM1L,AFMID,DNAH6,ATIC,LRP3,CSNK1A1L,MYO3A,PRDX4,AFDN,GLRA2,RET,MTHFR,ATRN,GTF3C3,ACE,MFSD9,GRIN1,CTCF,XYLT1,SACS,IDH3B,PPAT,BMS1,NIPBL,PREP,F5,SCYL2,MYH6,TENM2,SLC20A2,XPR1,PHYHD1,SMYD4,WDR46,NOS2,PEX5,SLC25A23,GDAP2,AKR1B1,NLRP12,MOXD1,FAM135B,ACAT2,RAX,SLIT3,OBSCN,GALNT2,DPAGT1,EEF2,KMO,OTOF,ADCY1,SMU1,TUBA1A,GRM1,PIP5K1C,SLCO5A1,DNAH17,HMCN1,CADPS,LAMA1,ARHGEF25,TECTA,KCNH3,ZNF226,GRIK1,RIPOR2,ZNF623,SETD2,MCM4,UBA1,ACHE,GAD1,MCM7,PBRM1,SRPK3,GRID1,RBBP7,ATP8A2,PEX14,TGFBI,FXR2,RPL5,PEPD,INTS14,PSMC1,GRIK3,OSBPL8,FRRS1,GTF3C1,TENM3,DHTKD1,UNC5A,NHLRC1,NUMB,GTPBP6,SLC12A5,GABRA6,SLC35B3,MED23,SMG1,AURKB,SMARCAD1,ZFYVE1,FGFR1,PTEN,DNAJC13,TRPC5,TMPRSS6,LRP8,TMEM245,CYP3A7-CYP3A51P,MPRIP,SCN5A,CAD,INTS2,ADRM1,NF1,STXBP5,SOX2,NKX2-2,FAM47C,RPGR,NAA10,ROBO2,EGFR,ERCC2,SLC7A6,STK40,GRIK2,SMPD1,ALPL,SLC6A3,SHPRH,PRCP,PIGG,RBBP5,GPM6A,MCM2,INTS5,VPS52,DLG5,CLPTM1,LMLN,UPF2,NSUN2,TUBA3C/TUBA3D,ANGPT4,PPP6R3,NSFL1C,SGPL1,ADARB2,PLOD3,TMTC3,GANAB,NAALAD2,CIT,HGFAC,MCCC1,PHF14,TM9SF1,NR5A2,PRUNE1,SMG7,MAGEE1,OCRL,HERC1,CHD9,KCND2,GRIA4,RALGAPA1,LSAMP,HERC2,ABCA6,MYT1,MAGEL2,CYC1,FANCD2,RRM1,ROS1,EIF2A,TNXB,DMXL1,MED12,STAT5B,LIAS,ZXDC,EIF3M,MCOLN1,KLKB1,CHAT,OR10H1,RXFP2,TOPBP1,FAR1,GSTM5,PLCB3,BEST1,XRN2,PRTG,INF2,CASZ1,FAAH2,SF3B3,R3HDM1,TMEM41A,THOC6,FARSB,KNTC1,NALCN,KAZN,SOS1,UBASH3B,ZNF729,PLEC,CTNNA2,NEFH,OTOP2,ZCCHC8,PLD2,CMC1,CACNA1G,BICDL1,SERPINB10,RUNDC1,NAB1,COQ8A,CDR1,LRP2,FBH1,TYMS,UTP20,MRPL58,PSMA8,HERC3,CPAMD8,PATJ,MCPH1,STAG2,GUSB,DICER1,BRD8,FLNC,PCDH15,MPND,ATRX,FAT1,STRN,PCSK2,KIRREL1,KSR1,UNC13A,RAB37,NACAD,SVEP1,DYRK1B,RABGAP1,ODC1,GATB,FHOD3,SPEN,PRMT1,FRYL,ANK3,MFSD11,APBB2,COPE,ALDOC,GATD3A/GATD3B,P4HB,WDR7,THOC1,ZNF337,PLSCR1,OGDH,UTP14C,PAX3,KYAT1,ANO5,SLC23A2,TNKS,NBAS,ZSWIM8,NLGN1,UBR4,GRIK4,ANO1,SPNS1,POPDC2,TRIO,PGK1,FBP1,ANO7,CTSA,ZAN,LHCGR,MAN2B1,SLC22A8,CLIP2,SLC4A2,DIAPH1,TMEM63B,GLDC,CUBN,NTN1,RPL21,HIP1R,INTS12,RUVBL2,CCT4,PBX1,PIGT,POLR1A,SYNE1,CDC16,PHACTR1,ILF3,DTNB,TEFM,PAN2,P4HA2,UNC80,POU3F3	531	
Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Respiratory Disease	asthma	Asthma	2.39E-02	 	-1.432	 	-1.873	SRSF3,Chil3/Chil4,FDPS,TUBG1,CACNA1B,DNAJC1,ALDOA,IL16,ARRB2,PRDX6,SCN5A,TUBA1A,TPI1,ANO1,NLRP10,TRIO,CKM,MYH11,HNRNPAB,PLCB3,ADH5,ALDH2,CHRNB2,PGLS,CTSD,ENO1,GRIN3A,TUBA3C/TUBA3D,HDAC2,SPON2,CHRNA7,DAD1,ACO2,KAZN,FSTL1,PRMT1,GSS,TUBB4A,PDE8A,NOS2,CHD4,UCHL3,ARG2,TUBA4A,GAPDH,SELENBP1,P4HB	47	
Neurological Disease, Organismal Injury and Abnormalities	seizure disorder	Seizure disorder	2.40E-02	 	0.195	 	1.145	HEXB,GNA11,TRAPPC6B,GLB1,NBEA,WWOX,BTBD8,AARS1,LUC7L3,KCND2,IMPA1,ATP2C1,GRIN2D,GLRA1,UGP2,GRM1,TGFBR1,MDH2,GRIA4,GRIN3A,MDH1,AP3B2,ABCC2,ATP1A3,CHRNA7,CAMKK1,KCNH3,RNF13,SOD2,GRIK1,GABBR2,USP9X,SPTAN1,ACHE,CCN1,GAD1,ELAVL3,FKBP1A,NPY5R,CACNA1B,PIGN,PURA,TEAD3,CALCRL,CNRIP1,CHRNB2,MCM6,CELF4,GRIK3,CUL3,NPR2,CACNA2D4,PAK1,NR4A1,SLC6A2,ATAD1,PPP3CA,CLCN2,CACNA1A,QARS1,NRXN1,ARRDC3,BAIAP2,NHLRC1,NCAM1,PARP1,HSD17B4,SLC12A5,CACNA1G,GABRA6,COQ8A,ATP6AP2,AOPEP,SARS1,PTEN,TRPC5,EEF1A2,PNKP,SCN5A,CAD,PCDH15,CTSD,BACE1,TMTC1,EXOC7,HLF,OPLAH,COMMD3-BMI1,GRIK2,EXOC8,SCN8A,USF2,ATP6V1A,PPP1R9A,NPRL3,NSF,RORA,ANK3,ALPL,SLC6A3,POMT1,ADARB1,TANC2,SLC32A1,GSK3B,PIGG,SMC1A,GOT2,METRNL,BAIAP3,ADAM10,STRAP,GRIN1,GRIN2C,HCN2,CDK19,NOS1,GRIA2,PSAP,ATN1,EIF4A3,LMNB2,SLC22A8,CACNA1D,GDI1,PLCB1,DIAPH1,HTR1A,SEMA6B,GABRR2,ROGDI,CSNK2B,RIMS1,KCNT1,ARX,CA13,NOS2,PIGT,SLC25A23,PHACTR1,ITSN2,CIT,SLC13A5,PCOLCE2,VARS1,AP2M1	146	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	neuroendocrine carcinoma	Neuroendocrine carcinoma	2.43E-02	 	 	 	 	EVA1C,TERF2,ZNF431,MRPL48,CDHR2,SMARCA4,CD22,IL16,GRM3,SDHB,RPL8,FBXW7,HFM1,CLPX,SORL1,ZNF717,GEMIN2,BRD9,GRIN3A,ATP1A3,ANGPTL7,SULT1E1,SMC2,GBF1,PARP3,BIRC6,ZNF423,ZIK1,TUBA4A,OPCML,SUPT5H,ZMYND8,TSPEAR,TNS2,RASGRF1,DNAH2,ATP13A4,ZNF235,DOCK4,VPS29,SYNE2,NR1D1,EPHB1,MYO15A,PYGB,NLRP10,COX10,EGLN1,MRPL2,VPS51,GUCY2D,FSTL4,CACNA1A,NRXN1,METTL15,TRAF3IP1,PARP1,NCAM1,PDE8A,MRM3,PRDM16,CROT,KMT2D,EVI5,ABCF1,LEO1,KIF21B,PLCZ1,TFR2,SPG7,PPP5C,NUP188,AOPEP,ZFAT,SPRED1,DHDH,SLC16A3,RRM2,MDN1,TSPOAP1,PIK3AP1,UPRT,TNN,BCOR,DMD,TMTC1,PRKG1,SLC6A5,U2SURP,PPP1R9A,NSF,CDK8,NPRL3,COG6,MYO1H,GMPPA,PXDN,SLIT2,ANKIB1,POMT1,EPG5,NPEPPS,PRMT6,RPL27,HOXC4,PHTF2,HMCN2,SEMA6D,TBC1D4,CSMD3,ETHE1,GRIA3,ACTR5,PGRMC2,SPTLC3,PTCHD3,ABCF2,ADCY8,SOX6,NDUFAF7,TBC1D2B,PKHD1L1,BABAM1,RIMS2,FANCM,ACAD9,DYSF,TUBB4A,SNRPN,DAGLA,NDUFS3,PTPRD,UBR3,ITSN2,CAND1,GUCY2C,SHISA9,CTNND2,MYO3B,FRAS1,PTPRB,TTBK1,NBEA,GALE,F11,ENPP1,TGFBR1,CEP290,RAD54L,RGS7,IFT122,EXOC3,PGBD1,NLGN2,MCCC2,ETS1,ZNF91,CCNB3,THOP1,FBN2,CDK17,CACNA1B,PKD1L2,DNAJC19,SPTBN1,DDX18,OTP,SLC6A8,PGLS,SLC5A12,PAH,UBR7,POLR1B,ASPN,NOP2,NR4A1,MOCS1,P4HA3,GSS,ABCB7,KHDC4,CDC73,TXNRD3,ASCC3,LRP5,ATP6V1H,SF3B2,ITGAV,NOX5,TRIP12,TUBG1,FAM126A,ZFR,ESCO2,PMPCB,PCDHGB2,EEF1G,NOC2L,XKR4,NUP85,SLC5A7,ANKRD17,CLPB,RORA,KHDRBS1,CHERP,ZMPSTE24,CLPTM1L,AFMID,DNAH6,ATIC,LRP3,CSNK1A1L,MYO3A,PRDX4,AFDN,GLRA2,RET,MTHFR,ATRN,GTF3C3,ACE,MFSD9,GRIN1,CTCF,XYLT1,SACS,IDH3B,PPAT,BMS1,NIPBL,PREP,F5,SCYL2,MYH6,TENM2,SLC20A2,XPR1,PHYHD1,SMYD4,WDR46,NOS2,PEX5,SLC25A23,GDAP2,AKR1B1,NLRP12,MOXD1,FAM135B,ACAT2,RAX,SLIT3,OBSCN,GALNT2,DPAGT1,EEF2,KMO,OTOF,ADCY1,SMU1,TUBA1A,GRM1,PIP5K1C,SLCO5A1,DNAH17,HMCN1,CADPS,LAMA1,ARHGEF25,TECTA,KCNH3,ZNF226,GRIK1,RIPOR2,ZNF623,SETD2,MCM4,UBA1,ACHE,GAD1,MCM7,PBRM1,SRPK3,GRID1,RBBP7,ATP8A2,PEX14,TGFBI,FXR2,RPL5,PEPD,INTS14,PSMC1,GRIK3,OSBPL8,FRRS1,GTF3C1,TENM3,DHTKD1,UNC5A,NHLRC1,NUMB,GTPBP6,SLC12A5,SLC35B3,GABRA6,MED23,SMG1,AURKB,SMARCAD1,ZFYVE1,FGFR1,PTEN,DNAJC13,TRPC5,TMPRSS6,LRP8,TMEM245,CYP3A7-CYP3A51P,MPRIP,SCN5A,CAD,INTS2,ADRM1,NF1,STXBP5,SOX2,NKX2-2,FAM47C,RPGR,NAA10,ROBO2,EGFR,ERCC2,SLC7A6,STK40,GRIK2,SMPD1,ALPL,SLC6A3,SHPRH,PRCP,PIGG,RBBP5,GPM6A,MCM2,INTS5,VPS52,DLG5,CLPTM1,LMLN,UPF2,NSUN2,TUBA3C/TUBA3D,ANGPT4,PPP6R3,NSFL1C,SGPL1,ADARB2,PLOD3,TMTC3,GANAB,NAALAD2,CIT,HGFAC,MCCC1,PHF14,TM9SF1,NR5A2,PRUNE1,SMG7,MAGEE1,OCRL,HERC1,CHD9,KCND2,GRIA4,RALGAPA1,LSAMP,HERC2,ABCA6,MYT1,MAGEL2,CYC1,FANCD2,RRM1,ROS1,EIF2A,TNXB,DMXL1,MED12,STAT5B,LIAS,ZXDC,EIF3M,MCOLN1,KLKB1,CHAT,OR10H1,RXFP2,TOPBP1,FAR1,GSTM5,PLCB3,BEST1,XRN2,PRTG,INF2,CASZ1,FAAH2,SF3B3,R3HDM1,TMEM41A,THOC6,FARSB,KNTC1,NALCN,KAZN,SOS1,UBASH3B,ZNF729,PLEC,CTNNA2,NEFH,OTOP2,ZCCHC8,PLD2,CMC1,CACNA1G,BICDL1,SERPINB10,RUNDC1,NAB1,COQ8A,CDR1,LRP2,FBH1,TYMS,UTP20,MRPL58,PSMA8,HERC3,CPAMD8,PATJ,MCPH1,STAG2,GUSB,DICER1,BRD8,FLNC,PCDH15,MPND,ATRX,FAT1,STRN,PCSK2,KIRREL1,KSR1,UNC13A,RAB37,NACAD,SVEP1,DYRK1B,RABGAP1,ODC1,GATB,FHOD3,SPEN,PRMT1,FRYL,ANK3,MFSD11,APBB2,COPE,ALDOC,GATD3A/GATD3B,P4HB,WDR7,THOC1,ZNF337,PLSCR1,OGDH,UTP14C,KYAT1,PAX3,ANO5,SLC23A2,TNKS,NBAS,ZSWIM8,NLGN1,UBR4,GRIK4,ANO1,SPNS1,POPDC2,TRIO,PGK1,FBP1,ANO7,CTSA,ZAN,LHCGR,MAN2B1,SLC22A8,CLIP2,SLC4A2,DIAPH1,TMEM63B,GLDC,CUBN,NTN1,RPL21,HIP1R,INTS12,RUVBL2,CCT4,PBX1,PIGT,POLR1A,SYNE1,CDC16,PHACTR1,ILF3,DTNB,TEFM,PAN2,P4HA2,UNC80,POU3F3	530	
