Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Synaptogenesis Signaling Pathway	0.00E+00	1.088662108	4.29E-01	"ACTR2,ADCY1,ADCY8,ADCY9,AFDN,AP2A1,AP2M1,ARPC1B,ARPC3,ARPC4,CADM1,CALM1 (includes others),CAMK2D,CDH11,CDH23,CNTNAP2,COMP,CREB3L3,EPHB1,GRIN1,GRIN2D,GRINA,GRM2,GRM3,GUCY1B1,HSPA8,ITSN1,LRP1,LRP8,LYN,MAPK14,NAP1L1,NAPA,NAPG,NLGN2,NLGN4Y,NSF,PAK1,PIK3R3,PRKAG1,PRKAR2B,PRKCE,RALA,RAPGEF1,RPS6KB2,SHC2,STXBP1,SYN1,SYNGAP1,SYT10,SYT3,THBS3,TIAM1,VAMP3,VLDLR,WAS,WASF1"
Systemic Lupus Erythematosus In B Cell Signaling Pathway	0.00E+00	1.147078669	3.80E-01	"CALM1 (includes others),CCND2,CD22,CHP1,CSK,FOXO6,IRAK4,LYN,NFKB1,OCRL,PDPK1,PIK3R3,PRKCE,PRKCQ,PTPN6,RALA,SHC2,TBK1,TLR3"
Systemic Lupus Erythematosus In T Cell Signaling Pathway	0.00E+00	0.942809042	3.02E-01	"BCL6,CASP10,CASP2,CASP7,CHP1,CREB3L3,DNMT1,EZR,MAP2K4,MAP2K7,PDK1,PIK3R3,PPP2R5E,PTPA,RALA,RDX,RHOBTB2,RHOT1,RPS6KB2"
Systemic Lupus Erythematosus Signaling	0.00E+00		3.88E-01	"CD22,LSM1,LSM4,LSM5,LYN,PIK3R3,PPIH,PRPF31,PRPF6,PRPF8,PTPN6,RALA,RNPC3,SNRNP200,SNRNP25,SNRNP70,SNRPD1,SNRPN,ZMAT5"
T Cell Exhaustion Signaling Pathway	0.00E+00	1.264911064	3.50E-01	"ACVR1,ACVR2B,BCL6,GZMB,MAP2K4,MAPK10,PDK1,PIK3R3,PPP2R5E,PRKCQ,PTPA,PTPN6,RALA,TGFBR1"
T Cell Receptor Signaling	0.00E+00	0.5	3.40E-01	"CALM1 (includes others),CDKN1B,CHP1,CSK,ITGB1,ITGB2,MAP2K4,MAP2K7,MAP3K1,MAPK14,NFKB1,PDK1,PIK3R3,PRKCQ,PTPN6,RALA,TCF7L1"
T Helper Cell Differentiation	0.00E+00		5.00E-01	"BCL6,TGFBR1"
TEC Kinase Signaling	0.00E+00	0.229415734	5.00E-01	"ACTC1,ACTG1,BLK,FRK,GNA11,GNAO1,GNAS,GNB5,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,LYN,MAP2K4,MAPK10,NFKB1,PAK1,PIK3R3,PRKCE,PRKCQ,RHOBTB2,RHOT1,STAT5A,STAT5B,WAS"
TGF-β Signaling	0.00E+00	1.386750491	5.00E-01	"ACVR1,ACVR2B,BMP2,EP300,HNF4A,MAP2K4,MAPK14,RALA,SMAD1,SMAD4,SMAD9,SMURF2,TAB1,TGFBR1,VDR,ZFYVE9"
TR/RXR Activation	0.00E+00		4.29E-01	"ACACA,AKR1C1/AKR1C2,EP300,FASN,HIF1A,NCOA2,PCK1,PIK3R3,SCARB1,SLC2A1,SREBF1,TBL1Y"
Telomerase Signaling	0.00E+00	0.707106781	2.93E-01	"DKC1,ELF2,ETS1,ETS2,HDAC2,HDAC6,HDAC7,PDPK1,PIK3R3,PPP2R5E,PTPA,RALA"
Tetrapyrrole Biosynthesis II	0.00E+00		2.50E-01	ALAD
Th1 Pathway	0.00E+00	1	2.38E-01	"ITGB2,NFKB1,NOTCH1,PIK3R3,PRKCQ"
Th1 and Th2 Activation Pathway	0.00E+00		4.33E-01	"ACVR1,ACVR2B,CHD4,ITGB2,JAG1,JAG2,NFKB1,NOTCH1,PIK3R3,PRKCQ,STAT5A,STAT5B,TGFBR1"
Th17 Activation Pathway	0.00E+00	1	4.00E-01	"HIF1A,IRAK4,NFKB1,RORA"
Th2 Pathway	0.00E+00	-0.904534034	4.48E-01	"ACVR1,ACVR2B,CHD4,ITGB2,JAG1,JAG2,NFKB1,NOTCH1,PIK3R3,PRKCQ,STAT5A,STAT5B,TGFBR1"
Thioredoxin Pathway	0.00E+00		3.33E-01	SELENOT
Threonine Degradation II	0.00E+00		5.00E-01	GCAT
Thrombin Signaling	0.00E+00	1.605910137	3.90E-01	"ADCY1,ADCY8,ADCY9,ARHGEF1,ARHGEF10L,ARHGEF17,ARHGEF25,ARHGEF4,CAMK2D,GATA4,GNA11,GNAO1,GNAS,GNB5,GUCY1B1,MAPK14,MYL1,MYL9,MYLK,NFKB1,PDPK1,PIK3R3,PLCB1,PLCD3,PRKCE,PRKCQ,RALA,RHOBTB2,RHOT1,TBP"
Thrombopoietin Signaling	0.00E+00	1.632993162	2.50E-01	"PIK3R3,PRKCE,PRKCQ,RALA,STAT5A,STAT5B"
Thyroid Cancer Signaling	0.00E+00	2.236067977	2.27E-01	"PDK1,PIK3R3,RALA,RET,TCF7L1"
Transcriptional Regulatory Network in Embryonic Stem Cells	0.00E+00		4.67E-01	"GATA4,HNF4A,L1CAM,RIF1,SMARCAD1,SOX2,TCF7L1"
Trehalose Degradation II (Trehalase)	0.00E+00		5.00E-01	HK1
Triacylglycerol Biosynthesis	0.00E+00	-1	2.11E-01	"DGAT1,GPAT3,LPIN1,PLPP3"
Tryptophan Degradation to 2-amino-3-carboxymuconate Semialdehyde	0.00E+00		4.00E-01	"AFMID,TDO2"
Tumor Microenvironment Pathway	0.00E+00	1.897366596	3.12E-01	"CSPG4,FGF20,FOXO6,HIF1A,NFKB1,PIK3R3,RALA,SLC2A1,SLC2A3,TIAM1"
Type II Diabetes Mellitus Signaling	0.00E+00	0	4.32E-01	"ACSBG1,ACSBG2,ACSF2,ACSL6,ADIPOR1,MAP2K4,MAP2K7,MAP3K1,MAPK10,NFKB1,PDPK1,PDX1,PIK3R3,PRKAG1,PRKCE,PRKCQ,SLC27A4,SMPD1,SOCS7"
UDP-D-xylose and UDP-D-glucuronate Biosynthesis	0.00E+00		5.00E-01	UGDH
UDP-N-acetyl-D-glucosamine Biosynthesis II	0.00E+00		3.33E-01	UAP1
UVA-Induced MAPK Signaling	0.00E+00	2.449489743	3.02E-01	"MAP2K4,MAPK10,MAPK14,PARP1,PARP3,PIK3R3,PLCB1,PLCD3,RALA,RPS6KA5,RPS6KB2,SMPD1,TNKS2"
UVB-Induced MAPK Signaling	0.00E+00	1.133893419	3.68E-01	"MAP2K4,MAPK10,MAPK14,PIK3R3,PRKCE,PRKCQ,RPS6KA5"
UVC-Induced MAPK Signaling	0.00E+00	0.377964473	4.00E-01	"ATR,MAP2K4,MAPK10,MAPK14,PRKCE,PRKCQ,RALA,SMPD1"
Ubiquinol-10 Biosynthesis (Eukaryotic)	0.00E+00		2.50E-01	"CYP2B6,MICAL3"
Urate Biosynthesis/Inosine 5'-phosphate Degradation	0.00E+00		3.33E-01	"NT5C2,PNP"
VEGF Family Ligand-Receptor Interactions	0.00E+00	1.889822365	2.69E-01	"FLT1,PIK3R3,PLA2G3,PLA2G4A,PRKCE,PRKCQ,RALA"
VEGF Signaling	0.00E+00	0.632455532	3.95E-01	"ACTC1,ACTG1,Actn3,EIF1AX,EIF2B2,EIF2B4,EIF2S2,FLT1,HIF1A,PIK3R3,PTPN6,PXN,RALA,VCL,YWHAE"
Virus Entry via Endocytic Pathways	0.00E+00		3.50E-01	"ACTC1,ACTG1,AP1S1,AP2A1,AP2M1,FLNA,FLNB,ITGB1,ITGB2,ITSN1,PIK3R3,PRKCE,PRKCQ,RALA"
WNT/Ca+ pathway	0.00E+00	1	3.60E-01	"CREB3L3,FZD4,FZD5,FZD8,NFKB1,PLCB1,PLCD3,SMO,WNT5B"
White Adipose Tissue Browning Pathway	0.00E+00	0.242535625	4.05E-01	"ADCY1,ADCY8,ADCY9,CREB3L3,CTBP1,FGFR1,FGFR3,GNAS,GUCY1B1,LIPE,MAPK14,NPR1,NRF1,PRDM16,PRKAG1,PRKAR2B,PRKG1"
Wound Healing Signaling Pathway	0.00E+00	0	5.12E-01	"ACVR1,ACVR2B,COL15A1,COL2A1,COL4A1,COL4A6,COL5A1,COL6A2,COL7A1,COL9A1,ITGB1,LAMA1,LAMA5,LAMC1,MAP2K4,MAP2K7,MAPK10,NFKB1,RALA,SHC2,TGFBR1,TRPA1"
Xenobiotic Metabolism General Signaling Pathway	0.00E+00	-0.426401433	4.58E-01	"CUL3,EIF2AK3,EP300,GCLC,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,MAP2K4,MAP2K7,MAP3K1,MAP3K12,MAP3K4,MAPK14,MGST3,PIK3R3,PRKCE,PRKCQ,RALA"
cAMP-mediated signaling	0.00E+00	0.928476691	4.46E-01	"ADCY1,ADCY8,ADCY9,AKAP1,AKAP17A,APEX1,CALM1 (includes others),CAMK2D,CNGA3,CREB3L3,FSHR,GABBR1,GABBR2,GDPD3,GNAO1,GNAS,GRM2,GRM3,GUCY1B1,HRH2,HTR7,LHCGR,PDE11A,PDE12,PDE2A,PDE3A,PDE4A,PDE4D,PDE7A,PRKAR2B,RAPGEF4,RGS12,TDP2"
eNOS Signaling	0.00E+00	-2.064741605	3.79E-01	"ADCY1,ADCY8,ADCY9,CALM1 (includes others),CCNA2,CHRNA7,CHRNB2,CNGA3,FLT1,GNAS,GUCY1B1,HSPA5,HSPA8,HSPA9,NOSTRIN,PDPK1,PIK3R3,PRKAG1,PRKAR2B,PRKCE,PRKCQ,PRKG1"
fMLP Signaling in Neutrophils	0.00E+00	0.25819889	3.91E-01	"ACTR2,ARPC1B,ARPC3,ARPC4,CALM1 (includes others),CHP1,GNA11,GNAO1,GNAS,GNB5,NCF2,NFKB1,PIK3R3,PLCB1,PRKCE,PRKCQ,RALA,WAS"
mTOR Signaling	0.00E+00	1.212678125	2.84E-01	"DGKZ,EIF3A,EIF3B,EIF3G,EIF4A3,EIF4B,EIF4G1,EIF4G2,FKBP1A,HIF1A,PDPK1,PIK3R3,PLD1,PPP2R5E,PRKAG1,PRKCE,PRKCQ,PTPA,RALA,RHOBTB2,RHOT1,RPS6KA5,RPS6KB2,STK11,TSC2"
nNOS Signaling in Neurons	0.00E+00	1.341640786	4.55E-01	"CALM1 (includes others),CAPN1,CAPN3,CHP1,GRIN1,GRIN2D,GRINA,NOS1AP,PRKCE,PRKCQ"
nNOS Signaling in Skeletal Muscle Cells	0.00E+00		3.53E-01	"CALM1 (includes others),CAPN3,DMD,RYR1,RYR2,RYR3"
p38 MAPK Signaling	0.00E+00	0.904534034	5.00E-01	"CREB3L3,DUSP10,IRAK4,MAP2K4,MAPK14,MKNK2,PLA2G3,PLA2G4A,RPS6KA5,RPS6KB2,TAB1,TGFBR1"
p53 Signaling	0.00E+00	-1.889822365	4.24E-01	"ATR,BRCA1,CCND2,CCNG1,CHEK1,EP300,HIF1A,MAPK14,PCNA,PIK3R3,PPP1R13B,SCO2,ST13,TP63"
p70S6K Signaling	0.00E+00	1.264911064	2.50E-01	"LYN,PDPK1,PIK3R3,PLCB1,PLCD3,PLD1,PPP2R5E,PRKCE,PRKCQ,PTPA,RALA,YWHAE"
tRNA Charging	0.00E+00	-0.577350269	4.29E-01	"CARS1,CARS2,EPRS1,GARS1,HARS1,IARS2,LARS2,MARS1,NARS1,SARS2,TARS1,VARS1"
tRNA Splicing	0.00E+00	0.632455532	5.00E-01	"APEX1,GDPD3,PDE11A,PDE12,PDE2A,PDE3A,PDE4A,PDE4D,PDE7A,TDP2,TSEN2"
α-Adrenergic Signaling	0.00E+00	0.377964473	4.05E-01	"ADCY1,ADCY8,ADCY9,CALM1 (includes others),GNA11,GNAO1,GNAS,GNB5,GUCY1B1,GYS2,PRKAG1,PRKAR2B,PRKCE,PRKCQ,RALA,SLC8A1,SLC8A2"
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	2.41E-01	1.414213562	5.29E-01	"EIF2AK2,MAP2K4,MAP2K7,MAPK10,MAPK14,NFKB1,PLA2G3,PLA2G4A,PRDX6"
Type I Diabetes Mellitus Signaling	2.41E-01	-0.377964473	5.29E-01	"GAD1,GZMB,HSPD1,MAP2K4,MAP2K7,MAPK10,MAPK14,NFKB1,SOCS7"
SPINK1 Pancreatic Cancer Pathway	2.48E-01	-0.377964473	5.38E-01	"CELA2B,CPA1,CPD,CPQ,KLKB1,PRSS2,TGFBR1"
FAT10 Cancer Signaling Pathway	2.52E-01	2.449489743	5.45E-01	"ACVR1,ACVR2B,NFKB1,PCNA,SMAD4,TGFBR1"
Granulocyte Adhesion and Diapedesis	2.52E-01		5.45E-01	"EZR,HRH2,ITGA4,ITGB1,ITGB2,RDX"
Glycogen Degradation III	2.56E-01	-2.236067977	5.56E-01	"MGAM,MTAP,PGM1,PGM2,TYMP"
MIF Regulation of Innate Immunity	2.56E-01	1.341640786	5.56E-01	"MAP2K4,MAPK10,NFKB1,PLA2G3,PLA2G4A"
Telomere Extension by Telomerase	2.56E-01		5.56E-01	"NBN,RAD50,TNKS2,XRCC5,XRCC6"
RHOA Signaling	2.56E-01	-1.279204298	5.24E-01	"ACTC1,ACTG1,ACTR2,ARHGAP1,ARHGEF1,ARPC1B,ARPC3,ARPC4,BAIAP2,EZR,IGF1R,MYL1,MYL9,MYLK,PIKFYVE,PLD1,RAPGEF2,RDX,RHPN2,SEPTIN12,TTN,WASF1"
Glycogen Degradation II	2.61E-01	-2	5.71E-01	"MTAP,PGM1,PGM2,TYMP"
Heme Biosynthesis II	2.61E-01	-2	5.71E-01	"ALAD,CPOX,FECH,UROD"
Histidine Degradation VI	2.61E-01		5.71E-01	"AMDHD1,CYP2B6,MICAL3,UROC1"
Inhibition of Matrix Metalloproteases	2.61E-01		5.71E-01	"A2M,ADAM17,HSPG2,LRP1"
Airway Pathology in Chronic Obstructive Pulmonary Disease	2.66E-01		6.00E-01	"APOD,FGF20,GZMB"
Assembly of RNA Polymerase I Complex	2.66E-01		6.00E-01	"POLR1A,POLR1C,TBP"
Choline Biosynthesis III	2.66E-01		6.00E-01	"CEPT1,PCYT1B,PLD1"
GDP-mannose Biosynthesis	2.66E-01		6.00E-01	"GMPPB,GPI,PMM1"
Glycine Cleavage Complex	2.66E-01		6.00E-01	"AMT,DLD,GCSH"
Histidine Degradation III	2.66E-01		6.00E-01	"AMDHD1,MTHFD1,UROC1"
OX40 Signaling Pathway	2.66E-01		6.00E-01	"MAP2K4,MAPK10,NFKB1"
Phosphatidylethanolamine Biosynthesis II	2.66E-01		6.00E-01	"CEPT1,CHKA,SELENOI"
Sucrose Degradation V (Mammalian)	2.66E-01		6.00E-01	"ALDOC,GALM,TPI1"
TWEAK Signaling	2.66E-01		6.00E-01	"CASP7,NAIP,NFKB1"
Pulmonary Healing Signaling Pathway	2.70E-01	0	5.25E-01	"BLK,CELA2B,CHRNA7,EP300,FGFR1,FRK,FZD4,FZD5,FZD8,HIF1A,JAG1,LYN,MAP2K4,MAPK10,MAPK14,NFKB1,NOTCH1,PRKAG1,PRKCE,PRKCQ,RALA,SMAD1,SMAD9,SMO,STAT5A,STAT5B,TCF7L1,WNT11,WNT4,WNT5B,WWTR1,YAP1"
Antioxidant Action of Vitamin C	2.71E-01	-1.507556723	5.29E-01	"GSTO1,MAP2K4,MAPK10,MAPK14,NFKB1,PLA2G3,PLA2G4A,PLCB1,PLCD3,PLD1,PRDX6,SELENOT,SLC23A1,SLC2A1,SLC2A3,SLC2A8,STAT5A,STAT5B"
5-aminoimidazole Ribonucleotide Biosynthesis I	2.73E-01		6.67E-01	"GART,PFAS"
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	2.73E-01		6.67E-01	"NFKB1,TLR3"
Arginine Biosynthesis IV	2.73E-01		6.67E-01	"ASL,GLUD1"
Autoimmune Thyroid Disease Signaling	2.73E-01		6.67E-01	"GZMB,TSHR"
Cholesterol Biosynthesis I	2.73E-01		6.67E-01	"DHCR24,SC5D"
"Cholesterol Biosynthesis II (via 24,25-dihydrolanosterol)"	2.73E-01		6.67E-01	"DHCR24,SC5D"
Cholesterol Biosynthesis III (via Desmosterol)	2.73E-01		6.67E-01	"DHCR24,SC5D"
Complement System	2.73E-01		6.67E-01	"C1QBP,ITGB2"
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	2.73E-01		6.67E-01	"CASP7,GZMB"
Galactose Degradation I (Leloir Pathway)	2.73E-01		6.67E-01	"GALK1,GALM"
Glycogen Biosynthesis II (from UDP-D-Glucose)	2.73E-01		6.67E-01	"GYS2,UGP2"
Lysine Degradation II	2.73E-01		6.67E-01	"AADAT,AASS"
Lysine Degradation V	2.73E-01		6.67E-01	"AADAT,PIPOX"
Prostanoid Biosynthesis	2.73E-01		6.67E-01	"HPGDS,TBXAS1"
Salvage Pathways of Pyrimidine Deoxyribonucleotides	2.73E-01		6.67E-01	"TK1,TYMP"
Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	2.73E-01		6.67E-01	"SARS2,SEPHS2"
Urea Cycle	2.73E-01		6.67E-01	"ARG2,ASL"
Uridine-5'-phosphate Biosynthesis	2.73E-01		6.67E-01	"CAD,UMPS"
dTMP De Novo Biosynthesis	2.73E-01		6.67E-01	"SHMT1,TYMS"
WNT/β-catenin Signaling	2.73E-01	-1.732050808	5.25E-01	"ACVR1,ACVR2B,APPL1,CSNK1G1,CSNK2B,EP300,FZD4,FZD5,FZD8,GNAO1,ILK,LRP1,LRP5,LRP6,NR5A2,PPP2R5E,PTPA,RUVBL2,SFRP5,SMO,SOX2,SOX21,SOX6,SOX9,TAB1,TCF7L1,TGFBR1,WIF1,WNT11,WNT4,WNT5B"
Hypoxia Signaling in the Cardiovascular System	2.75E-01		5.31E-01	"BIRC6,CREB3L3,EP300,HIF1A,UBE2A,UBE2E3,UBE2G1,UBE2H,UBE2I,UBE2J1,UBE2K,UBE2M,UBE2Q2,UBE2R2,UBE2S,UBE2V1,UBE2Z"
Caveolar-mediated Endocytosis Signaling	2.80E-01		5.33E-01	"ACTC1,ACTG1,ARCN1,COPA,COPE,COPG2,FLNA,FLNB,FLOT2,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,ITSN1,PTPN1"
4-hydroxyproline Degradation I	2.82E-01		1.00E+00	ALDH4A1
Acetate Conversion to Acetyl-CoA	2.82E-01		1.00E+00	ACSS2
Adenine and Adenosine Salvage I	2.82E-01		1.00E+00	PNP
Adenine and Adenosine Salvage VI	2.82E-01		1.00E+00	ADK
Allograft Rejection Signaling	2.82E-01		1.00E+00	GZMB
Androgen Biosynthesis	2.82E-01		1.00E+00	SRD5A1
Ascorbate Recycling (Cytosolic)	2.82E-01		1.00E+00	GSTO1
Aspartate Biosynthesis	2.82E-01		1.00E+00	GOT2
Cardiolipin Biosynthesis II	2.82E-01		1.00E+00	PGS1
Ceramide Degradation	2.82E-01		1.00E+00	ASAH2
Communication between Innate and Adaptive Immune Cells	2.82E-01		1.00E+00	TLR3
Creatine-phosphate Biosynthesis	2.82E-01		1.00E+00	CKM
Fatty Acid Biosynthesis Initiation II	2.82E-01		1.00E+00	FASN
"Fatty Acid β-oxidation III (Unsaturated, Odd Number)"	2.82E-01		1.00E+00	ECI2
Glutamate Biosynthesis II	2.82E-01		1.00E+00	GLUD1
Glutamate Degradation II	2.82E-01		1.00E+00	GOT2
Glutamate Degradation X	2.82E-01		1.00E+00	GLUD1
Glutamate Dependent Acid Resistance	2.82E-01		1.00E+00	GAD1
Glutamate Removal from Folates	2.82E-01		1.00E+00	GGH
Glutamine Biosynthesis I	2.82E-01		1.00E+00	GLUL
Glutamine Degradation I	2.82E-01		1.00E+00	GLS
Glycine Biosynthesis III	2.82E-01		1.00E+00	AGXT2
Graft-versus-Host Disease Signaling	2.82E-01		1.00E+00	GZMB
Guanine and Guanosine Salvage I	2.82E-01		1.00E+00	PNP
Heme Degradation	2.82E-01		1.00E+00	BLVRB
Interferon Signaling	2.82E-01		1.00E+00	MED14
L-glutamine Biosynthesis II (tRNA-dependent)	2.82E-01		1.00E+00	GATB
L-serine Degradation	2.82E-01		1.00E+00	SRR
Lactose Degradation III	2.82E-01		1.00E+00	GLB1
Lipoate Salvage and Modification	2.82E-01		1.00E+00	LIPT1
Melatonin Degradation II	2.82E-01		1.00E+00	SMOX
Methylglyoxal Degradation I	2.82E-01		1.00E+00	HAGH
NADH Repair	2.82E-01		1.00E+00	GAPDH
PRPP Biosynthesis I	2.82E-01		1.00E+00	Prps1l3
Proline Biosynthesis II (from Arginine)	2.82E-01		1.00E+00	PYCR1
Putrescine Biosynthesis III	2.82E-01		1.00E+00	ODC1
Rapoport-Luebering Glycolytic Shunt	2.82E-01		1.00E+00	PGAM2
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	2.82E-01		1.00E+00	FDPS
S-methyl-5'-thioadenosine Degradation II	2.82E-01		1.00E+00	MTAP
S-methyl-5-thio-α-D-ribose 1-phosphate Degradation	2.82E-01		1.00E+00	APIP
Sorbitol Degradation I	2.82E-01		1.00E+00	SORD
Spermidine Biosynthesis I	2.82E-01		1.00E+00	SRM
Spermine Biosynthesis	2.82E-01		1.00E+00	SMS
Sphingosine and Sphingosine-1-phosphate Metabolism	2.82E-01		1.00E+00	ASAH2
Sulfite Oxidation IV	2.82E-01		1.00E+00	SUOX
Tetrahydrobiopterin Biosynthesis I	2.82E-01		1.00E+00	PTS
Tetrahydrobiopterin Biosynthesis II	2.82E-01		1.00E+00	PTS
Thiamin Salvage III	2.82E-01		1.00E+00	TPK1
Thio-molybdenum Cofactor Biosynthesis	2.82E-01		1.00E+00	MOCOS
"Trans, trans-farnesyl Diphosphate Biosynthesis"	2.82E-01		1.00E+00	FDPS
Tyrosine Biosynthesis IV	2.82E-01		1.00E+00	PAH
Xanthine and Xanthosine Salvage	2.82E-01		1.00E+00	PNP
Cell Cycle: G1/S Checkpoint Regulation	2.90E-01	0.301511345	5.38E-01	"ATR,CCND2,CCNE1,CDKN1B,E2F2,FBXL5,HDAC2,HDAC6,HDAC7,NRG1,PA2G4,PAK1IP1,SKP1,SMAD4"
Human Embryonic Stem Cell Pluripotency	3.05E-01		5.35E-01	"ACVR1,BMP2,FGFR1,FGFR3,FZD4,FZD5,FZD8,GNA11,GNAO1,GNAS,GNB5,PDGFRB,PDPK1,PIK3R3,SMAD1,SMAD4,SMO,SOX2,TCF7L1,TGFBR1,WNT11,WNT4,WNT5B"
PFKFB4 Signaling Pathway	3.09E-01	2.529822128	5.50E-01	"CREB3L3,FBP1,GNAS,GPI,HK1,MAP2K4,MAP2K7,PFKFB4,PRKAG1,PRKAR2B,RPS6KA5"
PXR/RXR Activation	3.09E-01	-2.110579412	5.50E-01	"ABCB1,ALDH3A2,CPT1A,CYP2A6 (includes others),CYP2B6,CYP3A5,CYP3A7,HNF4A,PAPSS2,PRKAG1,PRKAR2B"
Signaling by Rho Family GTPases	3.09E-01	0	5.29E-01	"ACTC1,ACTG1,ACTR2,ARFIP2,ARHGEF1,ARHGEF17,ARHGEF4,ARPC1B,ARPC3,ARPC4,BAIAP2,CDH11,CDH23,CLIP1,EZR,GNA11,GNAO1,GNAS,GNB5,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K4,MAP2K7,MAP3K12,MAPK10,MYL1,MYL9,MYLK,NCF2,NFKB1,PAK1,PARD3,PIK3R3,PIKFYVE,PLD1,RDX,RHOBTB2,RHOT1,SEPTIN12,SLC9A1,WAS,WASF1"
ATM Signaling	3.15E-01	-1.414213562	5.38E-01	"ATR,BRCA1,CBX1,CCNB2,CCNB3,CDK1,CHEK1,CREB3L3,MAP2K4,MAPK10,MAPK14,NBN,PPP1CC,PPP2R5E,PTPA,RAD50,RAD51,SMC1A,SMC2,SMC3,USP7"
Tight Junction Signaling	3.16E-01		5.33E-01	"ACTC1,ACTG1,AFDN,CPSF1,CSTF1,CSTF3,HSF1,MYH10,MYH11,MYH4,MYH7,MYL1,MYL9,MYLK,MYO18A,MYO1H,NAPA,NAPG,NFKB1,NSF,NUDT21,PATJ,PPP2R5E,PRKAG1,PRKAR2B,PTPA,SPTAN1,TGFBR1,TIAM1,TJP1,VAMP3,VCL"
Maturity Onset Diabetes of Young (MODY) Signaling	3.16E-01		5.56E-01	"ABCC9,APOD,APPL1,BLK,CEL,EP300,GAPDH,HNF4A,NFKB1,PDX1"
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	3.25E-01		5.62E-01	"ASH2L,BRCA1,ETS2,NR5A1,NR5A2,PARP1,PHB,SH3GLB1,SOX2"
Serotonin Receptor Signaling	3.25E-01		5.62E-01	"ADCY1,ADCY8,ADCY9,GUCY1B1,HTR7,PTS,QDPR,SLC6A4,SMOX"
Toll-like Receptor Signaling	3.25E-01	0	5.62E-01	"EIF2AK2,IRAK4,MAP2K4,MAP3K1,MAPK14,NFKB1,TAB1,TLR3,TOLLIP"
Kinetochore Metaphase Signaling Pathway	3.27E-01	-1.414213562	5.43E-01	"ANAPC1,AURKB,BOD1,BUB1B,BUB3,CDC16,CDC20,CDK1,DNAH3,ESPL1,H2AZ1,KNTC1,PPP1CA,PPP1CC,PPP1R3D,PPP2R5E,SMC1A,SMC3,ZW10"
Induction of Apoptosis by HIV1	3.36E-01	0.707106781	5.71E-01	"MAP2K4,MAP2K7,MAPK10,NAIP,NFKB1,SLC25A10,SLC25A3,SLC25A5"
Spliceosomal Cycle	3.48E-01	-2	5.52E-01	"BCAS2,CDC5L,DDX23,DDX46,EIF4A3,HSPA8,ISY1-RAB43,RBM8A,SF3A1,SF3A3,SF3B3,SNIP1,SNRNP200,U2AF1/U2AF1L5,U2AF2,XAB2"
DNA Double-Strand Break Repair by Homologous Recombination	3.48E-01		5.83E-01	"BRCA1,LIG1,NBN,POLA1,RAD50,RAD51,RPA1"
TNFR1 Signaling	3.48E-01	1.133893419	5.83E-01	"CASP2,CASP7,MAP2K4,MAP3K1,NAIP,NFKB1,PAK1"
Hepatic Cholestasis	3.59E-01		5.45E-01	"ABCB1,ABCC1,ABCG5,ADCY1,ADCY8,ADCY9,CYP27A1,CYP3A5,GUCY1B1,HNF4A,IRAK4,MAP2K4,MAP3K4,MAPK10,NFKB1,NR5A2,PRKAG1,PRKAR2B,PRKCE,PRKCQ,SLC10A1,SLC22A7,SLC4A2,SREBF1"
Unfolded protein response	3.59E-01	2.309401077	5.45E-01	"AMFR,DNAJA2,DNAJA3,DNAJB11,DNAJB12,DNAJB9,DNAJC11,DNAJC14,DNAJC21,DNAJC7,DNAJC9,EDEM1,EIF2A,EIF2AK3,ERN1,ERO1B,HSPA5,HSPA8,HSPA9,MAP2K7,OS9,SREBF1,SYVN1,VCP"
April Mediated Signaling	3.64E-01	0	6.00E-01	"MAP2K4,MAP2K7,MAP3K1,MAPK10,MAPK14,NFKB1"
B Cell Activating Factor Signaling	3.64E-01	0	6.00E-01	"MAP2K4,MAP2K7,MAP3K1,MAPK10,MAPK14,NFKB1"
Cardiomyocyte Differentiation via BMP Receptors	3.64E-01		6.00E-01	"BMP2,GATA4,MYH7,SMAD1,SMAD4,SMAD9"
Methionine Degradation I (to Homocysteine)	3.64E-01	-2.449489743	6.00E-01	"AHCY,AHCYL2,EEF1AKMT1,FTSJ1,PRMT1,PRMT5"
RAN Signaling	3.64E-01	0	6.00E-01	"CSE1L,IPO5,KPNA4,RAN,RANBP1,XPO1"
Regulation of Actin-based Motility by Rho	3.80E-01	-1.212678125	5.53E-01	"ACTC1,ACTR2,ARHGDIA,ARPC1B,ARPC3,ARPC4,BAIAP2,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,MYL1,MYL9,MYLK,PAK1,PIKFYVE,RHOBTB2,RHOT1,WAS,WASF1"
