© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Mod
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	Amb_vs_Mod
Date	Mon Apr 11 14:50:28 PDT 2022
Analysis ID	39401803

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Mod
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	hyperplasia	Hyperplasia of gonad	1.68E-02	 	 	 	 	CDKN1B,SMPD1,SULT1E1,MEN1	4	
Cancer, Organismal Injury and Abnormalities	FGFR mutation positive malignant solid tumor	Metastatic FGFR mutation positive malignant solid tumor	1.68E-02	 	 	 	 	TUBB4A,FGFR1,RET,TUBA3C/TUBA3D	4	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	mucopolysaccharidoses	Mucopolysaccharidoses	1.68E-02	 	 	 	 	GUSB,NAGLU,GLB1,HGSNAT	4	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	nuclear type 1 mitochondrial complex I deficiency	Nuclear type 1 mitochondrial complex I deficiency	1.68E-02	 	 	 	 	NDUFA10,NDUFS2,NDUFS7,NDUFS1	4	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	peroxisomal disorder	Peroxisomal disorder	1.68E-02	 	 	 	 	SOD2,HSD17B4,CAT,SCP2	4	
Free Radical Scavenging, Molecular Transport	quantity	Quantity of hydrogen peroxide	1.68E-02	 	-0.939	 	-0.481	PRDX6,SOD2,AKR1B1,CAT	4	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	recurrent bladder cancer	Recurrent bladder cancer	1.68E-02	 	 	 	 	TUBB4A,FGFR1,RET,TUBA3C/TUBA3D	4	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	advanced lung cancer	Advanced lung cancer	1.71E-02	 	1.568	 	1.172	ABCB1,SSR2,FGFR1,KCNMA1,CCN1,RET,SEC61G,ANPEP,CPEB1,SND1,TUBB4A,SOD2,C1GALT1,CDKN1B,GRK6,L1CAM,TUBA3C/TUBA3D	17	
Cancer, Organismal Injury and Abnormalities	abdominal metastasis	Abdominal metastasis	1.72E-02	 	 	 	 	FGFR1,SOD2,C1GALT1,CCN1,CDKN1B,RET,L1CAM	7	
Cell Morphology, Cellular Movement, Nervous System Development and Function	innervation	Innervation of neurons	1.72E-02	 	 	 	 	KCNMA1,GRID2,RIMS1,CHAT,GABRB2,RIMS2,L1CAM	7	
Organismal Injury and Abnormalities	oxidative stress	Oxidative stress	1.72E-02	 	-1.938	 	-1.347	SOD2,PRDX4,CAT,GPX7,RGN,USP10,QDPR	7	
Inflammatory Disease	chronic inflammatory disorder	Chronic inflammatory disorder	1.73E-02	 	 	 	 	GTPBP1,HSPA1L,PBLD,GATA2,ARIH1,RPL32,SLC22A5,TSPO,LRP1B,EEF1G,GUSB,CTSL,GPX7,CKM,RPL19,TGFBRAP1,TYMP,AHI1,GABRB2,NAGLU,MGAM,UQCRC2,GRHPR,TPGS2,CTSC,CTRB1,CHRNA6,L1CAM,ABCB1,DYM,DNMT1,THOP1,RET,CAMK2D,ADAM10,NOTCH2,MRC1,GRAMD1A,PDE4D,ENO1,NEGR1,R3HDM1,AMY2B,RIMS1,CA13,RPSA,SND1,AMY2A,IDE,GUCY2C,RTN4RL1,ACTL6A	52	
Molecular Transport	transport	Transport of cation	1.74E-02	 	0.205	bias	-0.457	ABCB1,TRPC5,CAMK2D,SLC22A5,ATP6V1B1,PMPCB,STEAP3,PLCB3,CHRNB2,ATP6V1G2,ATP6V0B,Slc22a21,ATP6V1E1,ATP5F1B,SLC24A2,KCNMA1,CACNA2D4,KCNN2,ATP1A3,CHRNA7,KCNT1,CACNA1A,PPME1,CDKN1B,CACNA1G	25	
Cellular Development, Cellular Growth and Proliferation, Nervous System Development and Function, Tissue Development	development	Development of central nervous system cells	1.74E-02	 	1.446	 	0.933	FGFR1,FOXP2,MAP2K4,SAMD4B,ANGPT1,DLG5,STIP1,ROR1,L1CAM	9	
Hematological Disease	failure	Failure of bone marrow	1.77E-02	 	 	 	 	RPS26,RPL18,CAT,RPL35,ALDH2,RPS7,SRP72,ACTL6A	8	
Neurological Disease, Organismal Injury and Abnormalities	leukoencephalopathy	Leukoencephalopathy	1.80E-02	 	 	 	 	NDUFA10,TYMP,LRPPRC,NDUFS7,NDUFB8,NDUFS1,TUBB4A,SOD2,NDUFS2,TPK1,PTCD3,SCP2,CYP27A1,ECHS1,POLR3A	15	
Molecular Transport	transmembrane transport	Transmembrane transport of cation	1.81E-02	 	 	 	 	SLC24A2,CACNA2D4,KCNN2,TRPC5,CACNA1G,ATP6V1G2,SLC22A5,ATP6V1B1,CACNA1A,ATP6V1E1,ATP6V0B,ATP5F1B	12	
Organismal Injury and Abnormalities	damage	Damage of genitourinary system	1.82E-02	 	0.152	 	0.167	GATA2,AMY2B,CCN1,CHRNA7,GABRB2,ANPEP,NAGLU,SULT1E1,ABAT,CA13,AMY2A,CAT,ALDH5A1,PDE4D	14	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	familial cerebellar ataxia	Familial cerebellar ataxia	1.83E-02	 	 	 	 	VAMP1,KCNMA1,PHKA1,DNMT1,NOP56,ATP1A3,CHRNA7,SYT14,CACNA1A,RORA,GRID2,CACNA1G,CHRNB2	13	
Infectious Diseases	infection	Infection by coronavirus	1.84E-02	 	 	 	 	ABCB1,LIPA,AMY2B,EHMT1,DNMT1,RACK1,RET,RIMS1,CHRNA7,ANPEP,TSPO,CACNA1A,RORA,TUBB4A,XPO1,AMY2A,C1GALT1,FOXP2,EIF2A,PDE4D,CHRNB2,GAPDH,CHRNA6,TUBA3C/TUBA3D	24	
Developmental Disorder, Embryonic Development, Organismal Development, Tissue Morphology	abnormal morphology	Abnormal morphology of nephrogenic zone	1.86E-02	 	 	 	 	PBX1,RET	2	
Auditory Disease, Auditory and Vestibular System Development and Function, Connective Tissue Development and Function, Connective Tissue Disorders, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders, Skeletal and Muscular System Development and Function, Tissue Development	abnormal morphology	Abnormal morphology of styloid process of temporal bone	1.86E-02	 	 	 	 	PBX1,POU3F3	2	
Amino Acid Metabolism, Small Molecule Biochemistry	accumulation	Accumulation of neutral amino acid	1.86E-02	 	 	 	 	SLC6A9,ECHS1	2	
Carbohydrate Metabolism	accumulation	Accumulation of oligosaccharide	1.86E-02	 	 	 	 	ABCB1,GLB1	2	
Free Radical Scavenging, Molecular Transport	accumulation	Accumulation of superoxide	1.86E-02	 	 	 	 	SOD2,NDUFS1	2	
Dermatological Diseases and Conditions, Hereditary Disorder, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities	Netherton syndrome	Advanced stage Netherton syndrome	1.86E-02	 	 	 	 	SMPD1,GBA	2	
Cell Cycle, Cellular Growth and Proliferation	antiproliferative response	Antiproliferative response of cells	1.86E-02	 	 	 	 	CDKN1B,RAPGEF1	2	
Connective Tissue Disorders, Dermatological Diseases and Conditions, Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	autosomal recessive cutis laxa type 2	Autosomal recessive cutis laxa type 2	1.86E-02	 	 	 	 	ATP6V1A,ATP6V1E1	2	
Cell Cycle	cell cycle progression	Cell cycle progression of bone marrow cell lines	1.86E-02	 	 	 	 	GATA2,CDKN1B	2	
Connective Tissue Disorders, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	cervical spondylosis	Cervical spondylosis	1.86E-02	 	 	 	 	CACNA2D4,CACNA1A	2	
Drug Metabolism, Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	clearance	Clearance of docetaxel	1.86E-02	 	 	 	 	ABCB1,PRDX4	2	
Free Radical Scavenging	clearance	Clearance of reactive oxygen species	1.86E-02	 	 	 	 	SOD2,CAT	2	
Cellular Development, Cellular Growth and Proliferation	colony formation	Colony formation of endometrial cancer cell lines	1.86E-02	 	 	 	 	CCN1,CSNK2B	2	
Neurological Disease, Organismal Injury and Abnormalities	complex regional pain syndrome type I	Complex regional pain syndrome type I	1.86E-02	 	 	 	 	AMY2A,AMY2B	2	
Behavior	confusion	Confusion	1.86E-02	 	 	 	 	ABCB1,BCCIP	2	
Cell Morphology	contractility	Contractility of tumor cell lines	1.86E-02	 	 	 	 	RAP1GAP,UBTD1	2	
Cell Cycle, Connective Tissue Development and Function	G1 phase	Delay in G1 phase of fibroblast cell lines	1.86E-02	 	 	 	 	CDKN1B,RACK1	2	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	dementia syndrome	Dementia syndrome	1.86E-02	 	 	 	 	DNMT1,NDUFS1	2	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	development	Development of medullary thyroid carcinoma	1.86E-02	 	 	 	 	CDKN1B,RET	2	
Embryonic Development	elongation	Elongation of metanephric bud	1.86E-02	 	 	 	 	PBX1,RET	2	
Cellular Development, Cellular Growth and Proliferation, Embryonic Development, Nervous System Development and Function, Organ Development, Organismal Development, Tissue Development	formation	Formation of cortical neurons	1.86E-02	 	 	 	 	SAMD4B,DLG5	2	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities, Renal and Urological Disease	glutaric aciduria type 2	Glutaric aciduria type 2	1.86E-02	 	 	 	 	ETFB,ETFA	2	
Lipid Metabolism, Small Molecule Biochemistry	glycosylation	Glycosylation of lipid	1.86E-02	 	 	 	 	B3GALT1,GBA	2	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	H3 K28M mutation positive diffuse midline glioma	H3 K28M mutation positive diffuse midline glioma	1.86E-02	 	 	 	 	ALDH5A1,ABAT	2	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	high-grade diffuse glioma	High-grade diffuse glioma	1.86E-02	 	 	 	 	ALDH5A1,ABAT	2	
Organismal Injury and Abnormalities, Renal and Urological Disease	nephrosis	Idiopathic nephrosis	1.86E-02	 	 	 	 	ALDH5A1,ABAT	2	
Cell Cycle	interphase	Interphase of mammary epithelial cells	1.86E-02	 	 	 	 	CDKN1B,CHEK1	2	
Endocrine System Disorders, Organismal Injury and Abnormalities	isolated familial hyperparathyroidism	Isolated familial hyperparathyroidism	1.86E-02	 	 	 	 	MEN1,CYP24A1	2	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease, Respiratory Disease	lung metastasis	Lung metastasis of breast cancer cell lines	1.86E-02	 	 	 	 	SND1,CPEB1	2	
Amino Acid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of L-aspartic acid	1.86E-02	 	 	 	 	DDO,GOT2	2	
Cellular Movement	movement	Movement of lung carcinoma cells	1.86E-02	 	 	 	 	LIPA,L1CAM	2	
Energy Production, Small Molecule Biochemistry	oxidation	Oxidation of ethanol	1.86E-02	 	 	 	 	ADH5,ALDH2	2	
Carbohydrate Metabolism, Nucleic Acid Metabolism, Small Molecule Biochemistry	pentose shunt	Pentose shunt of glucose-6-phosphate	1.86E-02	 	 	 	 	PGD,PGLS	2	
Neurological Disease, Organismal Injury and Abnormalities	peripheral mononeuropathic pain	Peripheral mononeuropathic pain	1.86E-02	 	 	 	 	CACNA2D4,CACNA1A	2	
Cell Death and Survival, Cell Morphology, Cellular Function and Maintenance	permeability	Permeability of lung cell lines	1.86E-02	 	 	 	 	ARHGAP35,ANGPT1	2	
Cellular Compromise, Lipid Metabolism, Small Molecule Biochemistry	peroxidation	Peroxidation of phospholipid	1.86E-02	 	 	 	 	PRDX6,CAT	2	
Neurological Disease, Organismal Injury and Abnormalities	neuropathic pain	Primary neuropathic pain	1.86E-02	 	 	 	 	CACNA2D4,CACNA1A	2	
Cellular Function and Maintenance, Cellular Growth and Proliferation, Nervous System Development and Function	production	Production of cortical neurons	1.86E-02	 	 	 	 	FGFR1,POU3F3	2	
Cellular Development, Cellular Growth and Proliferation, Organismal Development, Tissue Development	proliferation	Proliferation of cholangiocytes	1.86E-02	 	 	 	 	HDAC6,NOTCH2	2	
Infectious Diseases	quantity	Quantity of Influenza A virus	1.86E-02	 	 	 	 	CDKN1B,CSNK2B	2	
Cellular Assembly and Organization	reorganization	Reorganization of Plasma Membrane	1.86E-02	 	 	 	 	CDKN1B,SMPD1	2	
Cellular Function and Maintenance	respiration	Respiration of pancreatic cancer cell lines	1.86E-02	 	 	 	 	SOD2,GLB1	2	
Neurological Disease, Organismal Injury and Abnormalities	simple partial seizure	Simple partial seizure	1.86E-02	 	 	 	 	CACNA2D4,CACNA1A	2	
Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	skin barrier defect	Skin barrier defect	1.86E-02	 	 	 	 	SMPD1,GBA	2	
Gastrointestinal Disease, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities	stomatitis	Stomatitis	1.86E-02	 	 	 	 	AMY2A,AMY2B	2	
Cardiovascular System Development and Function, Cell Death and Survival, Skeletal and Muscular System Development and Function	survival	Survival of ventricular myocytes	1.86E-02	 	 	 	 	CDKN1B,CTH	2	
Cardiovascular Disease, Organismal Injury and Abnormalities	peripheral arterial disease	Symptomatic stage peripheral arterial disease	1.86E-02	 	 	 	 	AMY2A,AMY2B	2	
Carbohydrate Metabolism, Small Molecule Biochemistry, Vitamin and Mineral Metabolism	synthesis	Synthesis of ascorbic acid	1.86E-02	 	 	 	 	AKR1B1,RGN	2	
Small Molecule Biochemistry	synthesis	Synthesis of spermine	1.86E-02	 	 	 	 	ARG2,SMS	2	
Dermatological Diseases and Conditions, Organismal Injury and Abnormalities, Renal and Urological Disease	uremic pruritus	Uremic pruritus	1.86E-02	 	 	 	 	CACNA2D4,CACNA1A	2	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	chronic phase chronic myeloid leukemia	Chronic phase chronic myeloid leukemia	1.87E-02	 	 	 	 	CSK,RET,AHI1,RPL3,GABRB2,TSPO	6	
Cell Morphology, Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Tissue Morphology	abnormal morphology	Abnormal morphology of pyramidal neurons	1.91E-02	 	 	 	 	EHMT1,GRIK2,CHRNB2,CHRNA7,MANBA	5	
Cancer, Organismal Injury and Abnormalities	metastatic carcinoma	Advanced metastatic carcinoma	1.91E-02	 	 	 	 	TUBB4A,FGFR1,TYMP,RET,TUBA3C/TUBA3D	5	
Cell Cycle	G1 phase	Arrest in G1 phase of carcinoma cell lines	1.91E-02	 	 	 	 	RPL7A,CCN1,CSNK2B,CDKN1B,NOTCH2	5	
Lipid Metabolism, Nucleic Acid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of acyl-coenzyme A	1.91E-02	 	 	 	 	ACAA2,BAAT,SLC22A5,SCP2,Acot5	5	
Cell Death and Survival	necroptosis	Necroptosis of fibroblast cell lines	1.91E-02	 	 	 	 	SOD2,SRCAP,GRID2,SMPD1,ATP6V1G2	5	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	glioblastoma	Recurrent glioblastoma	1.91E-02	 	 	 	 	TUBB4A,FGFR1,RET,ALDH2,TUBA3C/TUBA3D	5	
Neurological Disease, Organismal Injury and Abnormalities	seizures	Refractory seizures	1.91E-02	 	 	 	 	GABBR1,CACNA1G,GABRB2,TSPO,ABAT	5	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	endometrial carcinoma	Stage III-IV endometrial carcinoma	1.91E-02	 	 	 	 	TUBB4A,FGFR1,XPO1,RET,TUBA3C/TUBA3D	5	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	colorectal adenocarcinoma	Unresectable colorectal adenocarcinoma	1.91E-02	 	 	 	 	FGFR1,AMY2A,AMY2B,TYMP,RET	5	
Neurological Disease, Skeletal and Muscular Disorders	neuromuscular disease with neuropathy	Neuromuscular disease with neuropathy	1.95E-02	 	 	 	 	ABCB1,GABBR1,RET,TRIB3,CHAT,TSPO,ADAM10,PDE4D,RPL3,CHRNB2,ATP6V1E1,MDH1,VAMP1,KCNMA1,CHRNA7,GABRB2,CACNA1A,GBA,UQCRC2,BBOX1,PBX1,COPE,TUBA1B,RPS4X,COLGALT2	25	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	acute lymphoblastic lymphoma	Acute lymphoblastic lymphoma	2.01E-02	 	 	 	 	TUBB4A,HDAC6,DNMT1,CSK,RET,RPL3,TUBA3C/TUBA3D	7	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	acute myeloid leukemia	Refractory acute myeloid leukemia	2.01E-02	 	 	 	 	FGFR1,DNMT1,RET,RPL3,GABRB2,RPS4X,TSPO	7	
Psychological Disorders	psychosis	Psychosis	2.02E-02	 	 	 	 	ABCB1,ANKK1,DNMT1,ATP1A3,CHRNA7,CHRNB2,GABRB2,TSPO	8	
Infectious Diseases	COVID-19	COVID-19	2.05E-02	 	 	 	 	ABCB1,LIPA,AMY2B,EHMT1,DNMT1,RACK1,RET,RIMS1,CHRNA7,TSPO,CACNA1A,RORA,TUBB4A,XPO1,AMY2A,C1GALT1,FOXP2,PDE4D,CHRNB2,GAPDH,CHRNA6,TUBA3C/TUBA3D	22	
Lipid Metabolism, Small Molecule Biochemistry, Vitamin and Mineral Metabolism	catabolism	Catabolism of sterol	2.17E-02	 	 	 	 	LIPA,CYP27A1,CYP24A1	3	
Cancer, Cell Death and Survival, Neurological Disease, Organismal Injury and Abnormalities, Tumor Morphology	cell death	Cell death of glioma cells	2.17E-02	 	 	 	 	CDKN1B,CAT,CHEK1	3	
Cellular Development, Cellular Growth and Proliferation, Embryonic Development, Nervous System Development and Function, Organismal Development, Tissue Development	development	Development of neural stem cells	2.17E-02	 	 	 	 	FGFR1,DNMT1,COMMD3-BMI1	3	
Inflammatory Disease, Organismal Injury and Abnormalities, Respiratory Disease	early acute respiratory distress syndrome	Early acute respiratory distress syndrome	2.17E-02	 	 	 	 	CHRNB2,CHRNA7,CHRNA6	3	
Hematological Disease, Metabolic Disease, Organismal Injury and Abnormalities	hypophosphatemia	Hypophosphatemia	2.17E-02	 	 	 	 	FGFR1,MEN1,CYP27A1	3	
Hematological Disease, Infectious Diseases	infection	Infection by Zaire ebolavirus	2.17E-02	 	 	 	 	RPL18,CTSL,RPL3	3	
Cell Morphology, Cellular Movement, Nervous System Development and Function	innervation	Innervation of motor neurons	2.17E-02	 	 	 	 	RIMS1,CHAT,RIMS2	3	
Neurological Disease, Organismal Injury and Abnormalities	intracranial hypertension	Intracranial hypertension	2.17E-02	 	 	 	 	CHRNA7,CHRNB2,CHRNA6	3	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	nicotine withdrawal syndrome	Nicotine withdrawal syndrome	2.17E-02	 	 	 	 	CHRNA7,CHRNB2,CHRNA6	3	
Carbohydrate Metabolism, Nucleic Acid Metabolism, Small Molecule Biochemistry	pentose shunt	Pentose shunt of D-glucose	2.17E-02	 	 	 	 	PGD,PGLS,DERA	3	
Lipid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of cerebroside	2.17E-02	 	 	 	 	ABCB1,B3GALT1,GBA	3	
Digestive System Development and Function, Hepatic System Development and Function, Organ Morphology, Organismal Development	morphology	Morphology of liver	2.18E-02	 	 	 	 	LIPA,LGMN,PPT1,CCNG1,SMPD1,HADHA,MANBA,NAGLU,MAN2C1,CNOT3,GBA,SPEN,SOD2,SIN3B,MAP2K4,CDKN1B,HSD17B4,PNLIP,SLC13A5,RGN,SCP2,CYP27A1	22	
Cancer, Cell Death and Survival, Organismal Injury and Abnormalities, Tumor Morphology	cell death	Cell death of osteosarcoma cells	2.19E-02	Decreased	-3.051	bias	-1.798	RPL7A,PUF60,RPL35,RPS7,EIF3B,SF3A1,PSMC2,MED14,VDAC2,RPL3,Rps3a1,RBM8A,RPL19	13	
Small Molecule Biochemistry	catabolism	Catabolism of alcohol	2.21E-02	 	 	 	 	SARDH,ADH5,MIOX,SULT1E1	4	
Organismal Injury and Abnormalities, Renal and Urological Disease	focal segmental glomerulosclerosis	Focal segmental glomerulosclerosis	2.21E-02	 	 	 	 	CDKN1B,ALDH5A1,CTSL,ABAT	4	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	intracranial anaplastic ependymoma	Intracranial anaplastic ependymoma	2.21E-02	 	 	 	 	TUBB4A,ALDH5A1,ABAT,TUBA3C/TUBA3D	4	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	intracranial cellular ependymoma	Intracranial cellular ependymoma	2.21E-02	 	 	 	 	TUBB4A,ALDH5A1,ABAT,TUBA3C/TUBA3D	4	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	intracranial papillary ependymoma	Intracranial papillary ependymoma	2.21E-02	 	 	 	 	TUBB4A,ALDH5A1,ABAT,TUBA3C/TUBA3D	4	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	intracranial tanycytic ependymoma	Intracranial tanycytic ependymoma	2.21E-02	 	 	 	 	TUBB4A,ALDH5A1,ABAT,TUBA3C/TUBA3D	4	
Cardiovascular Disease, Cardiovascular System Development and Function, Organ Morphology, Organismal Development	mass	Mass of left ventricle	2.21E-02	 	 	 	 	MAP2K4,ARG2,CKM,CAMK2D	4	
Cell Death and Survival, Cellular Compromise, Neurological Disease, Organismal Injury and Abnormalities, Tissue Morphology	neurodegeneration	Neurodegeneration of hippocampal neurons	2.21E-02	 	-1.067	 	-0.765	Folh1,PPT1,COMMD3-BMI1,TRIB3	4	
Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization, Cellular Function and Maintenance, Molecular Transport	priming	Priming of synaptic vesicles	2.21E-02	 	 	 	 	VAMP1,RIMS1,RIMS2,CADPS	4	
Neurological Disease, Psychological Disorders	refractory schizophrenia	Refractory schizophrenia	2.21E-02	 	 	 	 	ALDH5A1,GABRB2,TSPO,ABAT	4	
Cell Signaling	transmembrane receptor protein tyrosine kinase signaling pathway	Transmembrane receptor protein tyrosine kinase signaling pathway	2.21E-02	 	 	 	 	AHI1,RET,ANGPT1,RAPGEF1	4	
Cancer, Cardiovascular Disease, Organismal Injury and Abnormalities	malignant vascular neoplasm	Malignant vascular neoplasm	2.22E-02	 	 	 	 	TUBB4A,FGFR1,HDAC6,RET,TUBA3C/TUBA3D,COG4	6	
Gastrointestinal Disease, Hepatic System Disease, Hereditary Disorder, Organismal Injury and Abnormalities	progressive familial intrahepatic cholestasis type 1	Progressive familial intrahepatic cholestasis type 1	2.22E-02	 	 	 	 	LIPA,BAAT,HDLBP,SCP2,MGST3,CYP27A1	6	
Psychological Disorders	depressive disorder	Depressive disorder	2.25E-02	 	 	 	 	ABCB1,FGFR1,CACNA2D4,GABBR1,ATP1A3,CHRNA7,RAP1GAP,GABRB2,TSPO,MEN1,ABAT,CA13,CACNA1A,PRUNE1,SOD2,SSR1,ALDH5A1,CHRNB2,CHRNA6	19	
Cellular Compromise, Inflammatory Response	degranulation	Degranulation of myeloid cells	2.29E-02	 	-0.478	 	-0.789	GATA2,ATP6V1D,PRDX4,TRIB3,NPC2,MANBA,ANPEP,ADAM10,GLB1,ADA2,PRDX6,GUSB,CAT,ANGPT1,DDOST,GRK6,CSNK2B,VNN1,MGAM,PSMC2,CSK,COPB1,CTSC,ALDOC,DERA,HGSNAT	26	
Developmental Disorder, Neurological Disease, Organismal Injury and Abnormalities	hypoplasia	Hypoplasia of cerebellum	2.30E-02	 	1.154	bias	1.737	FGFR1,EXOSC1,PPIL1,COMMD3-BMI1,RET,AHI1,CLP1,L1CAM	8	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	advanced uterine cancer	Advanced uterine cancer	2.32E-02	 	 	 	 	TUBB4A,FGFR1,XPO1,RET,ALDH5A1,ABAT,TUBA3C/TUBA3D	7	
Cell Signaling, Cellular Function and Maintenance, Small Molecule Biochemistry, Vitamin and Mineral Metabolism	homeostasis	Homeostasis of Ca2+	2.34E-02	 	 	 	 	KCNMA1,SLC24A2,GRIK2,SMPD1,CAMK2D,PLCB3,CHRNA7,RGN,PLCL2,ATP6V1B1	10	
Neurological Disease	myoclonus	Myoclonus	2.34E-02	 	 	 	 	PPT1,GABBR1,ALDH5A1,CACNA1G,CHRNA7,CHRNB2,GABRB2,TSPO,CHRNA6,GBA	10	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	advanced oral squamous cell carcinoma	Advanced oral squamous cell carcinoma	2.34E-02	 	 	 	 	TUBB4A,ABCB1,FGFR1,RET,TUBA3C/TUBA3D	5	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities, Respiratory Disease	squamous cell cancer of the hypopharynx	Hypopharyngeal squamous cell carcinoma	2.34E-02	 	 	 	 	TUBB4A,ABCB1,FGFR1,RET,TUBA3C/TUBA3D	5	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	Mitochondrial complex I deficiency	Mitochondrial complex I deficiency	2.34E-02	 	 	 	 	NDUFA10,NDUFS2,NDUFS7,NDUFB8,NDUFS1	5	
Cancer, Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	stage IV cutaneous melanoma	Stage IV cutaneous melanoma	2.34E-02	 	 	 	 	TUBB4A,FGFR1,MAP2K4,RET,TUBA3C/TUBA3D	5	
Neurological Disease, Organismal Injury and Abnormalities	abnormality	Abnormality of cerebral cortex	2.35E-02	 	-1.498	 	-1.178	EHMT1,PPT1,GRIK2,COMMD3-BMI1,TRIB3,SMPD1,RIMS1,CHRNA7,MANBA,NAGLU,MAN2C1,GLB1,SOD2,Folh1,CDKN1B,CHRNB2,POU3F3,L1CAM	18	
Organismal Injury and Abnormalities, Renal and Urological Disease	damage	Damage of kidney	2.38E-02	 	 	 	 	GATA2,AMY2B,CCN1,CHRNA7,GABRB2,ANPEP,NAGLU,ABAT,CA13,AMY2A,CAT,ALDH5A1,PDE4D	13	
